,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,seventy eight,eighty,0,0.00046900852655489147,0.9995309914734455
1,1.png,eight hundred seven,six hundred,0,0.9992135077585058,0.000786492241493796
2,1.png,eight hundred seven,six hundred,1,0.9960739747876536,0.003926025212346151
3,10.png,four hundred,four hundred,0,0.310450294430582,0.6895497055694181
4,10.png,four hundred,four hundred,1,0.04223556447815488,0.9577644355218449
5,11.png,four thousand,four thousand,0,0.5241242170137218,0.4758757829862781
6,11.png,four thousand,four thousand,1,0.24702526464559757,0.7529747353544023
7,12.png,seventy six,six,0,0.0073969392323741555,0.9926030607676259
8,13.png,seven hundred sixty,six hundred sixty,0,0.5266859443059173,0.4733140556940827
9,13.png,seven hundred sixty,six hundred sixty,1,0.2649990965311574,0.7350009034688425
10,13.png,seven hundred sixty,six hundred sixty,2,0.22773490292927526,0.7722650970707245
11,14.png,thirty one,thirty,0,0.9999670981290956,3.290187090429472e-05
12,15.png,three hundred one,three hundred,0,0.9951006772093437,0.0048993227906564294
13,15.png,three hundred one,three hundred,1,0.5667505832502278,0.43324941674977213
14,16.png,eighty nine,eighty,0,0.8060586500782408,0.19394134992175927
15,17.png,eight hundred nine,two hundred,0,0.9943822438553925,0.005617756144607709
16,17.png,eight hundred nine,two hundred,1,0.9366509518592306,0.06334904814076939
17,18.png,three hundred seven,three hundred,0,0.9955926504990622,0.004407349500937595
18,18.png,three hundred seven,three hundred,1,0.9528369307142798,0.04716306928572018
19,19.png,three hundred sixty seven,three hundred twenty,0,0.9563863064237527,0.04361369357624719
20,19.png,three hundred sixty seven,three hundred twenty,1,0.9068684501854788,0.09313154981452124
21,19.png,three hundred sixty seven,three hundred twenty,2,0.9416914755751011,0.05830852442489894
22,2.png,sixty four,six,0,0.9237597950870076,0.07624020491299255
23,20.png,thirteen,fifteen,0,0.014722160847383817,0.9852778391526164
24,21.png,forty two,four hundred,0,0.08166717369366344,0.9183328263063367
25,21.png,forty two,four hundred,1,0.24411992902111573,0.7558800709788841
26,22.png,five hundred eight,two hundred,0,0.0017651764740312977,0.9982348235259685
27,22.png,five hundred eight,two hundred,1,0.0005312998450054182,0.9994687001549943
28,23.png,five hundred eighty,six hundred,0,0.16869687251515622,0.8313031274848439
29,23.png,five hundred eighty,six hundred,1,0.13475287932955426,0.8652471206704458
30,24.png,two thousand three,two thousand six,0,0.461776588385099,0.5382234116149008
31,24.png,two thousand three,two thousand six,1,0.6398667018726212,0.36013329812737876
32,24.png,two thousand three,two thousand six,2,0.6650570898728468,0.334942910127153
33,25.png,two thousand thirty,two thousand six,0,0.09075455782402796,0.9092454421759721
34,25.png,two thousand thirty,two thousand six,1,0.03290083622172708,0.9670991637782725
35,25.png,two thousand thirty,two thousand six,2,0.06259619423729562,0.9374038057627044
36,26.png,three hundred six,six hundred,0,0.14744412344501862,0.8525558765549814
37,26.png,three hundred six,six hundred,1,0.027964300469980552,0.9720356995300194
38,27.png,three hundred sixty,three hundred twenty,0,0.8493138233703157,0.1506861766296843
39,27.png,three hundred sixty,three hundred twenty,1,0.4087621352284101,0.5912378647715898
40,27.png,three hundred sixty,three hundred twenty,2,0.43163289716612707,0.5683671028338727
41,28.png,seven,seven,0,0.9091649803664328,0.09083501963356716
42,29.png,eighteen,eighty,0,0.00019026310435722428,0.9998097368956427
43,3.png,six hundred four,six hundred twenty,0,0.9980261269239628,0.0019738730760373298
44,3.png,six hundred four,six hundred twenty,1,0.5440635856833914,0.4559364143166084
45,3.png,six hundred four,six hundred twenty,2,0.2583180142427556,0.7416819857572445
46,30.png,five,five,0,0.9999710320293663,2.8967970633583232e-05
47,31.png,eight,eight,0,0.05836323713762848,0.9416367628623717
48,32.png,five hundred,two hundred,0,0.18995300596634787,0.8100469940336523
49,32.png,five hundred,two hundred,1,0.007894870376760675,0.9921051296232389
50,33.png,five thousand,three thousand,0,0.40894896604830305,0.5910510339516968
51,33.png,five thousand,three thousand,1,0.2240209599561204,0.7759790400438796
52,34.png,thirty six,thirty,0,0.9980976727582221,0.0019023272417778576
53,35.png,five hundred nine,five hundred,0,0.37662721446463104,0.623372785535369
54,35.png,five hundred nine,five hundred,1,0.05618883567416109,0.9438111643258389
55,36.png,forty two,four hundred,0,0.08166717369366344,0.9183328263063367
