,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,two hundred six,two hundred sixty,0,0.2919473851689966,0.7080526148310035
1,0.png,two hundred six,two hundred sixty,1,0.08113609292096058,0.9188639070790392
2,0.png,two hundred six,two hundred sixty,2,0.07067100136700412,0.9293289986329959
3,1.png,two hundred sixty,two hundred sixty,0,0.4337696402288669,0.5662303597711331
4,1.png,two hundred sixty,two hundred sixty,1,0.13569676684864282,0.8643032331513572
5,1.png,two hundred sixty,two hundred sixty,2,0.15388383101465972,0.8461161689853404
6,10.png,one hundred five,one hundred five,0,0.34946515245025683,0.6505348475497431
7,10.png,one hundred five,one hundred five,1,0.2696971089692903,0.73030289103071
8,10.png,one hundred five,one hundred five,2,0.2703824793209028,0.729617520679097
9,11.png,one hundred twenty five,one hundred twenty,0,0.582487194450811,0.4175128055491888
10,11.png,one hundred twenty five,one hundred twenty,1,0.11493540796013643,0.8850645920398637
11,11.png,one hundred twenty five,one hundred twenty,2,0.0792039013046534,0.9207960986953461
12,12.png,three hundred five,three hundred,0,0.9758029938982803,0.024197006101719654
13,12.png,three hundred five,three hundred,1,0.8449091941011925,0.1550908058988074
14,13.png,three hundred fifty,three hundred twenty,0,0.6609169152451081,0.33908308475489213
15,13.png,three hundred fifty,three hundred twenty,1,0.2983137904748805,0.7016862095251194
16,13.png,three hundred fifty,three hundred twenty,2,0.2963203083391503,0.7036796916608498
17,14.png,forty two,four hundred,0,0.08285820513142621,0.9171417948685737
18,14.png,forty two,four hundred,1,0.10547408436867772,0.8945259156313226
19,15.png,four hundred two,four hundred two,0,0.0313635606802638,0.9686364393197361
20,15.png,four hundred two,four hundred two,1,0.09466363919976115,0.9053363608002387
21,15.png,four hundred two,four hundred two,2,0.09767703781297343,0.9023229621870266
22,16.png,five,five,0,0.9999550494497322,4.4950550267683004e-05
23,17.png,fifteen,fifteen,0,0.01782523377249209,0.982174766227508
24,18.png,eleven,one hundred,0,0.39595159563796267,0.604048404362037
25,18.png,eleven,one hundred,1,0.30623196884020987,0.6937680311597904
26,19.png,twenty four,twenty four,0,0.9946865153306477,0.005313484669352261
27,19.png,twenty four,twenty four,1,0.9232095169226492,0.07679048307735069
28,2.png,one hundred,two hundred,0,0.0003970314494734495,0.9996029685505265
29,2.png,one hundred,two hundred,1,0.0007202411717012328,0.9992797588282987
30,20.png,two,two,0,0.9890082444390753,0.01099175556092494
31,21.png,eight,eight,0,0.20714981661337248,0.7928501833866273
32,22.png,twenty five,three,0,0.11063005399319065,0.8893699460068093
33,23.png,four hundred five,four hundred five,0,0.32211465396682004,0.6778853460331801
34,23.png,four hundred five,four hundred five,1,0.2810022933866074,0.7189977066133929
35,23.png,four hundred five,four hundred five,2,0.2840138764369985,0.7159861235630014
36,24.png,sixty two,two hundred,0,0.0863444419518718,0.9136555580481281
37,24.png,sixty two,two hundred,1,0.1487603777163484,0.8512396222836515
38,25.png,six hundred two,two hundred two,0,0.009813684993052187,0.9901863150069479
39,25.png,six hundred two,two hundred two,1,0.03702849250438997,0.9629715074956098
40,25.png,six hundred two,two hundred two,2,0.009813684993052187,0.9901863150069479
41,26.png,twenty one,one hundred,0,0.6739158519118293,0.32608414808817043
42,26.png,twenty one,one hundred,1,0.34309101340075493,0.6569089865992449
43,27.png,two hundred ten,two hundred seventy,0,0.05753343812337696,0.942466561876623
