,Image,Label,Prediction,Word_num,Left_score,Right_score
0,0.png,seventy eight,eighty,0,0.009994230145907251,0.9900057698540922
1,1.png,eight hundred seven,two hundred,0,0.9454108049715068,0.05458919502849325
2,1.png,eight hundred seven,two hundred,1,0.8779870218122027,0.1220129781877974
3,10.png,four hundred,four hundred,0,0.020516061170619437,0.9794839388293805
4,10.png,four hundred,four hundred,1,0.013710857048927948,0.9862891429510721
5,11.png,four thousand,four thousand five,0,0.9218879502295866,0.07811204977041325
6,11.png,four thousand,four thousand five,1,0.268271689165165,0.731728310834835
7,11.png,four thousand,four thousand five,2,0.2227158038982876,0.7772841961017123
8,12.png,seventy six,sixteen,0,0.06332879831988844,0.9366712016801116
9,13.png,seven hundred sixty,two hundred,0,0.9648457558437329,0.03515424415626741
10,13.png,seven hundred sixty,two hundred,1,0.12824311323123125,0.8717568867687688
11,14.png,thirty one,three,0,0.999994425479561,5.5745204389951176e-06
12,15.png,three hundred one,three hundred,0,0.9904003294792763,0.009599670520723547
13,15.png,three hundred one,three hundred,1,0.9008796397970513,0.09912036020294852
14,16.png,eighty nine,eighty,0,0.4357502041083654,0.5642497958916344
15,17.png,eight hundred nine,two hundred sixty,0,0.3463990877149643,0.653600912285036
16,17.png,eight hundred nine,two hundred sixty,1,0.3845999818553775,0.6154000181446225
17,17.png,eight hundred nine,two hundred sixty,2,0.41518882716529953,0.5848111728347006
18,18.png,three hundred seven,three hundred,0,0.991315362809347,0.008684637190653141
19,18.png,three hundred seven,three hundred,1,0.9670007686793648,0.03299923132063492
20,19.png,three hundred sixty seven,three hundred,0,0.9968667981270029,0.003133201872997177
21,19.png,three hundred sixty seven,three hundred,1,0.9771285063891137,0.022871493610886237
22,2.png,sixty four,hundred,0,0.23671391000934575,0.7632860899906544
23,20.png,thirteen,three,0,0.03914269622611985,0.96085730377388
24,21.png,forty two,four hundred,0,0.08109947803331215,0.9189005219666881
25,21.png,forty two,four hundred,1,0.14792701594936958,0.8520729840506306
26,22.png,five hundred eight,six hundred,0,0.05123962431973013,0.9487603756802698
27,22.png,five hundred eight,six hundred,1,0.009021090483024305,0.9909789095169758
28,23.png,five hundred eighty,two hundred,0,0.9619449342114303,0.03805506578856978
29,23.png,five hundred eighty,two hundred,1,0.030254263427992256,0.9697457365720078
30,24.png,two thousand three,two thousand two,0,0.7874132492216618,0.21258675077833802
31,24.png,two thousand three,two thousand two,1,0.7600755232983597,0.2399244767016402
32,24.png,two thousand three,two thousand two,2,0.7874132492216618,0.21258675077833802
33,25.png,two thousand thirty,two thousand five,0,0.7392894496388832,0.26071055036111696
34,25.png,two thousand thirty,two thousand five,1,0.7793913582202178,0.2206086417797823
35,25.png,two thousand thirty,two thousand five,2,0.8073519157889326,0.19264808421106752
36,26.png,three hundred six,three hundred,0,0.14444470446857044,0.8555552955314295
37,26.png,three hundred six,three hundred,1,0.03489696186937254,0.9651030381306277
38,27.png,three hundred sixty,three hundred,0,0.835506054118236,0.16449394588176397
39,27.png,three hundred sixty,three hundred,1,0.03768387888830746,0.9623161211116927
40,28.png,seven,seven,0,0.7882582707409055,0.2117417292590944
41,29.png,eighteen,eight,0,0.0019147522405920845,0.998085247759408
42,3.png,six hundred four,four hundred twenty,0,0.5475846777509549,0.45241532224904496
43,3.png,six hundred four,four hundred twenty,1,0.4296266803721415,0.5703733196278584
44,3.png,six hundred four,four hundred twenty,2,0.3863951565309216,0.6136048434690784
45,30.png,five,five,0,0.9999841279705859,1.587202941420816e-05
46,31.png,eight,eight,0,0.8516450582269175,0.14835494177308237
47,32.png,five hundred,six hundred,0,0.011584825089791247,0.9884151749102086
48,32.png,five hundred,six hundred,1,0.0005784199581792572,0.9994215800418204
49,33.png,five thousand,three thousand five,0,0.648610603541876,0.3513893964581239
50,33.png,five thousand,three thousand five,1,0.42145360388457526,0.5785463961154246
51,33.png,five thousand,three thousand five,2,0.3600220205151788,0.6399779794848216
52,34.png,thirty six,three,0,0.999990087571679,9.912428320887854e-06
53,35.png,five hundred nine,five hundred sixty,0,0.779999443030552,0.22000055696944792
54,35.png,five hundred nine,five hundred sixty,1,0.12273177727967066,0.8772682227203291
55,35.png,five hundred nine,five hundred sixty,2,0.09276385282387226,0.9072361471761279
56,36.png,forty two,four hundred,0,0.08109947803331215,0.9189005219666881
57,36.png,forty two,four hundred,1,0.14792701594936958,0.8520729840506306
58,37.png,four hundred twenty,four hundred seventy,0,0.22677566735742077,0.7732243326425793
59,37.png,four hundred twenty,four hundred seventy,1,0.014372199322681854,0.9856278006773178
60,37.png,four hundred twenty,four hundred seventy,2,0.009926399435844509,0.9900736005641558
61,38.png,twenty seven,two hundred,0,0.9989795472803105,0.001020452719689576
62,38.png,twenty seven,two hundred,1,0.9938497018592374,0.006150298140762447
63,39.png,two hundred seven,two hundred five,0,0.8390359511453039,0.1609640488546963
64,39.png,two hundred seven,two hundred five,1,0.6994604626846034,0.30053953731539657
65,39.png,two hundred seven,two hundred five,2,0.7000955416331714,0.2999044583668287
66,4.png,eighty five,eighty,0,0.4014155444742109,0.5985844555257887
67,40.png,six hundred eight,six hundred,0,0.006481421121827641,0.993518578878172
68,40.png,six hundred eight,six hundred,1,0.006033594661129701,0.9939664053388703
69,41.png,six hundred fifty eight,two hundred,0,0.08264277017826879,0.9173572298217311
70,41.png,six hundred fifty eight,two hundred,1,0.12909480915971966,0.8709051908402803
71,42.png,seventeen,one,0,0.001463988897018839,0.9985360111029812
72,43.png,twenty eight,two,0,0.0553328181353487,0.9446671818646512
73,44.png,five hundred sixty seven,three hundred twenty,0,0.9723445515229839,0.02765544847701594
74,44.png,five hundred sixty seven,three hundred twenty,1,0.8431401695845095,0.15685983041549045
75,44.png,five hundred sixty seven,three hundred twenty,2,0.8211721633242294,0.17882783667577065
76,45.png,five hundred seventy six,five hundred twenty,0,0.9857956514639097,0.014204348536090266
77,45.png,five hundred seventy six,five hundred twenty,1,0.6416063441539005,0.35839365584609933
78,45.png,five hundred seventy six,five hundred twenty,2,0.5387464836822459,0.461253516317754
79,46.png,one,one,0,0.9493166398544125,0.0506833601455875
80,47.png,nine,nine,0,0.34727169888739146,0.6527283011126086
81,5.png,eight hundred fifty,two hundred,0,0.9860104715811367,0.013989528418863242
82,5.png,eight hundred fifty,two hundred,1,0.8056766508139667,0.1943233491860328
83,6.png,thirty six,three,0,0.999990087571679,9.912428320887854e-06
84,7.png,three hundred six,three hundred,0,0.14444470446857044,0.8555552955314295
85,7.png,three hundred six,three hundred,1,0.03489696186937254,0.9651030381306277
86,8.png,twelve,one,0,0.11664722538041944,0.8833527746195806
87,9.png,twenty two,two hundred twenty,0,0.2745205326433658,0.7254794673566344
88,9.png,twenty two,two hundred twenty,1,0.4339111070847242,0.5660888929152759
89,9.png,twenty two,two hundred twenty,2,0.4504941247365115,0.5495058752634884
