,,Time_0,Time_1,Time_2,Time_3
five hundred sixty seven,<pad>,-0.3467283,-0.1788839,-0.3659344,-0.17688367
five hundred sixty seven,one,-0.20548628,-0.17837521,-0.28544328,-0.17557146
five hundred sixty seven,two,0.6734979,-0.17800583,-0.27683702,-0.17678624
five hundred sixty seven,three,4.0581145,-0.17789496,-0.23627384,-0.17681879
five hundred sixty seven,four,0.24739987,-0.17830963,-0.2745256,-0.17672227
five hundred sixty seven,five,3.6320903,-0.17267208,0.7471479,-0.17598484
five hundred sixty seven,six,0.15594685,-0.1760074,-0.28354928,-0.17686354
five hundred sixty seven,seven,-0.3412476,-0.1788637,-0.3434119,-0.17684221
five hundred sixty seven,eight,-0.31733245,-0.17857,-0.33632046,-0.17683932
five hundred sixty seven,nine,-0.33074877,-0.17875533,-0.35285798,-0.17684878
five hundred sixty seven,ten,-0.33877295,-0.17887512,-0.3718032,-0.17688958
five hundred sixty seven,eleven,-0.34822902,-0.1788624,-0.37099466,-0.17688634
five hundred sixty seven,twelve,-0.34995997,-0.17890063,-0.37291914,-0.17688581
five hundred sixty seven,thirteen,-0.33878478,-0.17881325,-0.37163648,-0.1768866
five hundred sixty seven,fourteen,-0.3447406,-0.17878272,-0.36722687,-0.17687038
five hundred sixty seven,fifteen,-0.23777938,-0.17799869,0.33648893,-0.17671154
five hundred sixty seven,sixteen,-0.271167,-0.17874858,-0.36445513,-0.1768807
five hundred sixty seven,seventeen,-0.3416982,-0.1788228,-0.35659268,-0.1768781
five hundred sixty seven,eighteen,-0.34580743,-0.17887567,-0.36958355,-0.17688729
five hundred sixty seven,nineteen,-0.3072038,-0.17883973,-0.37138087,-0.17688638
five hundred sixty seven,twenty,-0.24289218,-0.1777079,4.3571796,-0.1768383
five hundred sixty seven,thirty,-0.2193636,-0.17680407,-0.19376196,-0.1768681
five hundred sixty seven,forty,-0.32141268,-0.17870879,-0.35071105,-0.17686448
five hundred sixty seven,fifty,-0.34596366,-0.17867234,-0.25571367,-0.17674428
five hundred sixty seven,sixty,-0.23647135,-0.17674622,0.6473577,-0.1766565
five hundred sixty seven,seventy,-0.31086296,-0.17865688,-0.28018552,-0.17686106
five hundred sixty seven,eighty,-0.34223282,-0.17882618,-0.3530731,-0.17685193
five hundred sixty seven,ninety,-0.34895164,-0.17885806,-0.3724157,-0.17688155
five hundred sixty seven,hundred,-0.27669916,5.656678,-0.26485536,-0.17682445
five hundred sixty seven,thousand,-0.3260289,-0.13268678,-0.3686249,-0.17688142
five hundred sixty seven,<unk>,-0.34558952,-0.17885366,-0.36316052,-0.17687449
five hundred sixty seven,<start>,-0.33218145,-0.17868005,-0.3470872,-0.17688394
five hundred sixty seven,<end>,-0.35271308,-0.17762052,3.133161,5.656854
five hundred seventy six,<pad>,-0.2610848,-0.17765778,-0.35782215,-0.17693724
five hundred seventy six,one,0.011516457,-0.17648149,-0.12455338,-0.17449003
five hundred seventy six,two,-0.11737171,-0.17722124,-0.219287,-0.1767798
five hundred seventy six,three,1.0728205,-0.1774369,-0.3325486,-0.17691348
five hundred seventy six,four,0.19749075,-0.17706685,-0.22881876,-0.17672881
five hundred seventy six,five,5.488404,-0.17018352,1.449006,-0.17548004
five hundred seventy six,six,0.043328177,-0.17624478,-0.2956994,-0.17691588
five hundred seventy six,seven,-0.2609008,-0.17764588,-0.33434057,-0.17689687
five hundred seventy six,eight,-0.25778353,-0.17756832,-0.35157192,-0.17691125
five hundred seventy six,nine,-0.25690103,-0.177604,-0.34713086,-0.17691535
five hundred seventy six,ten,-0.25983796,-0.17765306,-0.3602134,-0.17694038
five hundred seventy six,eleven,-0.26212436,-0.17762855,-0.35741505,-0.17693518
five hundred seventy six,twelve,-0.26411852,-0.17766936,-0.36107042,-0.17693323
five hundred seventy six,thirteen,-0.26024646,-0.17763016,-0.36208332,-0.17693913
five hundred seventy six,fourteen,-0.2583686,-0.17759438,-0.35748124,-0.17692295
five hundred seventy six,fifteen,-0.20772046,-0.17701356,0.16446462,-0.17678966
five hundred seventy six,sixteen,-0.22925238,-0.17759483,-0.3547143,-0.17693263
five hundred seventy six,seventeen,-0.25802985,-0.17762592,-0.34864298,-0.17693388
five hundred seventy six,eighteen,-0.25967377,-0.177643,-0.35543874,-0.17693533
five hundred seventy six,nineteen,-0.24519858,-0.17761,-0.3561716,-0.17693321
five hundred seventy six,twenty,-0.18857892,-0.17687437,4.8497453,-0.17686482
five hundred seventy six,thirty,-0.21489298,-0.17670314,-0.23350209,-0.17692323
five hundred seventy six,forty,-0.24034166,-0.17741999,-0.3210584,-0.1769056
five hundred seventy six,fifty,-0.25921318,-0.1774217,-0.2230933,-0.17683567
five hundred seventy six,sixty,-0.23638768,-0.17686091,0.10397254,-0.17677782
five hundred seventy six,seventy,-0.24363534,-0.17723635,-0.07027529,-0.17685474
five hundred seventy six,eighty,-0.26230687,-0.17765267,-0.35581437,-0.17692353
five hundred seventy six,ninety,-0.26335558,-0.1776308,-0.35677242,-0.17692852
five hundred seventy six,hundred,-0.21006072,5.6568394,-0.26149905,-0.17688136
five hundred seventy six,thousand,-0.25298265,-0.16595466,-0.35958472,-0.17693119
five hundred seventy six,<unk>,-0.26008517,-0.17762789,-0.35513493,-0.17692871
five hundred seventy six,<start>,-0.25844136,-0.17755821,-0.34413245,-0.17693383
five hundred seventy six,<end>,-0.26466477,-0.17712481,2.1186824,5.6568537
