,,Time_0,Time_1,Time_2
five hundred eight,<pad>,-0.3446423,-0.17880832,-0.19626442
five hundred eight,one,-0.2864806,-0.17840949,-0.18131734
five hundred eight,two,0.17226028,-0.17787361,-0.18245587
five hundred eight,three,2.5879672,-0.1769876,-0.18874061
five hundred eight,four,-0.11143392,-0.17839214,-0.19407901
five hundred eight,five,4.757723,-0.1742215,-0.08958822
five hundred eight,six,0.6631795,-0.17252737,-0.1822611
five hundred eight,seven,-0.34008104,-0.17870027,-0.19624157
five hundred eight,eight,-0.25627485,-0.178794,-0.1964058
five hundred eight,nine,-0.29884896,-0.17847559,-0.19020374
five hundred eight,ten,-0.34082222,-0.1788569,-0.19671467
five hundred eight,eleven,-0.3469454,-0.17886391,-0.19668444
five hundred eight,twelve,-0.3258616,-0.17875654,-0.19483455
five hundred eight,thirteen,-0.34116203,-0.17882606,-0.19649641
five hundred eight,fourteen,-0.34511957,-0.17875278,-0.19566366
five hundred eight,fifteen,-0.32807884,-0.17881161,-0.18843289
five hundred eight,sixteen,-0.30377778,-0.17875674,-0.19508864
five hundred eight,seventeen,-0.34437206,-0.17876634,-0.19364527
five hundred eight,eighteen,-0.34563538,-0.17883676,-0.19634077
five hundred eight,nineteen,-0.3170781,-0.17849323,-0.1948958
five hundred eight,twenty,-0.3400338,-0.17880112,-0.072086416
five hundred eight,thirty,-0.2644364,-0.17648701,-0.16335915
five hundred eight,forty,-0.32720038,-0.17860983,-0.19235972
five hundred eight,fifty,-0.34484747,-0.17847736,-0.16478623
five hundred eight,sixty,-0.31826746,-0.17705967,0.008878579
five hundred eight,seventy,-0.3001161,-0.17768092,-0.1647459
five hundred eight,eighty,0.60863286,-0.17763293,-0.18632986
five hundred eight,ninety,-0.3440939,-0.17886236,-0.19568755
five hundred eight,hundred,-0.2350943,5.656729,-0.18525685
five hundred eight,thousand,-0.3059507,-0.140085,-0.19596408
five hundred eight,<unk>,-0.34321642,-0.17883419,-0.19646369
five hundred eight,<start>,-0.34228393,-0.17881197,-0.19714138
five hundred eight,<end>,-0.34760615,-0.17447607,5.6516566
five hundred eighty,<pad>,-0.36789706,-0.1805942,-0.18185127
five hundred eighty,one,-0.34381083,-0.17989492,-0.17586078
five hundred eighty,two,0.5407096,-0.17775369,-0.17594172
five hundred eighty,three,0.32910085,-0.17659563,-0.17951852
five hundred eighty,four,-0.16651289,-0.17954615,-0.18102515
five hundred eighty,five,2.8173494,-0.17661616,-0.17759013
five hundred eighty,six,4.4629645,-0.15735234,-0.17773357
five hundred eighty,seven,-0.3634075,-0.1804523,-0.18193172
five hundred eighty,eight,-0.302207,-0.18054529,-0.18191293
five hundred eighty,nine,-0.30055264,-0.17985661,-0.18052238
five hundred eighty,ten,-0.36332873,-0.18068902,-0.18199795
five hundred eighty,eleven,-0.37036684,-0.18069775,-0.18191536
five hundred eighty,twelve,-0.35937324,-0.18060827,-0.18177491
five hundred eighty,thirteen,-0.36291182,-0.18060039,-0.18197037
five hundred eighty,fourteen,-0.36683595,-0.18031752,-0.18163933
five hundred eighty,fifteen,-0.35980478,-0.18058406,-0.17967016
five hundred eighty,sixteen,-0.31392163,-0.18049353,-0.18164206
five hundred eighty,seventeen,-0.36685804,-0.1803199,-0.18104473
five hundred eighty,eighteen,-0.36827022,-0.18066423,-0.18204257
five hundred eighty,nineteen,-0.33896652,-0.17987087,-0.18152076
five hundred eighty,twenty,-0.3581961,-0.18045942,-0.16577286
five hundred eighty,thirty,-0.3335579,-0.17945664,-0.18034805
five hundred eighty,forty,-0.33363208,-0.18029389,-0.18140547
five hundred eighty,fifty,-0.36827815,-0.17994177,-0.17318407
five hundred eighty,sixty,-0.28566384,-0.16781509,-0.10901019
five hundred eighty,seventy,-0.2816126,-0.17257613,-0.15070319
five hundred eighty,eighty,1.2363374,-0.17823559,-0.1797209
five hundred eighty,ninety,-0.36636445,-0.18062858,-0.18131846
five hundred eighty,hundred,-0.20363429,5.65667,-0.17987561
five hundred eighty,thousand,-0.33726972,-0.14640546,-0.18183088
five hundred eighty,<unk>,-0.36576712,-0.18061957,-0.18192966
five hundred eighty,<start>,-0.3670698,-0.18068953,-0.18214206
five hundred eighty,<end>,-0.37039027,-0.15549597,5.6563473
