,,Time_0,Time_1
six,<pad>,0.027287824,0.024205012
six,one,0.025984272,0.023237247
six,two,0.030585367,0.02598515
six,three,0.02650629,0.026968641
six,four,0.03144557,0.03225137
six,five,0.03206303,0.031645294
six,six,0.029867759,0.030974507
six,seven,0.033377696,0.032813024
six,eight,0.026346028,0.027048435
six,nine,0.024802612,0.02359529
six,ten,0.021318398,0.020648884
six,eleven,0.029723974,0.029538102
six,twelve,0.029614314,0.030635463
six,thirteen,0.03443978,0.034790933
six,fourteen,0.029374782,0.031835288
six,fifteen,0.02511772,0.030522667
six,sixteen,0.031115392,0.02741668
six,seventeen,0.030826846,0.031722642
six,eighteen,0.03055815,0.026954165
six,nineteen,0.0343019,0.034561533
six,twenty,0.030832004,0.028400503
six,thirty,0.035508957,0.034581143
six,forty,0.0346496,0.036320526
six,fifty,0.034371246,0.032932766
six,sixty,0.035717044,0.042406257
six,seventy,0.032629613,0.038223036
six,eighty,0.028236922,0.029420856
six,ninety,0.035230804,0.033578347
six,hundred,0.026524616,0.024561353
six,thousand,0.034830786,0.03467456
six,<unk>,0.029684285,0.030250823
six,<start>,0.029172534,0.030845052
six,<end>,0.02795383,0.026454603
thirteen,<pad>,0.025265832,0.022896335
thirteen,one,0.027953785,0.024269035
thirteen,two,0.024925858,0.020917907
thirteen,three,0.029727917,0.032038372
thirteen,four,0.029337065,0.02822586
thirteen,five,0.03774836,0.03779303
thirteen,six,0.036988355,0.039829712
thirteen,seven,0.029995687,0.029217752
thirteen,eight,0.02014427,0.021893846
thirteen,nine,0.024171071,0.022794532
thirteen,ten,0.021851186,0.023020305
thirteen,eleven,0.02797603,0.025525386
thirteen,twelve,0.029436518,0.030127298
thirteen,thirteen,0.032661144,0.03311931
thirteen,fourteen,0.03223486,0.03524226
thirteen,fifteen,0.02479907,0.02771823
thirteen,sixteen,0.030217044,0.028205918
thirteen,seventeen,0.034400813,0.03308048
thirteen,eighteen,0.031067714,0.02880685
thirteen,nineteen,0.034088552,0.035976343
thirteen,twenty,0.036552515,0.03633679
thirteen,thirty,0.037620623,0.036574148
thirteen,forty,0.032799974,0.034044947
thirteen,fifty,0.03744251,0.034318827
thirteen,sixty,0.034922604,0.041121274
thirteen,seventy,0.03061061,0.033301625
thirteen,eighty,0.026845897,0.027561573
thirteen,ninety,0.034934063,0.03390416
thirteen,hundred,0.024146864,0.021128608
thirteen,thousand,0.032824878,0.031629384
thirteen,<unk>,0.029365472,0.03347227
thirteen,<start>,0.029185727,0.030018527
thirteen,<end>,0.02775715,0.025889087
