,,Time_0,Time_1,Time_2,Time_3
eighty nine,<pad>,0.039407656,0.039338935,0.038552243,
eighty nine,one,0.027594661,0.027880566,0.02774058,
eighty nine,two,0.025350627,0.022435263,0.020977566,
eighty nine,three,0.029740015,0.03109914,0.031189676,
eighty nine,four,0.030976411,0.031107688,0.030760957,
eighty nine,five,0.02761754,0.025902212,0.024949675,
eighty nine,six,0.041927196,0.040965077,0.040869873,
eighty nine,seven,0.02685115,0.025741503,0.024871865,
eighty nine,eight,0.025407445,0.024457887,0.023679443,
eighty nine,nine,0.031040072,0.029631997,0.029083036,
eighty nine,ten,0.03359026,0.036147475,0.03785002,
eighty nine,eleven,0.030526254,0.03087429,0.031036718,
eighty nine,twelve,0.03075948,0.03726847,0.040977158,
eighty nine,thirteen,0.033609904,0.031254772,0.02990795,
eighty nine,fourteen,0.028185027,0.029285204,0.028855504,
eighty nine,fifteen,0.02794992,0.029941887,0.031397313,
eighty nine,sixteen,0.031001447,0.032368205,0.03343284,
eighty nine,seventeen,0.02592883,0.026041128,0.025479238,
eighty nine,eighteen,0.030519916,0.03105521,0.03140965,
eighty nine,nineteen,0.0293319,0.028660493,0.028610723,
eighty nine,twenty,0.0286279,0.028095119,0.027754627,
eighty nine,thirty,0.029187102,0.02610702,0.024781745,
eighty nine,forty,0.031151677,0.029729513,0.02925808,
eighty nine,fifty,0.031219743,0.032756083,0.033498086,
eighty nine,sixty,0.029788125,0.02798678,0.027131408,
eighty nine,seventy,0.030946571,0.031296298,0.030754348,
eighty nine,eighty,0.03713085,0.034055755,0.03264303,
eighty nine,ninety,0.030738939,0.030304138,0.030465864,
eighty nine,hundred,0.023553342,0.026357125,0.027447324,
eighty nine,thousand,0.03458876,0.033109702,0.03304518,
eighty nine,<unk>,0.026746225,0.033638023,0.03783556,
eighty nine,<start>,0.031129755,0.028845815,0.027738119,
eighty nine,<end>,0.027875388,0.02626124,0.026014516,
eight hundred nine,<pad>,0.03995627,0.039259993,0.03905967,0.038927056
eight hundred nine,one,0.026760852,0.028153637,0.028753756,0.029161163
eight hundred nine,two,0.025699185,0.023180999,0.021879928,0.02128123
eight hundred nine,three,0.029282695,0.029953314,0.029711649,0.029388098
eight hundred nine,four,0.029919578,0.030269692,0.029981319,0.029812124
eight hundred nine,five,0.029570391,0.027911518,0.026879856,0.026195
eight hundred nine,six,0.03779529,0.037122775,0.03704694,0.037197504
eight hundred nine,seven,0.02803156,0.027509965,0.026821177,0.026467787
eight hundred nine,eight,0.024922272,0.023997547,0.023472168,0.023180434
eight hundred nine,nine,0.03056971,0.030676767,0.03077124,0.03077124
eight hundred nine,ten,0.033168167,0.03507312,0.03668936,0.03785252
eight hundred nine,eleven,0.02957985,0.029275456,0.028748728,0.028241767
eight hundred nine,twelve,0.030424615,0.035348475,0.038265463,0.04019545
eight hundred nine,thirteen,0.03160224,0.030554967,0.029814854,0.029354189
eight hundred nine,fourteen,0.028661814,0.02998042,0.029923359,0.029639222
eight hundred nine,fifteen,0.027882935,0.029854123,0.031105854,0.031964637
eight hundred nine,sixteen,0.029785976,0.031138984,0.03210506,0.032740805
eight hundred nine,seventeen,0.027281614,0.025960537,0.024723442,0.023725085
eight hundred nine,eighteen,0.030169882,0.030832939,0.031098712,0.030938722
eight hundred nine,nineteen,0.027719744,0.026262913,0.025960539,0.025921524
eight hundred nine,twenty,0.031121084,0.031686805,0.03157016,0.031293068
eight hundred nine,thirty,0.02813708,0.025978217,0.025062578,0.024682293
eight hundred nine,forty,0.032251667,0.030962402,0.030440506,0.030086782
eight hundred nine,fifty,0.031497687,0.03274926,0.033560228,0.033808455
eight hundred nine,sixty,0.028492376,0.026312165,0.025077438,0.024397543
eight hundred nine,seventy,0.030675635,0.030075785,0.02896626,0.028234502
eight hundred nine,eighty,0.035566214,0.03292257,0.031531006,0.030740825
eight hundred nine,ninety,0.03220788,0.030683031,0.030443728,0.030535439
eight hundred nine,hundred,0.025736583,0.028893175,0.030337678,0.030903962
eight hundred nine,thousand,0.033236403,0.031293113,0.030978661,0.030935341
eight hundred nine,<unk>,0.029620124,0.03595788,0.03976526,0.041998014
eight hundred nine,<start>,0.032696515,0.030970793,0.030042531,0.029503219
eight hundred nine,<end>,0.029976003,0.029196622,0.029410949,0.029924855
