,,Time_0,Time_1,Time_2
fifty three,<pad>,0.031328946,0.027990006,0.02715668
fifty three,one,0.029875353,0.030222783,0.031139098
fifty three,two,0.031342488,0.029624948,0.03004484
fifty three,three,0.030104721,0.024749348,0.022960812
fifty three,four,0.036633633,0.03253296,0.030910106
fifty three,five,0.029355535,0.03069883,0.03148484
fifty three,six,0.025841657,0.028473794,0.029133167
fifty three,seven,0.031116182,0.0326866,0.033076078
fifty three,eight,0.029166548,0.029976629,0.031330723
fifty three,nine,0.031524643,0.03098033,0.03076177
fifty three,ten,0.025163552,0.026762165,0.026752202
fifty three,eleven,0.02854008,0.034649383,0.03705969
fifty three,twelve,0.022655198,0.024819886,0.025776565
fifty three,thirteen,0.032585923,0.036918417,0.038615793
fifty three,fourteen,0.027307728,0.023979075,0.022322416
fifty three,fifteen,0.035991088,0.03776905,0.037855744
fifty three,sixteen,0.027319811,0.025020815,0.023560436
fifty three,seventeen,0.03841002,0.03687259,0.03500389
fifty three,eighteen,0.033543482,0.027765755,0.026365146
fifty three,nineteen,0.0404968,0.047961045,0.0505631
fifty three,twenty,0.03356757,0.03287208,0.03177048
fifty three,thirty,0.034991276,0.03672698,0.03759058
fifty three,forty,0.024760773,0.023899857,0.02346573
fifty three,fifty,0.035642058,0.0361639,0.036891967
fifty three,sixty,0.024251716,0.025054974,0.025560975
fifty three,seventy,0.027948601,0.028231926,0.028276574
fifty three,eighty,0.029122254,0.029356822,0.029244514
fifty three,ninety,0.03225961,0.028290406,0.026851458
fifty three,hundred,0.031028997,0.029784998,0.028189538
fifty three,thousand,0.02684925,0.026892222,0.027279561
fifty three,<unk>,0.026764132,0.02822879,0.029062765
fifty three,<start>,0.025099063,0.025703356,0.025970576
fifty three,<end>,0.029411215,0.028339373,0.027972264
eighty,<pad>,0.029441748,0.02651026,
eighty,one,0.03344477,0.032933354,
eighty,two,0.031829037,0.029649116,
eighty,three,0.028331904,0.024611056,
eighty,four,0.03996089,0.037636787,
eighty,five,0.033733487,0.034427416,
eighty,six,0.02632996,0.028372707,
eighty,seven,0.031816274,0.033888653,
eighty,eight,0.03119824,0.031464107,
eighty,nine,0.032087646,0.02913225,
eighty,ten,0.027055066,0.029479004,
eighty,eleven,0.028140966,0.031139985,
eighty,twelve,0.020611329,0.021911653,
eighty,thirteen,0.035463896,0.040627882,
eighty,fourteen,0.029034678,0.024855163,
eighty,fifteen,0.03265562,0.03477163,
eighty,sixteen,0.031858027,0.032422975,
eighty,seventeen,0.035770245,0.034753207,
eighty,eighteen,0.031427737,0.027037106,
eighty,nineteen,0.034983303,0.040397927,
eighty,twenty,0.024981247,0.026165036,
eighty,thirty,0.03212917,0.033049017,
eighty,forty,0.030237831,0.029100802,
eighty,fifty,0.037928965,0.0367273,
eighty,sixty,0.02004671,0.02166095,
eighty,seventy,0.02762172,0.028127875,
eighty,eighty,0.030502789,0.030797949,
eighty,ninety,0.032827854,0.029741155,
eighty,hundred,0.031691704,0.030808594,
eighty,thousand,0.025700066,0.027131936,
eighty,<unk>,0.026959915,0.027318183,
eighty,<start>,0.027826708,0.028188067,
eighty,<end>,0.026370537,0.025160903,
