,,Time_0,Time_1,Time_2
seventeen,<pad>,0.031690452,0.030689433,
seventeen,one,0.029713206,0.029954722,
seventeen,two,0.024254577,0.026151145,
seventeen,three,0.029374417,0.027205532,
seventeen,four,0.037728705,0.038088355,
seventeen,five,0.03437021,0.034426197,
seventeen,six,0.03129932,0.029535063,
seventeen,seven,0.024698656,0.027440762,
seventeen,eight,0.030417353,0.033368267,
seventeen,nine,0.035822637,0.033710722,
seventeen,ten,0.03921414,0.041554395,
seventeen,eleven,0.03154576,0.03038556,
seventeen,twelve,0.02483473,0.026678393,
seventeen,thirteen,0.032978635,0.02716176,
seventeen,fourteen,0.037565324,0.036812462,
seventeen,fifteen,0.029202893,0.026548281,
seventeen,sixteen,0.031034466,0.031028239,
seventeen,seventeen,0.028431203,0.02932766,
seventeen,eighteen,0.027603704,0.031148484,
seventeen,nineteen,0.03227539,0.028564943,
seventeen,twenty,0.021783778,0.020779744,
seventeen,thirty,0.031011617,0.033738103,
seventeen,forty,0.02579327,0.027430901,
seventeen,fifty,0.018029036,0.019185467,
seventeen,sixty,0.03264526,0.033423632,
seventeen,seventy,0.03205002,0.034435388,
seventeen,eighty,0.029311446,0.02896435,
seventeen,ninety,0.026829185,0.023974832,
seventeen,hundred,0.02456965,0.026460538,
seventeen,thousand,0.02942591,0.028880615,
seventeen,<unk>,0.03804194,0.036192693,
seventeen,<start>,0.029940262,0.030978069,
seventeen,<end>,0.036512844,0.035775293,
twenty eight,<pad>,0.026724746,0.028586553,0.02967758
twenty eight,one,0.027677514,0.0267312,0.02664705
twenty eight,two,0.02450132,0.025569586,0.02625491
twenty eight,three,0.031011736,0.028420588,0.027052248
twenty eight,four,0.03493748,0.037825022,0.03940562
twenty eight,five,0.031591296,0.030877551,0.029832957
twenty eight,six,0.029351555,0.026573665,0.024959907
twenty eight,seven,0.030218514,0.031167123,0.031223275
twenty eight,eight,0.031685486,0.03453307,0.035721723
twenty eight,nine,0.03018445,0.029663892,0.029811556
twenty eight,ten,0.035468873,0.032919403,0.031288367
twenty eight,eleven,0.036055736,0.033609472,0.032240145
twenty eight,twelve,0.02685824,0.027783405,0.02840889
twenty eight,thirteen,0.034047358,0.028837774,0.027073624
twenty eight,fourteen,0.034012098,0.03180409,0.031054504
twenty eight,fifteen,0.027502634,0.022826504,0.020797364
twenty eight,sixteen,0.035721622,0.03602794,0.036202945
twenty eight,seventeen,0.024446657,0.024475973,0.02435948
twenty eight,eighteen,0.036124974,0.03724172,0.037304126
twenty eight,nineteen,0.029466802,0.02764432,0.026619922
twenty eight,twenty,0.02312532,0.021608097,0.02052672
twenty eight,thirty,0.028420612,0.033036977,0.035822123
twenty eight,forty,0.034487236,0.03445393,0.035197616
twenty eight,fifty,0.024319319,0.024926396,0.02511789
twenty eight,sixty,0.032352664,0.034709144,0.03540713
twenty eight,seventy,0.029502302,0.03093572,0.032234654
twenty eight,eighty,0.029533619,0.030497776,0.029736714
twenty eight,ninety,0.023187898,0.020593246,0.019660845
twenty eight,hundred,0.02626007,0.02838792,0.029683886
twenty eight,thousand,0.02772378,0.029608749,0.030335022
twenty eight,<unk>,0.0389358,0.036000106,0.03445584
twenty eight,<start>,0.026571201,0.02920034,0.030453868
twenty eight,<end>,0.037991107,0.042922754,0.04543142
