,,Time_0,Time_1,Time_2,Time_3,Time_4
five hundred sixty seven,<pad>,0.031760577,0.03392978,0.03517886,0.035606403,0.035658464
five hundred sixty seven,one,0.030973235,0.030735375,0.030901931,0.031234646,0.031563714
five hundred sixty seven,two,0.037916183,0.03485536,0.03324762,0.03234927,0.031867493
five hundred sixty seven,three,0.033931617,0.033199407,0.032927524,0.03296447,0.03309554
five hundred sixty seven,four,0.02746332,0.02600713,0.025332188,0.02491243,0.024625497
five hundred sixty seven,five,0.03473842,0.030799469,0.028741362,0.027687065,0.02710361
five hundred sixty seven,six,0.026998129,0.024141315,0.02267577,0.02189797,0.021482056
five hundred sixty seven,seven,0.023899753,0.024766214,0.02521401,0.025362138,0.02540372
five hundred sixty seven,eight,0.035886697,0.03674429,0.037357714,0.03777767,0.038098805
five hundred sixty seven,nine,0.027683003,0.026981497,0.02681657,0.026780957,0.026798235
five hundred sixty seven,ten,0.03185569,0.034661975,0.036081187,0.036822975,0.037216764
five hundred sixty seven,eleven,0.030474283,0.029612517,0.028961813,0.028644815,0.028492214
five hundred sixty seven,twelve,0.027292632,0.024270074,0.022814527,0.022041839,0.02161382
five hundred sixty seven,thirteen,0.029043265,0.02881676,0.028960578,0.029178578,0.029385906
five hundred sixty seven,fourteen,0.030776195,0.031811,0.031887855,0.03179191,0.031691525
five hundred sixty seven,fifteen,0.024653371,0.023273727,0.023294836,0.023337316,0.023347152
five hundred sixty seven,sixteen,0.035925195,0.037933983,0.038959783,0.03958374,0.039997697
five hundred sixty seven,seventeen,0.032889854,0.035903696,0.037084643,0.03767848,0.037982892
five hundred sixty seven,eighteen,0.033241704,0.03266594,0.032645356,0.032769196,0.032917216
five hundred sixty seven,nineteen,0.026225347,0.027954977,0.028904526,0.029445142,0.029766722
five hundred sixty seven,twenty,0.026547873,0.02924171,0.030270897,0.03063543,0.030705469
five hundred sixty seven,thirty,0.028300187,0.027080365,0.026548626,0.026350351,0.026289385
five hundred sixty seven,forty,0.026519587,0.027399562,0.027301272,0.027152494,0.027020484
five hundred sixty seven,fifty,0.029576566,0.02963077,0.02949579,0.02925688,0.029054856
five hundred sixty seven,sixty,0.031568095,0.0323406,0.032272592,0.032105386,0.031978004
five hundred sixty seven,seventy,0.028548937,0.027997889,0.02785772,0.027722977,0.02760407
five hundred sixty seven,eighty,0.030834088,0.03401196,0.034889538,0.035168972,0.035274547
five hundred sixty seven,ninety,0.028988607,0.027493197,0.026469791,0.02580872,0.025384499
five hundred sixty seven,hundred,0.028441722,0.028572029,0.028507775,0.02840583,0.028335065
five hundred sixty seven,thousand,0.032574166,0.030967614,0.030096743,0.029639317,0.029389739
five hundred sixty seven,<unk>,0.03744618,0.038776103,0.04007309,0.040960494,0.041483957
five hundred sixty seven,<start>,0.02690194,0.025660986,0.025377428,0.025364887,0.025384054
five hundred sixty seven,<end>,0.030123737,0.031762682,0.032849997,0.033561215,0.03398683
five hundred seventy six,<pad>,0.03147789,0.034688786,0.03648236,0.03716157,0.037340693
five hundred seventy six,one,0.03098793,0.030574728,0.030817173,0.031158071,0.03146994
five hundred seventy six,two,0.038536742,0.03422392,0.031962633,0.030803401,0.030223293
five hundred seventy six,three,0.035122313,0.03467829,0.03438146,0.034388866,0.034501977
five hundred seventy six,four,0.026500378,0.025262231,0.02441094,0.023859859,0.02349256
five hundred seventy six,five,0.034487985,0.030698987,0.028441878,0.027211031,0.026485045
five hundred seventy six,six,0.027900774,0.023853831,0.022107549,0.021267716,0.020850867
five hundred seventy six,seven,0.023748914,0.02455573,0.02506363,0.025292804,0.025402198
five hundred seventy six,eight,0.037746985,0.03914628,0.040318396,0.04108213,0.041621085
five hundred seventy six,nine,0.027346626,0.025975013,0.025567226,0.025443418,0.025432916
five hundred seventy six,ten,0.03023264,0.03403619,0.03606274,0.03712532,0.037692618
five hundred seventy six,eleven,0.032463834,0.030663947,0.029290656,0.028551215,0.028145298
five hundred seventy six,twelve,0.026579706,0.023339825,0.021854546,0.021044984,0.020585556
five hundred seventy six,thirteen,0.028906304,0.028826524,0.02894639,0.029142728,0.029330175
five hundred seventy six,fourteen,0.031886924,0.03435307,0.035018593,0.035160985,0.035136584
five hundred seventy six,fifteen,0.025417998,0.024478024,0.024743013,0.024846384,0.024852816
five hundred seventy six,sixteen,0.03544508,0.03777392,0.03877605,0.039362516,0.039752956
five hundred seventy six,seventeen,0.03427435,0.038361613,0.039956905,0.040762383,0.041162036
five hundred seventy six,eighteen,0.033700954,0.032981966,0.033056248,0.03328308,0.03351184
five hundred seventy six,nineteen,0.026429886,0.028392602,0.029292345,0.029694365,0.02988299
