,,Time_0,Time_1
five,<pad>,0.031329278,0.027854295
five,one,0.039808396,0.038102288
five,two,0.03411919,0.034328073
five,three,0.033342306,0.03320299
five,four,0.02609433,0.025496146
five,five,0.036264215,0.04024143
five,six,0.024838649,0.022634193
five,seven,0.028973216,0.03160014
five,eight,0.022564989,0.021116424
five,nine,0.02879624,0.030831542
five,ten,0.021823203,0.024964826
five,eleven,0.033580605,0.03226876
five,twelve,0.027420385,0.028281914
five,thirteen,0.038463127,0.040750846
five,fourteen,0.026950005,0.026056396
five,fifteen,0.024857085,0.027393986
five,sixteen,0.03439219,0.030633023
five,seventeen,0.026501017,0.025388457
five,eighteen,0.027342271,0.02592699
five,nineteen,0.029140968,0.028860603
five,twenty,0.027557692,0.0315201
five,thirty,0.029341038,0.03347992
five,forty,0.033229347,0.032963347
five,fifty,0.028515413,0.026933543
five,sixty,0.025642151,0.026119905
five,seventy,0.036070593,0.03431973
five,eighty,0.030530507,0.030904332
five,ninety,0.028836463,0.03108162
five,hundred,0.03884445,0.04017116
five,thousand,0.026195941,0.024597894
five,<unk>,0.03758992,0.035480928
five,<start>,0.030448688,0.023772951
five,<end>,0.030596083,0.032721266
fifteen,<pad>,0.035441477,0.031384554
fifteen,one,0.038548846,0.03786524
fifteen,two,0.03503511,0.03478068
fifteen,three,0.03163879,0.032148883
fifteen,four,0.026575856,0.025745997
fifteen,five,0.034621317,0.03720954
fifteen,six,0.024152994,0.021903269
fifteen,seven,0.026450755,0.028970946
fifteen,eight,0.023060592,0.021700175
fifteen,nine,0.032258496,0.0342506
fifteen,ten,0.022735927,0.025468059
fifteen,eleven,0.032287896,0.031582706
fifteen,twelve,0.0276727,0.029071057
fifteen,thirteen,0.033730377,0.03724619
fifteen,fourteen,0.027443163,0.024868391
fifteen,fifteen,0.02720077,0.029303908
fifteen,sixteen,0.032010425,0.028605092
fifteen,seventeen,0.024956271,0.024043804
fifteen,eighteen,0.028601054,0.026885567
fifteen,nineteen,0.027231907,0.028527368
fifteen,twenty,0.024820596,0.028429693
fifteen,thirty,0.028943278,0.033298332
fifteen,forty,0.029642185,0.03156003
fifteen,fifty,0.027701348,0.025215605
fifteen,sixty,0.028564334,0.030315211
fifteen,seventy,0.034880806,0.03354255
fifteen,eighty,0.0324125,0.032372627
fifteen,ninety,0.027013289,0.028511245
fifteen,hundred,0.041626286,0.04176784
fifteen,thousand,0.02850679,0.026582468
fifteen,<unk>,0.036992762,0.03554695
fifteen,<start>,0.03386162,0.027674725
fifteen,<end>,0.033379465,0.03362051
