,,Time_0,Time_1
six,<pad>,0.03231499,0.03318122
six,one,0.022593956,0.020921784
six,two,0.033382572,0.035562683
six,three,0.027030902,0.029381484
six,four,0.03385782,0.033744007
six,five,0.028293457,0.02793274
six,six,0.035697654,0.03245449
six,seven,0.02950783,0.029463438
six,eight,0.026257604,0.028901042
six,nine,0.03472008,0.03160513
six,ten,0.02497895,0.028100949
six,eleven,0.041089714,0.04356489
six,twelve,0.03387064,0.033608947
six,thirteen,0.029886281,0.030615514
six,fourteen,0.025592707,0.025542779
six,fifteen,0.03306643,0.032313243
six,sixteen,0.028585885,0.027542338
six,seventeen,0.026145248,0.026672648
six,eighteen,0.02970841,0.033937003
six,nineteen,0.034992494,0.03712014
six,twenty,0.026812179,0.029450051
six,thirty,0.02942382,0.029097931
six,forty,0.026211139,0.02702749
six,fifty,0.027559746,0.024558455
six,sixty,0.03317009,0.028236391
six,seventy,0.026160013,0.027919682
six,eighty,0.028143633,0.02958906
six,ninety,0.030288162,0.027813198
six,hundred,0.02977369,0.029413115
six,thousand,0.029527146,0.027811991
six,<unk>,0.031287033,0.032193564
six,<start>,0.037618406,0.034868196
six,<end>,0.03245142,0.02985448
thirteen,<pad>,0.02963104,0.029092757
thirteen,one,0.026277155,0.02534207
thirteen,two,0.028938845,0.032738663
thirteen,three,0.030356612,0.033737287
thirteen,four,0.03296193,0.03046382
thirteen,five,0.029740585,0.032497175
thirteen,six,0.039281305,0.034060184
thirteen,seven,0.028281422,0.026445217
thirteen,eight,0.023724025,0.02560635
thirteen,nine,0.03154914,0.026684025
thirteen,ten,0.021611936,0.023663245
thirteen,eleven,0.039681587,0.04423099
thirteen,twelve,0.029725915,0.030552516
thirteen,thirteen,0.033544753,0.032499384
thirteen,fourteen,0.026198106,0.024470681
thirteen,fifteen,0.033622894,0.035484906
thirteen,sixteen,0.0293116,0.029422833
thirteen,seventeen,0.024833225,0.024474464
thirteen,eighteen,0.026101617,0.030839164
thirteen,nineteen,0.032897092,0.034568638
thirteen,twenty,0.02703508,0.027375167
thirteen,thirty,0.030530816,0.031591214
thirteen,forty,0.027306007,0.03085738
thirteen,fifty,0.028452385,0.025739845
thirteen,sixty,0.033314604,0.029733397
thirteen,seventy,0.023178728,0.025320461
thirteen,eighty,0.026415274,0.029922767
thirteen,ninety,0.036986254,0.03389968
thirteen,hundred,0.03143606,0.030862052
thirteen,thousand,0.031931236,0.0299671
thirteen,<unk>,0.033411857,0.032109756
thirteen,<start>,0.03833612,0.033720233
thirteen,<end>,0.03339471,0.03202654
