,,Time_0,Time_1,Time_2
twenty one,<pad>,-0.29547518,-0.19527309,-0.17850643
twenty one,one,1.779055,5.650823,-0.13354966
twenty one,two,1.4829307,-0.1580118,-0.17552172
twenty one,three,-0.2863095,-0.1935596,-0.17835757
twenty one,four,-0.27370715,-0.19020334,-0.1784048
twenty one,five,-0.12052938,-0.17070223,-0.17557956
twenty one,six,-0.16731893,-0.1897983,-0.17847048
twenty one,seven,-0.28255624,-0.1932699,-0.17842095
twenty one,eight,-0.28022552,-0.19445172,-0.17848717
twenty one,nine,-0.27909765,-0.1936802,-0.1784159
twenty one,ten,-0.2943037,-0.19467129,-0.17847748
twenty one,eleven,-0.29477546,-0.1951882,-0.17847835
twenty one,twelve,-0.29456273,-0.19514105,-0.1784868
twenty one,thirteen,-0.29547048,-0.19524582,-0.17850226
twenty one,fourteen,-0.29264796,-0.19522154,-0.17849758
twenty one,fifteen,-0.29161778,-0.18986341,-0.1782018
twenty one,sixteen,-0.28589463,-0.19402589,-0.17846718
twenty one,seventeen,-0.29290843,-0.19497941,-0.17850259
twenty one,eighteen,-0.2897188,-0.19341418,-0.17838056
twenty one,nineteen,-0.25784513,-0.18952076,-0.1783914
twenty one,twenty,5.0301256,-0.15997945,-0.17725793
twenty one,thirty,-0.2902104,-0.18631049,-0.17822295
twenty one,forty,-0.26526943,-0.18322812,-0.17819624
twenty one,fifty,-0.2933803,-0.19356522,-0.17829809
twenty one,sixty,-0.27695444,-0.1803733,-0.1775871
twenty one,seventy,-0.28330618,-0.1909343,-0.17821914
twenty one,eighty,-0.28221425,-0.19382203,-0.17846061
twenty one,ninety,-0.294938,-0.19541205,-0.17851698
twenty one,hundred,-0.26180288,0.046113495,-0.1784804
twenty one,thousand,-0.28663144,-0.13897234,-0.17836836
twenty one,<unk>,-0.2934867,-0.1949805,-0.17847602
twenty one,<start>,-0.29362994,-0.19521675,-0.17850366
twenty one,<end>,-0.29532328,-0.067920886,5.6566877
two hundred ten,<pad>,-0.23887967,-0.17835845,-0.2702829
two hundred ten,one,0.22808287,-0.1759044,-0.1625377
two hundred ten,two,5.588946,-0.17705621,0.029944621
two hundred ten,three,-0.14483222,-0.1782698,-0.26453236
two hundred ten,four,-0.033702172,-0.17731176,-0.24891809
two hundred ten,five,0.02846899,-0.17789003,-0.25590825
two hundred ten,six,0.51563793,-0.17767379,-0.2697447
two hundred ten,seven,-0.23559773,-0.17836893,-0.2695089
two hundred ten,eight,-0.2328897,-0.17833586,-0.2710715
two hundred ten,nine,-0.22837122,-0.17833383,-0.2686519
two hundred ten,ten,-0.23825262,-0.17836322,-0.270802
two hundred ten,eleven,-0.23900087,-0.17839487,-0.27050364
two hundred ten,twelve,-0.23633768,-0.17835256,-0.27011186
two hundred ten,thirteen,-0.23884366,-0.17834525,-0.27043387
two hundred ten,fourteen,-0.23440908,-0.17835566,-0.26522854
two hundred ten,fifteen,-0.23801626,-0.17827769,-0.26631808
two hundred ten,sixteen,-0.23214996,-0.17831986,-0.269201
two hundred ten,seventeen,-0.23656274,-0.17838416,-0.27168193
two hundred ten,eighteen,-0.23356412,-0.17831497,-0.26872435
two hundred ten,nineteen,-0.2225618,-0.1782863,-0.2697799
two hundred ten,twenty,-0.19418895,-0.17757209,-0.0051925997
two hundred ten,thirty,-0.23157835,-0.17809685,-0.26663303
two hundred ten,forty,-0.21196179,-0.17789024,-0.2660244
two hundred ten,fifty,-0.2369996,-0.17682248,-0.10023997
two hundred ten,sixty,-0.2325929,-0.17766626,-0.20549333
two hundred ten,seventy,-0.21408851,-0.16566348,2.3214498
two hundred ten,eighty,-0.22772026,-0.1783704,-0.27146798
two hundred ten,ninety,-0.23848766,-0.17839485,-0.27258298
two hundred ten,hundred,-0.16400419,5.6567807,-0.2564172
two hundred ten,thousand,-0.2298258,-0.15067321,-0.26141137
two hundred ten,<unk>,-0.23819613,-0.17834787,-0.26724637
two hundred ten,<start>,-0.2378899,-0.17837864,-0.27182606
two hundred ten,<end>,-0.23963001,-0.17800736,5.0670824
