,,Time_0,Time_1,Time_2,Time_3
twenty one,<pad>,-0.24855216,-0.19276936,-0.17721488,
twenty one,one,1.6708626,5.647462,-0.16760021,
twenty one,two,0.30760425,-0.1764098,-0.17679913,
twenty one,three,-0.24700026,-0.19084321,-0.17715071,
twenty one,four,-0.23990506,-0.18330765,-0.17672555,
twenty one,five,-0.22331925,-0.1839251,-0.1767323,
twenty one,six,-0.2124899,-0.19091496,-0.17721024,
twenty one,seven,-0.24092418,-0.19176519,-0.17715915,
twenty one,eight,-0.24543075,-0.1923723,-0.17720053,
twenty one,nine,-0.24098141,-0.19171827,-0.17720565,
twenty one,ten,-0.24719252,-0.19203816,-0.17721261,
twenty one,eleven,-0.25016898,-0.19252548,-0.17715387,
twenty one,twelve,-0.24955438,-0.19280314,-0.17721535,
twenty one,thirteen,-0.2503029,-0.1921631,-0.17720075,
twenty one,fourteen,-0.24845946,-0.19219676,-0.17717308,
twenty one,fifteen,-0.24726675,-0.19182187,-0.1771443,
twenty one,sixteen,-0.24846406,-0.19173178,-0.17720406,
twenty one,seventeen,-0.2488401,-0.19238025,-0.17718951,
twenty one,eighteen,-0.24991314,-0.1928893,-0.17722063,
twenty one,nineteen,-0.24626872,-0.19231808,-0.17718072,
twenty one,twenty,5.3229966,-0.16906664,-0.1758726,
twenty one,thirty,-0.2394296,-0.18904257,-0.17712109,
twenty one,forty,-0.2317403,-0.19118719,-0.17718536,
twenty one,fifty,-0.2495676,-0.19212525,-0.1771833,
twenty one,sixty,-0.2326073,-0.17799444,-0.17628425,
twenty one,seventy,-0.23765905,-0.18951705,-0.17708036,
twenty one,eighty,-0.24578846,-0.19288516,-0.17721656,
twenty one,ninety,-0.24983133,-0.19262448,-0.17721094,
twenty one,hundred,-0.23741464,0.14134231,-0.17720576,
twenty one,thousand,-0.24314766,-0.16570519,-0.1771838,
twenty one,<unk>,-0.24933785,-0.19216925,-0.17719437,
twenty one,<start>,-0.24929884,-0.19285345,-0.17721471,
twenty one,<end>,-0.25060686,-0.12673944,5.6568465,
two hundred one,<pad>,-0.1776647,-0.177182,-0.36412337,-0.1768159
two hundred one,one,-0.1720193,-0.17712012,-0.3380174,-0.17671053
two hundred one,two,5.6568413,-0.17639332,0.048320454,-0.17679416
two hundred one,three,-0.1744441,-0.17699464,-0.18089275,-0.1767576
two hundred one,four,-0.16655086,-0.17715634,-0.33495113,-0.17679054
two hundred one,five,-0.17608364,-0.17700946,2.4648752,-0.17608897
two hundred one,six,-0.17461142,-0.17692932,-0.32192037,-0.17681547
two hundred one,seven,-0.17757152,-0.17718177,-0.36701548,-0.17681539
two hundred one,eight,-0.17750318,-0.1771757,-0.36444128,-0.17681468
two hundred one,nine,-0.17752035,-0.17714693,-0.35476142,-0.17681652
two hundred one,ten,-0.17759462,-0.17716144,-0.36574343,-0.17681643
two hundred one,eleven,-0.17766294,-0.17717448,-0.35840553,-0.17681167
two hundred one,twelve,-0.17762147,-0.17718479,-0.36412355,-0.17681493
two hundred one,thirteen,-0.17766698,-0.17717816,-0.36836937,-0.17681298
two hundred one,fourteen,-0.1776743,-0.17718403,-0.36120653,-0.17681001
two hundred one,fifteen,-0.17763123,-0.17715861,-0.34011835,-0.17680286
two hundred one,sixteen,-0.17757154,-0.177163,-0.36478075,-0.17681354
two hundred one,seventeen,-0.17767745,-0.17717533,-0.36058906,-0.17681415
two hundred one,eighteen,-0.17764257,-0.17716742,-0.36426407,-0.17681688
two hundred one,nineteen,-0.17731984,-0.17715873,-0.3130452,-0.17680922
two hundred one,twenty,-0.17702825,-0.1771442,0.4209385,-0.17681447
two hundred one,thirty,-0.17744048,-0.17704052,-0.076208934,-0.17679997
two hundred one,forty,-0.1774308,-0.17699875,-0.2029275,-0.1768111
two hundred one,fifty,-0.17765139,-0.1768733,0.29009062,-0.17674625
two hundred one,sixty,-0.17694293,-0.1764897,4.8305464,-0.17669648
two hundred one,seventy,-0.17748523,-0.17698288,-0.17622972,-0.17676477
two hundred one,eighty,-0.1775946,-0.17718485,-0.36781195,-0.1768167
two hundred one,ninety,-0.17769332,-0.17718093,-0.36498633,-0.17681491
two hundred one,hundred,-0.17708762,5.656847,-0.2485181,-0.17680842
two hundred one,thousand,-0.17745054,-0.16744961,-0.339261,-0.17681476
two hundred one,<unk>,-0.17764373,-0.17715798,-0.35249612,-0.1768101
two hundred one,<start>,-0.1776571,-0.17717966,-0.36261478,-0.17681387
two hundred one,<end>,-0.17770341,-0.17716847,0.6230515,5.656854
