,,Time_0,Time_1,Time_2,Time_3,Time_4
one hundred five,<pad>,-0.18956757,-0.1770117,-0.28821656,-0.17757587,
one hundred five,one,5.653229,-0.17679685,-0.27636954,-0.17726594,
one hundred five,two,0.009474655,-0.17695093,-0.26432404,-0.17754036,
one hundred five,three,-0.17909059,-0.17694965,-0.2693838,-0.17744724,
one hundred five,four,-0.13080855,-0.17700297,-0.2841689,-0.17752385,
one hundred five,five,-0.14702387,-0.17646188,4.8920655,-0.15494189,
one hundred five,six,-0.14363371,-0.17684683,-0.27147087,-0.17756642,
one hundred five,seven,-0.18887867,-0.17700647,-0.28697056,-0.17756921,
one hundred five,eight,-0.18876833,-0.17700864,-0.28822342,-0.17756839,
one hundred five,nine,-0.1873324,-0.17697647,-0.27785075,-0.17757238,
one hundred five,ten,-0.18902487,-0.1770037,-0.28821772,-0.17757496,
one hundred five,eleven,-0.18945993,-0.17700844,-0.28633758,-0.17754744,
one hundred five,twelve,-0.18863706,-0.17701171,-0.28712523,-0.17756835,
one hundred five,thirteen,-0.18935145,-0.17700663,-0.2888081,-0.17756613,
one hundred five,fourteen,-0.18909667,-0.17700857,-0.28495836,-0.17751321,
one hundred five,fifteen,-0.18851697,-0.1769565,-0.2564369,-0.17740975,
one hundred five,sixteen,-0.18579334,-0.176995,-0.28813636,-0.17755297,
one hundred five,seventeen,-0.18927082,-0.17700247,-0.28406024,-0.17755082,
one hundred five,eighteen,-0.18941559,-0.17700292,-0.2864748,-0.17756866,
one hundred five,nineteen,-0.18631026,-0.17700103,-0.2779193,-0.17755027,
one hundred five,twenty,-0.18823142,-0.17700107,-0.14105947,-0.17756937,
one hundred five,thirty,-0.179887,-0.17602748,2.6366172,-0.17687267,
one hundred five,forty,-0.18612267,-0.17672507,-0.099112324,-0.1775081,
one hundred five,fifty,-0.18886063,-0.17676257,0.20672543,-0.17682454,
one hundred five,sixty,-0.18654212,-0.17692526,-0.14800029,-0.17743734,
one hundred five,seventy,-0.18796147,-0.17694344,-0.24895479,-0.17741656,
one hundred five,eighty,-0.1889297,-0.17701042,-0.28675544,-0.1775681,
one hundred five,ninety,-0.18960159,-0.17700748,-0.28669453,-0.17756402,
one hundred five,hundred,-0.1708844,5.6568527,-0.15831324,-0.1774425,
one hundred five,thousand,-0.18808135,-0.17243907,-0.2633702,-0.17755234,
one hundred five,<unk>,-0.18879649,-0.17699188,-0.28141314,-0.17752609,
one hundred five,<start>,-0.18908228,-0.17700818,-0.2848169,-0.1775563,
one hundred five,<end>,-0.18974274,-0.17700122,-0.20146604,5.656812,
one hundred twenty five,<pad>,-0.17873181,-0.17710637,-0.1824338,-0.22533841,-0.17680417
one hundred twenty five,one,5.656785,-0.17627507,-0.18127893,-0.14591378,-0.17675535
one hundred twenty five,two,-0.15286426,-0.17691986,-0.17896657,-0.2204973,-0.17680123
one hundred twenty five,three,-0.17792626,-0.17703184,-0.1803402,-0.19305477,-0.17678465
one hundred twenty five,four,-0.1650682,-0.1770773,-0.18206139,-0.22215036,-0.17679809
one hundred twenty five,five,-0.17522256,-0.1764151,-0.022214543,5.435089,-0.17605886
one hundred twenty five,six,-0.17376779,-0.17702411,-0.18214883,-0.22527753,-0.17680433
one hundred twenty five,seven,-0.17858313,-0.17710362,-0.18245234,-0.22531718,-0.1768035
one hundred twenty five,eight,-0.1785542,-0.17710719,-0.18247785,-0.22527966,-0.17680387
one hundred twenty five,nine,-0.1783964,-0.17706788,-0.18210784,-0.22518307,-0.17680423
one hundred twenty five,ten,-0.17849049,-0.1770784,-0.18242078,-0.22524875,-0.17680407
one hundred twenty five,eleven,-0.17873049,-0.17710567,-0.1824396,-0.22482303,-0.17680149
one hundred twenty five,twelve,-0.17852141,-0.17710944,-0.18248717,-0.2252764,-0.17680408
one hundred twenty five,thirteen,-0.1786805,-0.17709619,-0.1824773,-0.22495438,-0.17680222
one hundred twenty five,fourteen,-0.17863266,-0.17710681,-0.18242215,-0.22468422,-0.17680039
one hundred twenty five,fifteen,-0.17850946,-0.17707957,-0.18218833,-0.22350222,-0.1767972
one hundred twenty five,sixteen,-0.17791742,-0.17708361,-0.1824572,-0.22465788,-0.17680211
one hundred twenty five,seventeen,-0.17860083,-0.17710014,-0.18239033,-0.22522508,-0.17680323
one hundred twenty five,eighteen,-0.17873327,-0.17710191,-0.18244067,-0.22531325,-0.1768039
one hundred twenty five,nineteen,-0.17848916,-0.17709763,-0.18213432,-0.22446787,-0.17680311
one hundred twenty five,twenty,-0.17515804,-0.17458753,5.6547375,-0.20697214,-0.17679082
one hundred twenty five,thirty,-0.17796318,-0.17699958,-0.18100408,-0.22282396,-0.17680056
one hundred twenty five,forty,-0.17799993,-0.1767256,-0.17862852,-0.22304235,-0.1768019
one hundred twenty five,fifty,-0.17869462,-0.17708412,-0.1821743,-0.22467062,-0.17680158
one hundred twenty five,sixty,-0.17815599,-0.17699435,-0.17783943,-0.22329383,-0.1767999
one hundred twenty five,seventy,-0.17841172,-0.17706455,-0.1820229,-0.22419219,-0.17679957
one hundred twenty five,eighty,-0.17863414,-0.17710906,-0.18246716,-0.22521086,-0.17680363
one hundred twenty five,ninety,-0.17872453,-0.1771026,-0.18246727,-0.22533585,-0.17680393
one hundred twenty five,hundred,-0.17414287,5.6568513,-0.17856233,-0.2241682,-0.17680278
one hundred twenty five,thousand,-0.17848465,-0.17179625,-0.18220112,-0.22532555,-0.1768041
one hundred twenty five,<unk>,-0.17859289,-0.17709176,-0.1823891,-0.22466515,-0.1768027
one hundred twenty five,<start>,-0.17861831,-0.17709863,-0.18224049,-0.22483194,-0.17680238
one hundred twenty five,<end>,-0.17878394,-0.17710978,-0.18240127,1.395608,5.6568537
