,,Time_0,Time_1,Time_2
twenty one,<pad>,-0.22338861,-0.2513669,-0.18311936
twenty one,one,5.5911884,1.9097894,-0.01568376
twenty one,two,0.5182905,-0.2451479,-0.18258451
twenty one,three,-0.21453564,-0.24938917,-0.18216959
twenty one,four,-0.16472043,-0.20815118,-0.17769317
twenty one,five,-0.20928837,-0.2503736,-0.18207671
twenty one,six,-0.1950111,-0.24956395,-0.18349493
twenty one,seven,-0.21842289,-0.24782005,-0.18318185
twenty one,eight,-0.20538868,-0.25017896,-0.18334444
twenty one,nine,-0.21985345,-0.25309774,-0.18331726
twenty one,ten,-0.224955,-0.25344104,-0.18345438
twenty one,eleven,-0.22225058,-0.25278312,-0.18350093
twenty one,twelve,-0.2243841,-0.2534147,-0.18351033
twenty one,thirteen,-0.22520179,-0.25350803,-0.183433
twenty one,fourteen,-0.22138646,-0.25219744,-0.18347168
twenty one,fifteen,-0.22326815,-0.25130305,-0.183177
twenty one,sixteen,-0.21481287,-0.25094092,-0.18328834
twenty one,seventeen,-0.22571258,-0.25366938,-0.18353444
twenty one,eighteen,-0.2252886,-0.25366578,-0.18346648
twenty one,nineteen,-0.21133149,-0.25199676,-0.18331726
twenty one,twenty,0.3039485,-0.13570318,-0.15442829
twenty one,thirty,-0.21300727,-0.24738511,-0.18298799
twenty one,forty,-0.20521949,-0.21434939,-0.18011904
twenty one,fifty,-0.22470456,-0.24802747,-0.18173684
twenty one,sixty,-0.18964724,-0.2337456,-0.18135504
twenty one,seventy,-0.21960199,-0.24900563,-0.18257646
twenty one,eighty,-0.20125303,-0.24909876,-0.18339989
twenty one,ninety,-0.22259358,-0.25337443,-0.1834891
twenty one,hundred,-0.17854095,5.2542477,-0.18332665
twenty one,thousand,-0.21463853,-0.0827247,-0.18340053
twenty one,<unk>,-0.22484587,-0.25343528,-0.18339011
twenty one,<start>,-0.22449452,-0.2530125,-0.18345967
twenty one,<end>,-0.22567944,-0.012164898,5.654489
two hundred one,<pad>,-0.1805492,-0.18115102,-0.42850292
two hundred one,one,-0.17502588,-0.18018092,-0.19673856
two hundred one,two,5.6565003,-0.17516471,0.40672135
two hundred one,three,-0.16948208,-0.1806461,-0.18317693
two hundred one,four,-0.116259366,-0.17805123,-0.018329782
two hundred one,five,-0.17703702,-0.17957422,0.95327014
two hundred one,six,-0.1719419,-0.18009253,-0.40442392
two hundred one,seven,-0.18038873,-0.18096419,-0.42759943
two hundred one,eight,-0.17981344,-0.1811211,-0.43287176
two hundred one,nine,-0.1799643,-0.18119214,-0.42733026
two hundred one,ten,-0.18051739,-0.18118086,-0.42814437
two hundred one,eleven,-0.17990164,-0.18110116,-0.4324779
two hundred one,twelve,-0.18034396,-0.18116513,-0.4386725
two hundred one,thirteen,-0.18055463,-0.18120593,-0.42982465
two hundred one,fourteen,-0.18007393,-0.18112431,-0.435445
two hundred one,fifteen,-0.1805215,-0.18105642,-0.41495916
two hundred one,sixteen,-0.18045723,-0.18108569,-0.4241738
two hundred one,seventeen,-0.1805748,-0.18119805,-0.43927372
two hundred one,eighteen,-0.18050183,-0.18120876,-0.4355358
two hundred one,nineteen,-0.18021806,-0.18112704,-0.4344128
two hundred one,twenty,-0.18039964,-0.18076661,1.714459
two hundred one,thirty,-0.17963544,-0.18091841,-0.40560767
two hundred one,forty,-0.17950849,-0.18032008,-0.3539115
two hundred one,fifty,-0.1805231,-0.18016107,0.17739989
two hundred one,sixty,-0.16684748,-0.167112,2.7798138
two hundred one,seventy,-0.17958774,-0.18005137,-0.16221924
two hundred one,eighty,-0.17745136,-0.180781,-0.4265823
two hundred one,ninety,-0.1803858,-0.18120275,-0.43743077
two hundred one,hundred,-0.17690666,5.655863,-0.2662122
two hundred one,thousand,-0.1794802,-0.07187346,-0.41305926
two hundred one,<unk>,-0.18049522,-0.18120408,-0.4363514
two hundred one,<start>,-0.1805115,-0.18116827,-0.43198198
two hundred one,<end>,-0.18064053,-0.18071194,4.133586
