,,Time_0,Time_1,Time_2,Time_3,Time_4
one thousand two,<pad>,-0.19332516,-0.17903394,-0.22525615,-0.17678547,
one thousand two,one,5.6465216,-0.17402582,-0.19805776,-0.17675194,
one thousand two,two,0.15587793,-0.16150308,5.4129086,-0.17656736,
one thousand two,three,-0.12790869,-0.17886585,-0.22487637,-0.17678529,
one thousand two,four,-0.15590367,-0.1790218,-0.22467157,-0.17678493,
one thousand two,five,-0.18844892,-0.17902467,-0.22343436,-0.17678453,
one thousand two,six,-0.16109611,-0.17821461,-0.2183737,-0.17678496,
one thousand two,seven,-0.19087316,-0.17903647,-0.2249888,-0.17678548,
one thousand two,eight,-0.19179901,-0.17897673,-0.22452664,-0.1767848,
one thousand two,nine,-0.19199824,-0.17904592,-0.22516976,-0.17678502,
one thousand two,ten,-0.19357689,-0.17905226,-0.22536895,-0.17678563,
one thousand two,eleven,-0.19343834,-0.17903991,-0.22533157,-0.17678572,
one thousand two,twelve,-0.1934457,-0.17901717,-0.22518136,-0.17678522,
one thousand two,thirteen,-0.19349764,-0.17904797,-0.22527653,-0.17678566,
one thousand two,fourteen,-0.19314584,-0.17904189,-0.2251715,-0.17678484,
one thousand two,fifteen,-0.19232014,-0.17897387,-0.22426699,-0.17678423,
one thousand two,sixteen,-0.19115153,-0.17896219,-0.22501685,-0.17678536,
one thousand two,seventeen,-0.19349201,-0.17904776,-0.2254097,-0.17678562,
one thousand two,eighteen,-0.19355448,-0.1790404,-0.2252814,-0.17678554,
one thousand two,nineteen,-0.19020359,-0.1789504,-0.22507799,-0.1767849,
one thousand two,twenty,-0.19084577,-0.17888744,-0.220333,-0.17678455,
one thousand two,thirty,-0.1927023,-0.1790397,-0.22536471,-0.17678554,
one thousand two,forty,-0.18713528,-0.17852898,-0.22247766,-0.1767845,
one thousand two,fifty,-0.19355,-0.17904586,-0.22525111,-0.17678544,
one thousand two,sixty,-0.19192235,-0.17873152,-0.20996724,-0.17677471,
one thousand two,seventy,-0.19194467,-0.17895512,-0.22422181,-0.17678416,
one thousand two,eighty,-0.19326243,-0.1790221,-0.22443941,-0.17678441,
one thousand two,ninety,-0.19352996,-0.17904912,-0.2254475,-0.17678586,
one thousand two,hundred,-0.19269682,-0.13245562,-0.22520427,-0.17678548,
one thousand two,thousand,-0.16518436,5.656654,-0.19151913,-0.17677599,
one thousand two,<unk>,-0.19351771,-0.179046,-0.22537364,-0.17678557,
one thousand two,<start>,-0.19311658,-0.17904377,-0.22535436,-0.17678566,
one thousand two,<end>,-0.19381247,-0.17792596,1.4727834,5.6568546,
one thousand twenty,<pad>,-0.2902599,-0.17931296,-0.19292074,-0.1861254,-0.21713588
one thousand twenty,one,2.1296341,-0.17896019,-0.18623511,-0.18189889,-0.21403845
one thousand twenty,two,1.2621202,-0.1789662,-0.18588573,-0.1858144,-0.21670134
one thousand twenty,three,-0.12829804,-0.1791975,-0.18904403,-0.18360303,-0.2160743
one thousand twenty,four,4.9514303,-0.17925338,-0.18807901,-0.18518536,-0.21580191
one thousand twenty,five,-0.2652646,-0.17857157,5.651215,-0.12642883,-0.20825043
one thousand twenty,six,-0.23192352,-0.17878887,-0.056653935,-0.1850184,-0.21703911
one thousand twenty,seven,-0.28885776,-0.179324,-0.19310604,-0.18602616,-0.21675253
one thousand twenty,eight,-0.28769076,-0.17931585,-0.19339406,-0.18643257,-0.21707089
one thousand twenty,nine,-0.28769472,-0.17932305,-0.19333594,-0.18633963,-0.21704558
one thousand twenty,ten,-0.2913648,-0.17932484,-0.19350423,-0.1863052,-0.21713914
one thousand twenty,eleven,-0.2905687,-0.17931934,-0.19361842,-0.18648201,-0.21722117
one thousand twenty,twelve,-0.29112336,-0.17930996,-0.19320242,-0.18542098,-0.21645892
one thousand twenty,thirteen,-0.29108155,-0.17932324,-0.1934825,-0.18638174,-0.2171664
one thousand twenty,fourteen,-0.2907973,-0.17932351,-0.19353501,-0.18626915,-0.21701695
one thousand twenty,fifteen,-0.28905037,-0.17931385,-0.1931366,-0.1862058,-0.21674204
one thousand twenty,sixteen,-0.29026067,-0.17931445,-0.19339275,-0.18631783,-0.21714614
one thousand twenty,seventeen,-0.29040712,-0.17931704,-0.193369,-0.18637384,-0.2172382
one thousand twenty,eighteen,-0.2910306,-0.17931534,-0.19343689,-0.1864117,-0.21711089
one thousand twenty,nineteen,-0.2811341,-0.17928904,-0.19323146,-0.1861831,-0.21710546
one thousand twenty,twenty,-0.29004773,-0.17927875,-0.121173576,-0.042839736,1.22104
one thousand twenty,thirty,-0.28931785,-0.17929332,-0.1861013,-0.18361805,-0.21556169
one thousand twenty,forty,-0.27708933,-0.17920145,-0.1889093,-0.1856977,-0.21671818
one thousand twenty,fifty,-0.2903927,-0.17930607,-0.19120573,-0.1832716,-0.21541293
one thousand twenty,sixty,-0.28952155,-0.1793087,-0.19138055,-0.18547472,-0.21548463
one thousand twenty,seventy,-0.28811407,-0.17929089,-0.1913685,-0.18539642,-0.21627831
