,,Time_0,Time_1
two,<pad>,-0.17881972,-0.17680731
two,one,-0.16991617,-0.17668232
two,two,5.6568284,-0.17638817
two,three,-0.17380188,-0.17680095
two,four,-0.17834602,-0.1768
two,five,-0.17470819,-0.17680022
two,six,-0.17218941,-0.17679422
two,seven,-0.16600336,-0.17679416
two,eight,-0.17072254,-0.17679141
two,nine,-0.17844443,-0.17680363
two,ten,-0.17873998,-0.17680544
two,eleven,-0.17877762,-0.17680703
two,twelve,-0.17878385,-0.17680442
two,thirteen,-0.17873095,-0.17680639
two,fourteen,-0.17800176,-0.17680135
two,fifteen,-0.17735487,-0.17679001
two,sixteen,-0.17834775,-0.17680424
two,seventeen,-0.17887503,-0.17680733
two,eighteen,-0.17884383,-0.17680764
two,nineteen,-0.1773214,-0.1768001
two,twenty,-0.17600603,-0.17680138
two,thirty,-0.17856145,-0.17679895
two,forty,-0.1751876,-0.17678909
two,fifty,-0.17871307,-0.17680521
two,sixty,-0.1777758,-0.17676748
two,seventy,-0.17691463,-0.1767987
two,eighty,-0.17808037,-0.17680301
two,ninety,-0.17883407,-0.176808
two,hundred,-0.17861286,-0.17670485
two,thousand,-0.17784165,-0.17666692
two,<unk>,-0.17862394,-0.17680652
two,<start>,-0.17871785,-0.17680766
two,<end>,-0.17623028,5.656854
eight,<pad>,-0.18076792,-0.17692435
eight,one,-0.17833374,-0.17686205
eight,two,-0.16303594,-0.17682533
eight,three,-0.17968774,-0.17690285
eight,four,-0.17791471,-0.17686114
eight,five,-0.17963035,-0.17691539
eight,six,-0.12632458,-0.1767144
eight,seven,-0.1795485,-0.17691801
eight,eight,5.656584,-0.17518954
eight,nine,-0.16533118,-0.17679347
eight,ten,-0.18073991,-0.17692305
eight,eleven,-0.18027534,-0.17692131
eight,twelve,-0.18064561,-0.17691754
eight,thirteen,-0.18062116,-0.17692369
eight,fourteen,-0.18061814,-0.17691875
eight,fifteen,-0.18001121,-0.17688899
eight,sixteen,-0.17774498,-0.17689596
eight,seventeen,-0.18074906,-0.17692156
eight,eighteen,-0.18084538,-0.17692737
eight,nineteen,-0.17977321,-0.17690691
eight,twenty,-0.17949875,-0.17690843
eight,thirty,-0.17938027,-0.17687933
eight,forty,-0.17965363,-0.17688742
eight,fifty,-0.18067783,-0.1769149
eight,sixty,-0.17522117,-0.1767044
eight,seventy,-0.17949015,-0.17689526
eight,eighty,-0.17251205,-0.17687245
eight,ninety,-0.18078172,-0.17692983
eight,hundred,-0.17802072,-0.17535852
eight,thousand,-0.17953591,-0.17659976
eight,<unk>,-0.18062833,-0.17692526
eight,<start>,-0.18072268,-0.17692675
eight,<end>,-0.17786238,5.6568537
