,,Time_0,Time_1,Time_2
seventeen,<pad>,0.027063893,0.028230373,
seventeen,one,0.03063169,0.030191794,
seventeen,two,0.04613487,0.04428771,
seventeen,three,0.03562307,0.037409306,
seventeen,four,0.03248846,0.030511841,
seventeen,five,0.02527143,0.029161364,
seventeen,six,0.033026908,0.034433782,
seventeen,seven,0.027260993,0.026860451,
seventeen,eight,0.029601736,0.026418066,
seventeen,nine,0.030077111,0.028026048,
seventeen,ten,0.027227687,0.025919264,
seventeen,eleven,0.020620657,0.019216722,
seventeen,twelve,0.030065283,0.030233761,
seventeen,thirteen,0.03561115,0.0351936,
seventeen,fourteen,0.027038112,0.030133653,
seventeen,fifteen,0.024383876,0.02989849,
seventeen,sixteen,0.02871952,0.028311552,
seventeen,seventeen,0.03194219,0.03352954,
seventeen,eighteen,0.024085617,0.023854058,
seventeen,nineteen,0.029033624,0.028260121,
seventeen,twenty,0.027212782,0.025392044,
seventeen,thirty,0.034193926,0.03342225,
seventeen,forty,0.033741415,0.030234205,
seventeen,fifty,0.028140213,0.02802755,
seventeen,sixty,0.027944919,0.03154134,
seventeen,seventy,0.029901406,0.03321229,
seventeen,eighty,0.021192817,0.024866806,
seventeen,ninety,0.037118535,0.03271275,
seventeen,hundred,0.027078161,0.027567927,
seventeen,thousand,0.031668458,0.032576572,
seventeen,<unk>,0.035329543,0.03222525,
seventeen,<start>,0.041352525,0.036313705,
seventeen,<end>,0.029217392,0.031825773,
twenty eight,<pad>,0.02845135,0.02850755,0.028320432
twenty eight,one,0.032445017,0.03281199,0.033192355
twenty eight,two,0.039635167,0.038752764,0.03787866
twenty eight,three,0.03115593,0.031782314,0.032555994
twenty eight,four,0.031414885,0.028897107,0.027835153
twenty eight,five,0.0229006,0.02562462,0.027575713
twenty eight,six,0.030138664,0.030727558,0.030876378
twenty eight,seven,0.030479014,0.030173436,0.030099915
twenty eight,eight,0.02344588,0.022985315,0.022819778
twenty eight,nine,0.025647255,0.023578504,0.022235705
twenty eight,ten,0.026979843,0.024239138,0.022419684
twenty eight,eleven,0.02369814,0.022883296,0.022644404
twenty eight,twelve,0.031310618,0.035012744,0.037274227
twenty eight,thirteen,0.037596345,0.037854496,0.037305992
twenty eight,fourteen,0.024319889,0.027484467,0.028656006
twenty eight,fifteen,0.030619547,0.034647528,0.036238346
twenty eight,sixteen,0.03691138,0.032931935,0.031452823
twenty eight,seventeen,0.029307975,0.031313658,0.03140071
twenty eight,eighteen,0.021658618,0.022373155,0.022663249
twenty eight,nineteen,0.025955277,0.026935292,0.0277952
twenty eight,twenty,0.02488626,0.024918722,0.024529094
twenty eight,thirty,0.037066195,0.037265554,0.03692556
twenty eight,forty,0.03686623,0.035405118,0.03506331
twenty eight,fifty,0.03042199,0.030177213,0.029998422
twenty eight,sixty,0.031897515,0.03259204,0.032347742
twenty eight,seventy,0.03645099,0.038052894,0.038134716
twenty eight,eighty,0.024144238,0.024277117,0.024760403
twenty eight,ninety,0.031866096,0.027374761,0.026053809
twenty eight,hundred,0.02740941,0.025407001,0.024713816
twenty eight,thousand,0.028660607,0.029460741,0.030383889
twenty eight,<unk>,0.033682168,0.034670975,0.035709806
twenty eight,<start>,0.04279485,0.04007506,0.03857871
twenty eight,<end>,0.029781949,0.030806087,0.03155998
