,,Time_0,Time_1,Time_2
thirteen,<pad>,0.026776705,0.02801935,
thirteen,one,0.029871387,0.028781077,
thirteen,two,0.051031865,0.048290934,
thirteen,three,0.036317658,0.034594562,
thirteen,four,0.032486156,0.031045867,
thirteen,five,0.02378055,0.026960518,
thirteen,six,0.032452583,0.03330348,
thirteen,seven,0.024789086,0.024743887,
thirteen,eight,0.02528409,0.023970813,
thirteen,nine,0.024470164,0.0247812,
thirteen,ten,0.027706103,0.026030147,
thirteen,eleven,0.022016766,0.02080407,
thirteen,twelve,0.028700043,0.030537643,
thirteen,thirteen,0.033488225,0.035821225,
thirteen,fourteen,0.02771307,0.031225182,
thirteen,fifteen,0.026439276,0.031885285,
thirteen,sixteen,0.03137253,0.030286133,
thirteen,seventeen,0.027269423,0.02933472,
thirteen,eighteen,0.023792632,0.022980427,
thirteen,nineteen,0.028195562,0.027393095,
thirteen,twenty,0.02529069,0.024197763,
thirteen,thirty,0.03676529,0.035811063,
thirteen,forty,0.034743417,0.031758267,
thirteen,fifty,0.031504806,0.030830551,
thirteen,sixty,0.028947877,0.0320531,
thirteen,seventy,0.033220258,0.03708812,
thirteen,eighty,0.020521069,0.022569386,
thirteen,ninety,0.037797347,0.032458577,
thirteen,hundred,0.028527567,0.027808318,
thirteen,thousand,0.029947884,0.032681547,
thirteen,<unk>,0.036103178,0.032272425,
thirteen,<start>,0.04106064,0.03576294,
thirteen,<end>,0.031615958,0.033918392,
forty two,<pad>,0.026638547,0.027883451,0.028960511
forty two,one,0.0312242,0.030445807,0.02989969
forty two,two,0.047691677,0.044215865,0.04200805
forty two,three,0.033235785,0.03296895,0.032814853
forty two,four,0.03327096,0.030771166,0.029836996
forty two,five,0.02480181,0.029482534,0.032157373
forty two,six,0.03071321,0.032578565,0.03344416
forty two,seven,0.025199955,0.024678828,0.0243993
forty two,eight,0.025884334,0.0242269,0.023237335
forty two,nine,0.02638498,0.02586484,0.025382262
forty two,ten,0.028558735,0.02627895,0.024612403
forty two,eleven,0.021028023,0.019475734,0.018838206
forty two,twelve,0.02874366,0.030496703,0.03176828
forty two,thirteen,0.034685757,0.03627119,0.036874954
forty two,fourteen,0.027248312,0.029509969,0.030655311
forty two,fifteen,0.02552694,0.031485636,0.034071364
forty two,sixteen,0.032813136,0.031051729,0.030448245
forty two,seventeen,0.028701812,0.030102704,0.030054683
forty two,eighteen,0.023778912,0.02329043,0.02308219
forty two,nineteen,0.030000888,0.029142125,0.029021228
forty two,twenty,0.024789514,0.02320673,0.02232984
forty two,thirty,0.03637571,0.035207074,0.03465056
forty two,forty,0.03848982,0.035070565,0.033637285
forty two,fifty,0.032211266,0.03268232,0.032585505
forty two,sixty,0.027600965,0.030568978,0.03128495
forty two,seventy,0.035087243,0.03856243,0.039700296
forty two,eighty,0.019925306,0.02254268,0.02446233
forty two,ninety,0.03497805,0.031799145,0.03111233
forty two,hundred,0.027715955,0.026107706,0.025367957
forty two,thousand,0.030264586,0.031343065,0.03181397
forty two,<unk>,0.03534368,0.03396196,0.03360293
forty two,<start>,0.041629344,0.03735791,0.035504863
forty two,<end>,0.029456897,0.03136745,0.032379854
