,,Time_0,Time_1
seven,<pad>,-0.18305735,-0.17685437
seven,one,-0.15505715,-0.17659579
seven,two,-0.17267619,-0.17681175
seven,three,-0.17262165,-0.17680086
seven,four,-0.15105717,-0.17664601
seven,five,-0.17680936,-0.17683345
seven,six,-0.1826514,-0.17685646
seven,seven,5.656567,-0.17538299
seven,eight,-0.17617126,-0.1768423
seven,nine,-0.18214464,-0.17685542
seven,ten,-0.18329038,-0.17685719
seven,eleven,-0.18274046,-0.17685303
seven,twelve,-0.18317583,-0.17685527
seven,thirteen,-0.18314363,-0.17685583
seven,fourteen,-0.17247841,-0.17684299
seven,fifteen,-0.17541808,-0.17680913
seven,sixteen,-0.18192275,-0.17685293
seven,seventeen,-0.18303652,-0.1768491
seven,eighteen,-0.18328862,-0.17685473
seven,nineteen,-0.18209386,-0.17685099
seven,twenty,-0.17771307,-0.17684022
seven,thirty,-0.18061045,-0.17683813
seven,forty,-0.17818095,-0.17682362
seven,fifty,-0.18151309,-0.1767517
seven,sixty,-0.18270965,-0.17684136
seven,seventy,-0.1722317,-0.17681733
seven,eighty,-0.18223862,-0.17685075
seven,ninety,-0.18325564,-0.17685695
seven,hundred,-0.16847835,-0.1767435
seven,thousand,-0.18156114,-0.17681794
seven,<unk>,-0.18317376,-0.1768567
seven,<start>,-0.18296725,-0.17685524
seven,<end>,-0.13909882,5.6568537
eighteen,<pad>,-0.22694702,-0.17699978
eighteen,one,-0.06876853,-0.17660101
eighteen,two,-0.1863406,-0.17689042
eighteen,three,-0.2187287,-0.17697476
eighteen,four,-0.19872954,-0.17687766
eighteen,five,-0.21111976,-0.17687756
eighteen,six,-0.0443026,-0.17691834
eighteen,seven,-0.21330671,-0.17688607
eighteen,eight,0.2821363,-0.17674866
eighteen,nine,-0.12283801,-0.17695303
eighteen,ten,-0.22842091,-0.17700016
eighteen,eleven,-0.22731066,-0.1769904
eighteen,twelve,-0.22667201,-0.17699523
eighteen,thirteen,-0.2269967,-0.17699008
eighteen,fourteen,-0.19424124,-0.17692529
eighteen,fifteen,-0.21500528,-0.17682493
eighteen,sixteen,-0.17206678,-0.17696197
eighteen,seventeen,-0.22265789,-0.1769334
eighteen,eighteen,-0.22773972,-0.17699485
eighteen,nineteen,-0.21634816,-0.17696355
eighteen,twenty,-0.2275081,-0.1769987
eighteen,thirty,-0.22620073,-0.17699045
eighteen,forty,-0.17330562,-0.17682031
eighteen,fifty,-0.22413608,-0.17692685
eighteen,sixty,-0.15080772,-0.1757895
eighteen,seventy,-0.13902994,-0.17669249
eighteen,eighty,5.6315722,-0.1753735
eighteen,ninety,-0.22664101,-0.17700021
eighteen,hundred,-0.10834228,-0.17553787
eighteen,thousand,-0.21250896,-0.17640913
eighteen,<unk>,-0.22781247,-0.17700467
eighteen,<start>,-0.22698823,-0.17700325
eighteen,<end>,-0.12188657,5.6568537
