,,Time_0,Time_1,Time_2
one hundred,<pad>,-0.4186324,-0.1818372,-0.18194064
one hundred,one,1.4264992,-0.18076348,-0.1765728
one hundred,two,3.158681,-0.17994237,-0.15150338
one hundred,three,-0.31034136,-0.18112977,-0.18115266
one hundred,four,3.2727592,-0.18128888,-0.18042453
one hundred,five,-0.07511957,-0.18100452,-0.17667261
one hundred,six,2.5100367,-0.18057488,-0.18048519
one hundred,seven,-0.40301386,-0.18164301,-0.18174446
one hundred,eight,-0.33457375,-0.18145633,-0.18169758
one hundred,nine,-0.3637754,-0.1817856,-0.18178613
one hundred,ten,-0.41626048,-0.18173265,-0.18185613
one hundred,eleven,-0.41304353,-0.18180218,-0.18178941
one hundred,twelve,-0.41664016,-0.1818189,-0.1818144
one hundred,thirteen,-0.41799822,-0.1818176,-0.18193997
one hundred,fourteen,-0.41749102,-0.18179247,-0.18184157
one hundred,fifteen,-0.4111287,-0.18164676,-0.1809997
one hundred,sixteen,-0.34759694,-0.18151987,-0.18187122
one hundred,seventeen,-0.41400176,-0.18169183,-0.18182388
one hundred,eighteen,-0.41698083,-0.18181533,-0.18203916
one hundred,nineteen,-0.4106626,-0.18176961,-0.18166807
one hundred,twenty,-0.4121472,-0.18178608,-0.17676617
one hundred,thirty,-0.3953898,-0.18174215,-0.18191066
one hundred,forty,-0.08716915,-0.18129241,-0.18004894
one hundred,fifty,-0.40644786,-0.18076442,-0.17398143
one hundred,sixty,-0.2973053,-0.17259507,-0.10286481
one hundred,seventy,-0.13118249,-0.17718454,-0.16145955
one hundred,eighty,-0.30938473,-0.18116426,-0.18011813
one hundred,ninety,-0.41957232,-0.1818327,-0.18207698
one hundred,hundred,-0.3295477,5.655373,-0.18111552
one hundred,thousand,-0.34852678,-0.047788315,-0.18030727
one hundred,<unk>,-0.41698426,-0.18184084,-0.18197575
one hundred,<start>,-0.40550068,-0.18181153,-0.18201403
one hundred,<end>,-0.42155683,-0.17673753,5.656263
one thousand,<pad>,-0.17964853,-0.20047371,-0.17733641
one thousand,one,5.6567574,-0.15717664,-0.1696932
one thousand,two,-0.15945534,-0.19784789,-0.174382
one thousand,three,-0.16766153,-0.1957632,-0.17721815
one thousand,four,-0.15497424,-0.19957857,-0.17719674
one thousand,five,-0.17704439,-0.1980698,-0.1756209
one thousand,six,-0.17256437,-0.19806613,-0.17701462
one thousand,seven,-0.17827637,-0.19918993,-0.17716046
one thousand,eight,-0.17902045,-0.19995804,-0.17735139
one thousand,nine,-0.17761055,-0.20023066,-0.17732592
one thousand,ten,-0.17966644,-0.20017599,-0.17735386
one thousand,eleven,-0.1795964,-0.20016867,-0.17724119
one thousand,twelve,-0.17954966,-0.20043856,-0.17729534
one thousand,thirteen,-0.17968278,-0.2004506,-0.17737101
one thousand,fourteen,-0.17953472,-0.20040202,-0.1773476
one thousand,fifteen,-0.17951019,-0.20010246,-0.17719622
one thousand,sixteen,-0.17764217,-0.1997853,-0.17735296
one thousand,seventeen,-0.17949882,-0.19976963,-0.17730467
one thousand,eighteen,-0.1796888,-0.20045722,-0.17736548
one thousand,nineteen,-0.17959468,-0.20035386,-0.1773465
one thousand,twenty,-0.17938912,-0.19992778,-0.17636062
one thousand,thirty,-0.1787153,-0.20019391,-0.17735302
one thousand,forty,-0.17793965,-0.19902948,-0.17698863
one thousand,fifty,-0.17927949,-0.19704004,-0.17635964
one thousand,sixty,-0.17933127,-0.19780636,-0.17655203
one thousand,seventy,-0.1783532,-0.19799536,-0.17676859
one thousand,eighty,-0.17915574,-0.19985703,-0.1772839
one thousand,ninety,-0.17967705,-0.20051225,-0.1773867
one thousand,hundred,-0.17894085,0.46678415,-0.17730692
one thousand,thousand,-0.16687272,5.6198344,-0.17628735
one thousand,<unk>,-0.17964649,-0.20056358,-0.17738055
one thousand,<start>,-0.17950545,-0.20039923,-0.17734647
one thousand,<end>,-0.17973009,-0.14483435,5.656849
