,,Time_0,Time_1,Time_2,Time_3
forty two,<pad>,0.026672715,0.029585155,0.030996224,
forty two,one,0.03562182,0.035239205,0.03385552,
forty two,two,0.03263542,0.032431297,0.032353926,
forty two,three,0.028986266,0.029422816,0.029398048,
forty two,four,0.03027636,0.030706793,0.031129109,
forty two,five,0.029267712,0.028790656,0.028408088,
forty two,six,0.031811982,0.031459637,0.031333584,
forty two,seven,0.026165375,0.027931467,0.028951973,
forty two,eight,0.04113367,0.04463093,0.046444092,
forty two,nine,0.03294032,0.036412157,0.037406944,
forty two,ten,0.03362923,0.027801175,0.025394328,
forty two,eleven,0.027634835,0.02805631,0.027890291,
forty two,twelve,0.02819236,0.026346141,0.025792459,
forty two,thirteen,0.030654833,0.02766675,0.02616392,
forty two,fourteen,0.020905392,0.02149916,0.021726392,
forty two,fifteen,0.036251377,0.038411494,0.03886208,
forty two,sixteen,0.028042162,0.026639514,0.026022265,
forty two,seventeen,0.026541736,0.02645069,0.026732603,
forty two,eighteen,0.025205873,0.026011268,0.027069999,
forty two,nineteen,0.032223064,0.030310493,0.028447248,
forty two,twenty,0.02762132,0.025081445,0.024170848,
forty two,thirty,0.027126351,0.030673917,0.03254912,
forty two,forty,0.03521422,0.033942837,0.03323173,
forty two,fifty,0.03591215,0.03495417,0.035159618,
forty two,sixty,0.039428454,0.03826647,0.038857747,
forty two,seventy,0.026573848,0.02559203,0.024776697,
forty two,eighty,0.024433663,0.026982969,0.027839364,
forty two,ninety,0.030268203,0.033290867,0.03400348,
forty two,hundred,0.030187802,0.030560141,0.030929111,
forty two,thousand,0.03017264,0.030068439,0.029769732,
forty two,<unk>,0.03536064,0.030235922,0.027759906,
forty two,<start>,0.023445863,0.025413588,0.02707224,
forty two,<end>,0.029462479,0.029134206,0.029501364,
four hundred twenty,<pad>,0.028796231,0.031145832,0.032278255,0.03279037
four hundred twenty,one,0.03626901,0.034028273,0.031962052,0.030779956
four hundred twenty,two,0.029012548,0.028757695,0.028689852,0.028669462
four hundred twenty,three,0.02953265,0.029892076,0.029622143,0.029218638
four hundred twenty,four,0.02942992,0.031265467,0.032132395,0.032701936
four hundred twenty,five,0.030632118,0.032093428,0.032911822,0.03326633
four hundred twenty,six,0.029082574,0.028606804,0.02801259,0.027646571
four hundred twenty,seven,0.025674067,0.028018318,0.029147316,0.029719083
four hundred twenty,eight,0.042485476,0.045125242,0.046429735,0.047334637
four hundred twenty,nine,0.03329417,0.03730129,0.038327035,0.038343143
four hundred twenty,ten,0.03234721,0.028181665,0.026380634,0.0254736
four hundred twenty,eleven,0.026347095,0.02609373,0.025768537,0.025720393
four hundred twenty,twelve,0.030703515,0.02869329,0.027546536,0.026734252
four hundred twenty,thirteen,0.029147644,0.025415355,0.023704484,0.022730747
four hundred twenty,fourteen,0.023188563,0.023795228,0.024006924,0.024046648
four hundred twenty,fifteen,0.034468587,0.0362335,0.036869094,0.037125744
four hundred twenty,sixteen,0.027681615,0.026077716,0.02546819,0.025210582
four hundred twenty,seventeen,0.02891868,0.027343705,0.026880091,0.026964996
four hundred twenty,eighteen,0.02565084,0.026387766,0.0272647,0.027717447
four hundred twenty,nineteen,0.029325766,0.028416134,0.02719374,0.026545962
four hundred twenty,twenty,0.027595649,0.02618447,0.02586292,0.02571697
four hundred twenty,thirty,0.027934765,0.028787924,0.02926234,0.029414212
four hundred twenty,forty,0.036331475,0.03174167,0.029733453,0.028887926
four hundred twenty,fifty,0.031564742,0.032474566,0.033687007,0.034613267
four hundred twenty,sixty,0.041401576,0.041240286,0.042497046,0.043579143
four hundred twenty,seventy,0.028206062,0.028530767,0.028367296,0.02816198
four hundred twenty,eighty,0.025984386,0.028883457,0.029912598,0.030368341
four hundred twenty,ninety,0.02945051,0.03281726,0.03375216,0.033878297
four hundred twenty,hundred,0.029214248,0.03128154,0.032558452,0.03320779
four hundred twenty,thousand,0.030081142,0.029040879,0.028702976,0.02853346
four hundred twenty,<unk>,0.035707507,0.029251754,0.026461666,0.025241736
four hundred twenty,<start>,0.025923567,0.027887566,0.02930077,0.030168517
four hundred twenty,<end>,0.028616004,0.029005263,0.029305235,0.029487798
