,,Time_0,Time_1,Time_2,Time_3,Time_4
two hundred sixteen,<pad>,0.028932372,0.025873153,0.024148125,0.023208762,
two hundred sixteen,one,0.031168306,0.032560393,0.03307108,0.03331938,
two hundred sixteen,two,0.026825702,0.023932496,0.022831067,0.022369979,
two hundred sixteen,three,0.032174967,0.031139687,0.030264094,0.02977088,
two hundred sixteen,four,0.031970084,0.036616437,0.038395077,0.03899033,
two hundred sixteen,five,0.037373252,0.031939656,0.029621907,0.028644724,
two hundred sixteen,six,0.037193667,0.03273811,0.030664485,0.029669438,
two hundred sixteen,seven,0.028531758,0.027688572,0.027461268,0.027478201,
two hundred sixteen,eight,0.03452679,0.03368255,0.03345355,0.033501096,
two hundred sixteen,nine,0.0323671,0.031477794,0.031252325,0.031271838,
two hundred sixteen,ten,0.033537522,0.031534597,0.031041263,0.031050965,
two hundred sixteen,eleven,0.023204572,0.025645638,0.026911002,0.027601764,
two hundred sixteen,twelve,0.031836987,0.03196569,0.032410745,0.032605935,
two hundred sixteen,thirteen,0.028767794,0.030349316,0.03079483,0.030813333,
two hundred sixteen,fourteen,0.033944044,0.035176937,0.035267726,0.03503363,
two hundred sixteen,fifteen,0.02902475,0.02711045,0.026242847,0.025793096,
two hundred sixteen,sixteen,0.03732512,0.036266215,0.036279447,0.036494177,
two hundred sixteen,seventeen,0.026770527,0.027285999,0.02744313,0.027360879,
two hundred sixteen,eighteen,0.025341626,0.022860736,0.021355782,0.020474263,
two hundred sixteen,nineteen,0.03339063,0.03487948,0.035431594,0.035705686,
two hundred sixteen,twenty,0.025763331,0.026898647,0.02771038,0.028464058,
two hundred sixteen,thirty,0.027726991,0.030138938,0.031191757,0.031500686,
two hundred sixteen,forty,0.03115632,0.030228836,0.029957544,0.029802853,
two hundred sixteen,fifty,0.033799518,0.04026018,0.04354687,0.04511158,
two hundred sixteen,sixty,0.03526521,0.039788906,0.04209129,0.04333469,
two hundred sixteen,seventy,0.023941677,0.026554592,0.028054975,0.028841512,
two hundred sixteen,eighty,0.031841684,0.030132847,0.028930223,0.02824318,
two hundred sixteen,ninety,0.02726294,0.02805638,0.027839676,0.027583905,
two hundred sixteen,hundred,0.025668291,0.029396284,0.030925442,0.031570945,
two hundred sixteen,thousand,0.024714036,0.021587854,0.020206805,0.019627877,
two hundred sixteen,<unk>,0.03210756,0.03315924,0.033339575,0.033551138,
two hundred sixteen,<start>,0.026210122,0.024178602,0.023226535,0.02274979,
two hundred sixteen,<end>,0.03033476,0.028894734,0.02863772,0.028459357,
two hundred sixty one,<pad>,0.029154655,0.026002483,0.024404308,0.02355036,0.02309131
two hundred sixty one,one,0.033308227,0.033891,0.03394633,0.03394533,0.03394456
two hundred sixty one,two,0.028298656,0.025243737,0.02391145,0.023321955,0.023049574
two hundred sixty one,three,0.03232681,0.031193543,0.030469071,0.030146481,0.030003618
two hundred sixty one,four,0.03237156,0.036161836,0.03750415,0.03792912,0.037998933
two hundred sixty one,five,0.035374627,0.030939963,0.029021112,0.02822103,0.027899753
two hundred sixty one,six,0.036847338,0.03289481,0.031055212,0.030235544,0.029828126
two hundred sixty one,seven,0.030084085,0.028990973,0.028530281,0.028333727,0.028250976
two hundred sixty one,eight,0.033241913,0.03269997,0.03263723,0.03280419,0.032985654
two hundred sixty one,nine,0.030802082,0.031405203,0.031890772,0.032257695,0.03252501
two hundred sixty one,ten,0.03276642,0.030911764,0.030515805,0.030554729,0.030718004
two hundred sixty one,eleven,0.022715023,0.024818854,0.025773998,0.026270183,0.026529098
two hundred sixty one,twelve,0.031110365,0.03161351,0.032308713,0.032697078,0.032869864
two hundred sixty one,thirteen,0.029497406,0.031137511,0.0317939,0.031971626,0.03195289
two hundred sixty one,fourteen,0.032910544,0.03345842,0.033430073,0.033239353,0.033019435
two hundred sixty one,fifteen,0.029589297,0.028105281,0.027615951,0.027421337,0.027332805
two hundred sixty one,sixteen,0.038087036,0.037052587,0.036880136,0.036930215,0.03699992
two hundred sixty one,seventeen,0.027349165,0.028637838,0.029048951,0.029031316,0.028903255
two hundred sixty one,eighteen,0.025647553,0.023118693,0.021763986,0.021009507,0.020573648
two hundred sixty one,nineteen,0.031778194,0.03299539,0.033554826,0.033891045,0.034100212
two hundred sixty one,twenty,0.025517253,0.026313752,0.027047325,0.027714862,0.02821398
two hundred sixty one,thirty,0.02703936,0.028991224,0.029722214,0.029822389,0.029685434
two hundred sixty one,forty,0.031380117,0.030405164,0.029992064,0.029741513,0.029611127
two hundred sixty one,fifty,0.03229055,0.037510216,0.040063854,0.041256126,0.041829154
two hundred sixty one,sixty,0.035500593,0.040003393,0.04210677,0.04319961,0.043806765
two hundred sixty one,seventy,0.024900539,0.026610408,0.027451258,0.027798695,0.027943017
two hundred sixty one,eighty,0.031720445,0.029865295,0.028705528,0.028055873,0.027723502
two hundred sixty one,ninety,0.028970594,0.029597681,0.029252201,0.028880857,0.028630925
two hundred sixty one,hundred,0.02527951,0.028816225,0.030403608,0.031180779,0.031595536
two hundred sixty one,thousand,0.025093716,0.022098437,0.020809134,0.020269237,0.020059291
two hundred sixty one,<unk>,0.032988396,0.03447375,0.03500996,0.035352405,0.035605207
two hundred sixty one,<start>,0.025818761,0.024484156,0.023752438,0.023302883,0.023043443
two hundred sixty one,<end>,0.0302393,0.029556923,0.029627375,0.02966295,0.02967586
