,,Time_0,Time_1,Time_2,Time_3,Time_4
four hundred twelve,<pad>,0.030668337,0.026129395,0.023495568,0.022052608,
four hundred twelve,one,0.0374152,0.037839707,0.0380683,0.03822816,
four hundred twelve,two,0.03358455,0.028561212,0.026546374,0.02560057,
four hundred twelve,three,0.028489219,0.027321802,0.02695049,0.026923345,
four hundred twelve,four,0.030460157,0.036994345,0.039922938,0.0412959,
four hundred twelve,five,0.03672878,0.033833496,0.032128774,0.031286094,
four hundred twelve,six,0.04251858,0.03869225,0.036813956,0.03587087,
four hundred twelve,seven,0.030726017,0.029645912,0.029096622,0.028786812,
four hundred twelve,eight,0.03186979,0.03247964,0.032856323,0.033199884,
four hundred twelve,nine,0.027587246,0.028493313,0.029030366,0.029518638,
four hundred twelve,ten,0.034962237,0.03339323,0.03298961,0.033065386,
four hundred twelve,eleven,0.020336464,0.021986969,0.022719646,0.02299354,
four hundred twelve,twelve,0.032621194,0.033182144,0.033983115,0.03439305,
four hundred twelve,thirteen,0.02903897,0.0305999,0.030926824,0.030927125,
four hundred twelve,fourteen,0.029604236,0.030660188,0.03063947,0.03044324,
four hundred twelve,fifteen,0.02993273,0.027432868,0.02666591,0.026346397,
four hundred twelve,sixteen,0.038100664,0.03760053,0.037536062,0.03748072,
four hundred twelve,seventeen,0.031725336,0.034583732,0.035749964,0.036063686,
four hundred twelve,eighteen,0.024243442,0.022092035,0.020964067,0.020246346,
four hundred twelve,nineteen,0.031756584,0.030871063,0.03063934,0.03059396,
four hundred twelve,twenty,0.02317449,0.023513926,0.024250623,0.025185294,
four hundred twelve,thirty,0.028053071,0.030813737,0.031533,0.031598855,
four hundred twelve,forty,0.029159918,0.027400207,0.027059255,0.027026044,
four hundred twelve,fifty,0.029562702,0.036123183,0.039356608,0.041031253,
four hundred twelve,sixty,0.035382967,0.040055778,0.042082645,0.042953487,
four hundred twelve,seventy,0.025363512,0.027801158,0.028842725,0.029216798,
four hundred twelve,eighty,0.031740904,0.030644957,0.029680481,0.028995605,
four hundred twelve,ninety,0.027207026,0.027060581,0.026614027,0.02632191,
four hundred twelve,hundred,0.02140596,0.024621379,0.026466683,0.027422344,
four hundred twelve,thousand,0.024875421,0.02181699,0.020544758,0.020009534,
four hundred twelve,<unk>,0.034037963,0.03459047,0.034363516,0.034431066,
four hundred twelve,<start>,0.024474284,0.02312622,0.02249537,0.022051027,
four hundred twelve,<end>,0.033192083,0.03003761,0.028986607,0.02844046,
four hundred twenty one,<pad>,0.030878661,0.026443185,0.023957582,0.022594372,0.021832675
four hundred twenty one,one,0.035681948,0.036112666,0.036251236,0.036378123,0.036490925
four hundred twenty one,two,0.03297851,0.028607545,0.026720997,0.025855867,0.025438597
four hundred twenty one,three,0.030123916,0.029058373,0.02854815,0.028399678,0.028372297
four hundred twenty one,four,0.030807994,0.03626118,0.038709123,0.03984627,0.04036886
four hundred twenty one,five,0.036210664,0.033291336,0.031630892,0.030807944,0.030415827
four hundred twenty one,six,0.040440373,0.03702633,0.0354773,0.03474062,0.034322225
four hundred twenty one,seven,0.03193904,0.03003384,0.029137239,0.028652122,0.028379153
four hundred twenty one,eight,0.031564776,0.031689018,0.031897254,0.032198805,0.03244854
four hundred twenty one,nine,0.028557377,0.029630207,0.030253211,0.030762449,0.031161154
four hundred twenty one,ten,0.03372946,0.03216279,0.0317437,0.03177226,0.031913307
four hundred twenty one,eleven,0.021076214,0.022771012,0.02357981,0.0239282,0.024064634
four hundred twenty one,twelve,0.030645827,0.030561777,0.030905852,0.031101026,0.031170277
four hundred twenty one,thirteen,0.028694248,0.030552976,0.031128163,0.03125516,0.03121694
four hundred twenty one,fourteen,0.030710803,0.031643208,0.031822465,0.03178505,0.03166618
four hundred twenty one,fifteen,0.02999104,0.028233876,0.027782228,0.027604662,0.027519867
four hundred twenty one,sixteen,0.038270123,0.038080283,0.03809669,0.038049903,0.037968013
four hundred twenty one,seventeen,0.03107529,0.033558957,0.034486268,0.03468129,0.034640107
four hundred twenty one,eighteen,0.025292845,0.022736749,0.021412985,0.020629214,0.020147638
four hundred twenty one,nineteen,0.030896463,0.030537525,0.030603148,0.030715091,0.030790154
four hundred twenty one,twenty,0.023620572,0.024355536,0.025224015,0.026153969,0.026918182
four hundred twenty one,thirty,0.027559722,0.029370934,0.029822452,0.02974761,0.029501474
four hundred twenty one,forty,0.02984684,0.027886268,0.027269082,0.027053654,0.027035618
four hundred twenty one,fifty,0.029961616,0.036322646,0.039484452,0.041087788,0.041933324
four hundred twenty one,sixty,0.03559075,0.040429402,0.04240694,0.043247905,0.043622725
four hundred twenty one,seventy,0.025688998,0.027090186,0.027616553,0.027795048,0.027873619
four hundred twenty one,eighty,0.03190419,0.03072002,0.029859914,0.029280545,0.028941326
four hundred twenty one,ninety,0.028628942,0.028649086,0.0281889,0.027820783,0.027596867
four hundred twenty one,hundred,0.022265464,0.025469087,0.027289933,0.028285287,0.028844226
four hundred twenty one,thousand,0.025015872,0.021994688,0.020778682,0.02027842,0.020083342
four hundred twenty one,<unk>,0.035506543,0.035970237,0.035988998,0.03610872,0.036267575
four hundred twenty one,<start>,0.024907753,0.023838347,0.023186421,0.02271644,0.022413336
four hundred twenty one,<end>,0.029937161,0.028910782,0.028739251,0.028665919,0.028641026
