,,Time_0,Time_1,Time_2
nineteen,<pad>,-0.47157523,-0.17737813,
nineteen,one,4.484031,-0.17252746,
nineteen,two,-0.25071153,-0.17690404,
nineteen,three,-0.34941715,-0.17706455,
nineteen,four,-0.30289593,-0.17687131,
nineteen,five,-0.3536656,-0.17730239,
nineteen,six,-0.10064697,-0.17724262,
nineteen,seven,-0.3380887,-0.177279,
nineteen,eight,0.018713182,-0.17730017,
nineteen,nine,-0.13399616,-0.17715496,
nineteen,ten,-0.45956627,-0.17737234,
nineteen,eleven,-0.4588641,-0.17738819,
nineteen,twelve,-0.46824443,-0.17739075,
nineteen,thirteen,-0.46840322,-0.17738068,
nineteen,fourteen,0.2301585,-0.17724502,
nineteen,fifteen,-0.37988535,-0.17716295,
nineteen,sixteen,0.56663203,-0.17653112,
nineteen,seventeen,-0.46579483,-0.17738879,
nineteen,eighteen,-0.46318775,-0.17735419,
nineteen,nineteen,2.8113246,-0.1769758,
nineteen,twenty,-0.045651358,-0.17702806,
nineteen,thirty,-0.41947722,-0.17729579,
nineteen,forty,0.9785903,-0.1766846,
nineteen,fifty,-0.46182987,-0.17731312,
nineteen,sixty,-0.15393013,-0.17599012,
nineteen,seventy,0.033953555,-0.17661005,
nineteen,eighty,-0.13678724,-0.17718042,
nineteen,ninety,-0.47022822,-0.17738453,
nineteen,hundred,-0.28886586,-0.17139763,
nineteen,thousand,-0.39277044,-0.17599566,
nineteen,<unk>,-0.46780992,-0.17737225,
nineteen,<start>,-0.4626772,-0.1773825,
nineteen,<end>,-0.35843298,5.6568494,
one hundred nine,<pad>,-0.22510818,-0.18096192,-0.18291005
one hundred nine,one,5.6309376,-0.17496672,-0.17430632
one hundred nine,two,0.16844083,-0.17978683,-0.18134905
one hundred nine,three,-0.19603004,-0.18030588,-0.17985834
one hundred nine,four,0.06210828,-0.1805032,-0.1821299
one hundred nine,five,0.09723277,-0.16623862,-0.09862932
one hundred nine,six,-0.1778547,-0.18057823,-0.18348217
one hundred nine,seven,-0.22243668,-0.18103544,-0.18313183
one hundred nine,eight,-0.21678588,-0.18106587,-0.18342713
one hundred nine,nine,-0.20390192,-0.18053065,-0.18347006
one hundred nine,ten,-0.22303194,-0.18109103,-0.18361992
one hundred nine,eleven,-0.22437796,-0.18123874,-0.18372326
one hundred nine,twelve,-0.22513874,-0.18117554,-0.18323413
one hundred nine,thirteen,-0.22515628,-0.18105592,-0.18320417
one hundred nine,fourteen,-0.21829899,-0.1811868,-0.18345028
one hundred nine,fifteen,-0.21092191,-0.17917554,-0.17787407
one hundred nine,sixteen,-0.20604512,-0.17997015,-0.18228762
one hundred nine,seventeen,-0.22446674,-0.18120156,-0.18372586
one hundred nine,eighteen,-0.22517353,-0.18107142,-0.18316902
one hundred nine,nineteen,-0.089096256,-0.17958395,-0.18033981
one hundred nine,twenty,-0.2155606,-0.18027009,-0.17448226
one hundred nine,thirty,-0.18633248,-0.14408527,-0.13936296
one hundred nine,forty,-0.17259783,-0.17666265,-0.17634687
one hundred nine,fifty,-0.2226974,-0.17806353,-0.17346038
one hundred nine,sixty,-0.19640975,-0.17264211,-0.1616641
one hundred nine,seventy,-0.20622917,-0.17472371,-0.17409456
one hundred nine,eighty,-0.20236647,-0.18086094,-0.18332605
one hundred nine,ninety,-0.22533575,-0.18124399,-0.18339184
one hundred nine,hundred,-0.13232738,5.65662,-0.18254612
one hundred nine,thousand,-0.20800816,-0.14352277,-0.18275757
one hundred nine,<unk>,-0.22459099,-0.18120591,-0.18366766
one hundred nine,<start>,-0.22590382,-0.18126594,-0.18369104
one hundred nine,<end>,-0.2265355,-0.16934896,5.6561136
