,,Time_0,Time_1,Time_2,Time_3,Time_4
one hundred five,<pad>,-0.23663197,-0.17754743,-0.22782315,-0.17748392,
one hundred five,one,5.5740156,-0.17709163,-0.22517546,-0.17737754,
one hundred five,two,0.2605474,-0.1773707,-0.22499605,-0.17753279,
one hundred five,three,-0.19963965,-0.1773814,-0.1893214,-0.1772855,
one hundred five,four,0.58719206,-0.17704773,-0.2118079,-0.1774358,
one hundred five,five,0.149195,-0.17056012,5.612783,-0.15394971,
one hundred five,six,-0.17004135,-0.17735675,-0.23067403,-0.17762104,
one hundred five,seven,-0.23273142,-0.17754285,-0.23470758,-0.17760968,
one hundred five,eight,-0.22781636,-0.17756295,-0.23769508,-0.1776282,
one hundred five,nine,-0.22518869,-0.17736422,-0.23644014,-0.17761177,
one hundred five,ten,-0.23561929,-0.17756628,-0.23880656,-0.17763247,
one hundred five,eleven,-0.23374714,-0.1775716,-0.23911962,-0.17763656,
one hundred five,twelve,-0.23680076,-0.17757875,-0.2346464,-0.17760682,
one hundred five,thirteen,-0.23596746,-0.17755708,-0.23788902,-0.17759575,
one hundred five,fourteen,-0.23105034,-0.17757186,-0.23712833,-0.17762358,
one hundred five,fifteen,-0.22768915,-0.17739056,-0.17262623,-0.1774131,
one hundred five,sixteen,-0.233695,-0.1775514,-0.23701362,-0.17758818,
one hundred five,seventeen,-0.23601782,-0.1775734,-0.24008283,-0.17763434,
one hundred five,eighteen,-0.23713501,-0.17757441,-0.2382151,-0.17760956,
one hundred five,nineteen,-0.21313068,-0.17752744,-0.23276573,-0.17760535,
one hundred five,twenty,-0.22938411,-0.17724484,0.23419961,-0.17757556,
one hundred five,thirty,-0.22364375,-0.17463532,0.27406144,-0.17713466,
one hundred five,forty,-0.22218172,-0.17683974,-0.10518549,-0.17741433,
one hundred five,fifty,-0.23547179,-0.17727686,-0.16461594,-0.1769031,
one hundred five,sixty,-0.22940941,-0.17726657,-0.11748558,-0.17738572,
one hundred five,seventy,-0.22248164,-0.17682934,-0.15372053,-0.17741312,
one hundred five,eighty,-0.22282465,-0.17751612,-0.23496398,-0.17762174,
one hundred five,ninety,-0.23702918,-0.17759177,-0.23961169,-0.1775997,
one hundred five,hundred,-0.19366115,5.6568403,-0.12755127,-0.17748637,
one hundred five,thousand,-0.2302999,-0.16662963,-0.23087098,-0.17758313,
