,,Time_0,Time_1,Time_2
one hundred,<pad>,-0.26543754,-0.17728646,-0.36828825
one hundred,one,0.23035271,-0.17683536,-0.13078418
one hundred,two,5.4364214,-0.17660147,-0.25325885
one hundred,three,-0.23470499,-0.17715219,-0.24586566
one hundred,four,1.2659011,-0.176939,-0.32180995
one hundred,five,-0.16347454,-0.17614314,1.1488931
one hundred,six,0.16406864,-0.17707539,-0.3547369
one hundred,seven,-0.25480583,-0.17727078,-0.36455
one hundred,eight,-0.2533155,-0.17728221,-0.37211758
one hundred,nine,-0.23997739,-0.17717145,-0.37173933
one hundred,ten,-0.2632134,-0.1772905,-0.37426233
one hundred,eleven,-0.26152343,-0.1772935,-0.3742361
one hundred,twelve,-0.26458144,-0.17728955,-0.3576577
one hundred,thirteen,-0.26359972,-0.17727378,-0.36736745
one hundred,fourteen,-0.2535476,-0.17729585,-0.37029624
one hundred,fifteen,-0.26353648,-0.17725295,-0.33386096
one hundred,sixteen,-0.2529941,-0.17723697,-0.3596198
one hundred,seventeen,-0.2645932,-0.1773038,-0.3771862
one hundred,eighteen,-0.264351,-0.17729126,-0.37383208
one hundred,nineteen,-0.18042237,-0.1772737,-0.36104485
one hundred,twenty,-0.24566638,-0.17686555,1.0409238
one hundred,thirty,-0.25897124,-0.17683962,-0.28493136
one hundred,forty,-0.24273156,-0.17710397,-0.32080343
one hundred,fifty,-0.260233,-0.17643389,0.29045102
one hundred,sixty,-0.23434676,-0.17484404,1.9403154
one hundred,seventy,-0.24170189,-0.17660122,-0.18416226
one hundred,eighty,-0.19723138,-0.17717804,-0.34657148
one hundred,ninety,-0.26552218,-0.17730767,-0.37076917
one hundred,hundred,-0.15855515,5.656849,-0.21251464
one hundred,thousand,-0.25067192,-0.16930917,-0.3713134
one hundred,<unk>,-0.2647406,-0.17728916,-0.37455758
one hundred,<start>,-0.265425,-0.17731042,-0.37604502
one hundred,<end>,-0.2668687,-0.17720684,4.853599
one thousand,<pad>,-0.20619395,-0.27694196,-0.17694569
one thousand,one,5.642511,-0.0804956,-0.17437851
one thousand,two,0.009873444,-0.26324326,-0.1765361
one thousand,three,0.032147214,-0.25491953,-0.17667405
one thousand,four,0.086188965,-0.2502599,-0.17664342
one thousand,five,-0.18593061,-0.2668745,-0.17651424
one thousand,six,-0.14138122,-0.25978976,-0.17686312
one thousand,seven,-0.20036751,-0.27583835,-0.17694496
one thousand,eight,-0.20056666,-0.2746901,-0.17693096
one thousand,nine,-0.19753742,-0.27378798,-0.17694926
one thousand,ten,-0.20570399,-0.277268,-0.17695922
one thousand,eleven,-0.20511353,-0.27756858,-0.17696491
one thousand,twelve,-0.20617469,-0.27778983,-0.17695706
one thousand,thirteen,-0.20491855,-0.2753779,-0.17694983
one thousand,fourteen,-0.20109311,-0.27703473,-0.17694734
one thousand,fifteen,-0.20330685,-0.27461898,-0.17692679
one thousand,sixteen,-0.20417365,-0.27526668,-0.17693338
one thousand,seventeen,-0.20611373,-0.2777156,-0.17696938
one thousand,eighteen,-0.20649269,-0.27737996,-0.17695592
one thousand,nineteen,-0.19954132,-0.27602988,-0.17693385
one thousand,twenty,-0.203568,-0.27354807,-0.17666925
one thousand,thirty,-0.2048825,-0.26986971,-0.17692755
one thousand,forty,-0.19357425,-0.268278,-0.17686535
one thousand,fifty,-0.20593269,-0.27241394,-0.17676912
one thousand,sixty,-0.20076077,-0.25715223,-0.1765279
one thousand,seventy,-0.19491535,-0.24887893,-0.17665789
one thousand,eighty,-0.19384678,-0.27361056,-0.17692493
one thousand,ninety,-0.20623422,-0.2771721,-0.1769311
one thousand,hundred,-0.20460649,1.8892093,-0.176945
one thousand,thousand,-0.16898079,5.145386,-0.1768447
one thousand,<unk>,-0.20634629,-0.27730387,-0.17695883
one thousand,<start>,-0.20612898,-0.27780008,-0.17695393
one thousand,<end>,-0.20633407,0.9043221,5.6568537
