,Image,Label,Prediction,Word_1_attention_region,Word_2_attention_region,Word_3_attention_region,Word_4_attention_region,Word_5_attention_region,Word_6_attention_region
0,0.png,two hundred six,twelve twelve twelve,3,3,3,N/A,N/A,N/A
1,1.png,two hundred sixty,thirty eighteen eighteen,3,3,3,N/A,N/A,N/A
2,2.png,one hundred,thirty eighteen,2,2,N/A,N/A,N/A,N/A
3,3.png,one thousand,thirty thirty,1,1,N/A,N/A,N/A,N/A
4,4.png,sixty seven,twelve twelve,4,4,N/A,N/A,N/A,N/A
5,5.png,six hundred seventy,thirty eighteen eighteen,3,3,3,N/A,N/A,N/A
6,6.png,one thousand two,sixty eighteen eighteen,1,1,1,N/A,N/A,N/A
7,7.png,one thousand twenty,thirty thirty eighteen,1,1,1,N/A,N/A,N/A
8,8.png,twenty one,twelve twelve,4,4,N/A,N/A,N/A,N/A
9,9.png,two hundred one,twelve eighteen eighteen,4,4,4,N/A,N/A,N/A
10,10.png,one hundred five,thirty eighteen eighteen,2,2,2,N/A,N/A,N/A
11,11.png,one hundred twenty five,twelve three three three,2,2,2,2,N/A,N/A
12,12.png,three hundred five,twelve twelve three,3,3,3,N/A,N/A,N/A
13,13.png,three hundred fifty,thirty twelve three,3,3,3,N/A,N/A,N/A
14,14.png,forty two,three three,3,3,N/A,N/A,N/A,N/A
15,15.png,four hundred two,eighteen eighteen eighteen,3,3,3,N/A,N/A,N/A
16,16.png,five,twelve,4,N/A,N/A,N/A,N/A,N/A
17,17.png,fifteen,twelve,3,N/A,N/A,N/A,N/A,N/A
18,18.png,eleven,twelve,4,N/A,N/A,N/A,N/A,N/A
19,19.png,twenty four,three eighteen,4,4,N/A,N/A,N/A,N/A
20,20.png,two,twelve,4,N/A,N/A,N/A,N/A,N/A
21,21.png,eight,two,4,N/A,N/A,N/A,N/A,N/A
22,22.png,twenty five,twelve twelve,3,3,N/A,N/A,N/A,N/A
23,23.png,four hundred five,twelve eighteen eighteen,2,3,3,N/A,N/A,N/A
24,24.png,sixty two,two eighteen,3,4,N/A,N/A,N/A,N/A
25,25.png,six hundred two,thirty eighteen eighteen,3,3,3,N/A,N/A,N/A
26,26.png,twenty one,twelve twelve,4,4,N/A,N/A,N/A,N/A
27,27.png,two hundred ten,three eighteen eighteen,3,3,3,N/A,N/A,N/A
28,28.png,twenty four,three eighteen,4,4,N/A,N/A,N/A,N/A
29,29.png,two hundred four,twelve eighteen eighteen,3,3,3,N/A,N/A,N/A
30,30.png,seventeen,one,3,N/A,N/A,N/A,N/A,N/A
31,31.png,twenty one,twelve twelve,4,4,N/A,N/A,N/A,N/A
32,32.png,thirty five,twelve twelve,3,3,N/A,N/A,N/A,N/A
33,33.png,three hundred five,twelve twelve three,3,3,3,N/A,N/A,N/A
34,34.png,forty seven,one one,3,3,N/A,N/A,N/A,N/A
35,35.png,four hundred seventy,three eighteen eighteen,3,3,3,N/A,N/A,N/A
36,36.png,nineteen,three,3,N/A,N/A,N/A,N/A,N/A
37,37.png,one hundred nine,thirty sixty sixty,2,2,2,N/A,N/A,N/A
38,38.png,sixteen,three,3,N/A,N/A,N/A,N/A,N/A
39,39.png,one hundred six,thirty sixty eighteen,2,2,2,N/A,N/A,N/A
40,40.png,fifty three,twelve twelve,3,3,N/A,N/A,N/A,N/A
41,41.png,eighty,thirty,3,N/A,N/A,N/A,N/A,N/A
42,42.png,two hundred sixteen,twelve eighteen eighteen,3,3,3,N/A,N/A,N/A
43,43.png,two hundred sixty one,twelve twelve seventy seventy,4,4,4,4,N/A,N/A
44,44.png,four hundred twelve,twelve eighteen eighteen,3,3,3,N/A,N/A,N/A
45,45.png,four hundred twenty one,twelve eighteen eighteen eighteen,4,4,4,4,N/A,N/A
46,46.png,six,two,4,N/A,N/A,N/A,N/A,N/A
47,47.png,thirteen,twelve,3,N/A,N/A,N/A,N/A,N/A
