,Image,Label,Prediction,Word_1_attention_region,Word_2_attention_region,Word_3_attention_region,Word_4_attention_region,Word_5_attention_region,Word_6_attention_region
0,0.png,seventy eight,thousand thousand,4,3,N/A,N/A,N/A,N/A
1,1.png,eight hundred seven,thousand thousand thousand,4,4,4,N/A,N/A,N/A
2,2.png,sixty four,thousand thousand,3,3,N/A,N/A,N/A,N/A
3,3.png,six hundred four,thousand thousand thousand,2,2,2,N/A,N/A,N/A
4,4.png,eighty five,thousand thousand,3,3,N/A,N/A,N/A,N/A
5,5.png,eight hundred fifty,thousand thousand thousand,2,2,2,N/A,N/A,N/A
6,6.png,thirty six,nine thousand,4,3,N/A,N/A,N/A,N/A
7,7.png,three hundred six,nine thousand thousand,3,3,3,N/A,N/A,N/A
8,8.png,twelve,thousand,4,N/A,N/A,N/A,N/A,N/A
9,9.png,twenty two,thousand thousand,4,3,N/A,N/A,N/A,N/A
10,10.png,four hundred,nine thousand,4,4,N/A,N/A,N/A,N/A
11,11.png,four thousand,thousand thousand,3,3,N/A,N/A,N/A,N/A
12,12.png,seventy six,thousand thousand,4,3,N/A,N/A,N/A,N/A
13,13.png,seven hundred sixty,thousand thousand thousand,3,2,2,N/A,N/A,N/A
14,14.png,thirty one,thousand thousand,3,3,N/A,N/A,N/A,N/A
15,15.png,three hundred one,nine thousand thousand,3,4,4,N/A,N/A,N/A
16,16.png,eighty nine,thousand thousand,3,3,N/A,N/A,N/A,N/A
17,17.png,eight hundred nine,thousand thousand thousand,3,3,3,N/A,N/A,N/A
18,18.png,three hundred seven,nine thousand thousand,4,4,4,N/A,N/A,N/A
19,19.png,three hundred sixty seven,six thousand thousand thousand,4,4,4,4,N/A,N/A
20,20.png,thirteen,nine,4,N/A,N/A,N/A,N/A,N/A
21,21.png,forty two,eleven thousand,4,4,N/A,N/A,N/A,N/A
22,22.png,five hundred eight,thousand thousand thousand,4,4,4,N/A,N/A,N/A
23,23.png,five hundred eighty,thousand thousand thousand,3,4,4,N/A,N/A,N/A
24,24.png,two thousand three,nine thousand thousand,2,2,2,N/A,N/A,N/A
25,25.png,two thousand thirty,thousand thousand thousand,2,2,2,N/A,N/A,N/A
26,26.png,three hundred six,nine thousand thousand,3,3,3,N/A,N/A,N/A
27,27.png,three hundred sixty,nine thousand thousand,3,3,3,N/A,N/A,N/A
28,28.png,seven,nine,4,N/A,N/A,N/A,N/A,N/A
29,29.png,eighteen,thousand,4,N/A,N/A,N/A,N/A,N/A
30,30.png,five,nine,4,N/A,N/A,N/A,N/A,N/A
31,31.png,eight,thousand,4,N/A,N/A,N/A,N/A,N/A
32,32.png,five hundred,nine thousand,4,4,N/A,N/A,N/A,N/A
33,33.png,five thousand,thousand thousand,2,2,N/A,N/A,N/A,N/A
34,34.png,thirty six,nine thousand,4,3,N/A,N/A,N/A,N/A
35,35.png,five hundred nine,nine thousand thousand,3,4,4,N/A,N/A,N/A
36,36.png,forty two,eleven thousand,4,4,N/A,N/A,N/A,N/A
37,37.png,four hundred twenty,thousand thousand thousand,4,4,4,N/A,N/A,N/A
38,38.png,twenty seven,thousand thousand,4,4,N/A,N/A,N/A,N/A
39,39.png,two hundred seven,thousand thousand thousand,4,4,4,N/A,N/A,N/A
40,40.png,six hundred eight,thousand thousand thousand,4,2,2,N/A,N/A,N/A
41,41.png,six hundred fifty eight,thousand thousand thousand thousand,4,4,4,4,N/A,N/A
42,42.png,seventeen,thirty,4,N/A,N/A,N/A,N/A,N/A
43,43.png,twenty eight,thousand thousand,4,4,N/A,N/A,N/A,N/A
44,44.png,five hundred sixty seven,thousand thousand thousand thousand,4,4,4,4,N/A,N/A
45,45.png,five hundred seventy six,thousand thousand thousand thousand,4,4,4,4,N/A,N/A
46,46.png,one,thirty,4,N/A,N/A,N/A,N/A,N/A
47,47.png,nine,thousand,4,N/A,N/A,N/A,N/A,N/A
