,Image,Label,Prediction,Word_1_attention_region,Word_2_attention_region,Word_3_attention_region,Word_4_attention_region,Word_5_attention_region,Word_6_attention_region
0,0.png,seventy eight,fourteen fourteen,3,3,N/A,N/A,N/A,N/A
1,1.png,eight hundred seven,fourteen fourteen ten,3,3,3,N/A,N/A,N/A
2,2.png,sixty four,fourteen fourteen,3,3,N/A,N/A,N/A,N/A
3,3.png,six hundred four,fourteen fourteen ten,2,2,2,N/A,N/A,N/A
4,4.png,eighty five,fourteen fourteen,4,4,N/A,N/A,N/A,N/A
5,5.png,eight hundred fifty,fourteen fourteen ten,4,4,4,N/A,N/A,N/A
6,6.png,thirty six,fourteen fourteen,4,4,N/A,N/A,N/A,N/A
7,7.png,three hundred six,fourteen fourteen ten,3,3,4,N/A,N/A,N/A
8,8.png,twelve,fourteen,4,N/A,N/A,N/A,N/A,N/A
9,9.png,twenty two,fourteen fourteen,4,4,N/A,N/A,N/A,N/A
10,10.png,four hundred,fourteen ten,4,4,N/A,N/A,N/A,N/A
11,11.png,four thousand,five fourteen,4,4,N/A,N/A,N/A,N/A
12,12.png,seventy six,fourteen fourteen,4,4,N/A,N/A,N/A,N/A
13,13.png,seven hundred sixty,fourteen fourteen ten,4,4,4,N/A,N/A,N/A
14,14.png,thirty one,fourteen fourteen,3,3,N/A,N/A,N/A,N/A
15,15.png,three hundred one,fourteen fourteen ten,3,3,3,N/A,N/A,N/A
16,16.png,eighty nine,fourteen fourteen,4,4,N/A,N/A,N/A,N/A
17,17.png,eight hundred nine,fourteen fourteen ten,4,4,4,N/A,N/A,N/A
18,18.png,three hundred seven,fourteen fourteen ten,3,3,3,N/A,N/A,N/A
19,19.png,three hundred sixty seven,fourteen fourteen fourteen ten,3,3,3,3,N/A,N/A
20,20.png,thirteen,fourteen,4,N/A,N/A,N/A,N/A,N/A
21,21.png,forty two,fourteen fourteen,4,4,N/A,N/A,N/A,N/A
22,22.png,five hundred eight,fourteen fourteen ten,3,4,4,N/A,N/A,N/A
23,23.png,five hundred eighty,fourteen fourteen ten,4,4,4,N/A,N/A,N/A
24,24.png,two thousand three,fourteen ten ten,2,4,4,N/A,N/A,N/A
25,25.png,two thousand thirty,fourteen ten ten,4,4,4,N/A,N/A,N/A
26,26.png,three hundred six,fourteen fourteen ten,3,3,4,N/A,N/A,N/A
27,27.png,three hundred sixty,fourteen fourteen ten,4,4,4,N/A,N/A,N/A
28,28.png,seven,one,4,N/A,N/A,N/A,N/A,N/A
29,29.png,eighteen,fourteen,4,N/A,N/A,N/A,N/A,N/A
30,30.png,five,fourteen,4,N/A,N/A,N/A,N/A,N/A
31,31.png,eight,<start>,N/A,N/A,N/A,N/A,N/A,N/A
32,32.png,five hundred,fourteen ten,4,4,N/A,N/A,N/A,N/A
33,33.png,five thousand,five ten,4,4,N/A,N/A,N/A,N/A
34,34.png,thirty six,fourteen fourteen,4,4,N/A,N/A,N/A,N/A
35,35.png,five hundred nine,fourteen fourteen ten,4,4,4,N/A,N/A,N/A
36,36.png,forty two,fourteen fourteen,4,4,N/A,N/A,N/A,N/A
37,37.png,four hundred twenty,fourteen fourteen ten,4,4,4,N/A,N/A,N/A
38,38.png,twenty seven,fourteen fourteen,3,3,N/A,N/A,N/A,N/A
39,39.png,two hundred seven,fourteen fourteen ten,3,3,3,N/A,N/A,N/A
40,40.png,six hundred eight,fourteen ten ten,2,2,2,N/A,N/A,N/A
41,41.png,six hundred fifty eight,fourteen fourteen fourteen ten,2,2,2,2,N/A,N/A
42,42.png,seventeen,fourteen,4,N/A,N/A,N/A,N/A,N/A
43,43.png,twenty eight,fourteen fourteen,3,3,N/A,N/A,N/A,N/A
44,44.png,five hundred sixty seven,fourteen fourteen fourteen fourteen,3,3,3,3,N/A,N/A
45,45.png,five hundred seventy six,fourteen fourteen ten ten,4,4,4,4,N/A,N/A
46,46.png,one,one,4,N/A,N/A,N/A,N/A,N/A
47,47.png,nine,fourteen,4,N/A,N/A,N/A,N/A,N/A
