,,Time_0,Time_1
one,<pad>,-0.20420377,-0.17790379
one,one,5.6425443,-0.15423658
one,two,-0.19567418,-0.17787762
one,three,-0.15918556,-0.17783833
one,four,0.14071581,-0.17688252
one,five,-0.13045704,-0.17766564
one,six,-0.17547834,-0.17755815
one,seven,0.041834936,-0.17748658
one,eight,-0.17873627,-0.17763732
one,nine,-0.2007056,-0.17795956
one,ten,-0.20814982,-0.17800109
one,eleven,-0.20683889,-0.17799918
one,twelve,-0.2082126,-0.17799345
one,thirteen,-0.20766178,-0.1779833
one,fourteen,-0.20007968,-0.17797114
one,fifteen,-0.18689743,-0.17768735
one,sixteen,-0.20336549,-0.17800535
one,seventeen,-0.20564847,-0.17794096
one,eighteen,-0.20836346,-0.17801362
one,nineteen,-0.20007905,-0.17795646
one,twenty,-0.17552467,-0.17769557
one,thirty,-0.19699891,-0.17701729
one,forty,-0.17871608,-0.17623375
one,fifty,-0.20786482,-0.17799063
one,sixty,-0.2032985,-0.17789671
one,seventy,-0.18651369,-0.17720577
one,eighty,-0.2002891,-0.17799635
one,ninety,-0.20834482,-0.17801735
one,hundred,-0.20021564,-0.17095843
one,thousand,-0.19732258,-0.17724146
one,<unk>,-0.2076742,-0.17798358
one,<start>,-0.20515208,-0.17797004
one,<end>,-0.1774421,5.656805
nine,<pad>,-0.19344984,-0.17695725
nine,one,-0.18357475,-0.17676885
nine,two,-0.16436961,-0.17690319
nine,three,-0.1678909,-0.17680936
nine,four,-0.18110894,-0.17687929
nine,five,-0.16041741,-0.17678413
nine,six,-0.11289127,-0.17676254
nine,seven,-0.18991955,-0.17692433
nine,eight,-0.06433659,-0.17652005
nine,nine,5.654715,-0.1760519
nine,ten,-0.19452101,-0.17696063
nine,eleven,-0.19370946,-0.17696245
nine,twelve,-0.193858,-0.17695022
nine,thirteen,-0.19330436,-0.17696342
nine,fourteen,-0.18276972,-0.17693612
nine,fifteen,-0.18624222,-0.17686433
nine,sixteen,-0.124790415,-0.17689753
nine,seventeen,-0.19222341,-0.17693977
nine,eighteen,-0.19357191,-0.17695306
nine,nineteen,-0.19035907,-0.17694464
nine,twenty,-0.19002041,-0.17694665
nine,thirty,-0.18957403,-0.17678383
nine,forty,-0.18926227,-0.17686065
nine,fifty,-0.19413796,-0.17695689
nine,sixty,-0.18008438,-0.17678759
nine,seventy,-0.15229936,-0.17664617
nine,eighty,-0.1654936,-0.17695294
nine,ninety,-0.19295354,-0.1769578
nine,hundred,-0.1891125,-0.17468342
nine,thousand,-0.18904412,-0.17668554
nine,<unk>,-0.19149445,-0.17692459
nine,<start>,-0.19098118,-0.17693451
nine,<end>,-0.17694844,5.6568537
