,,Time_0,Time_1,Time_2,Time_3,Time_4
one hundred five,<pad>,0.032278147,0.032086637,0.031838212,0.031348933,
one hundred five,one,0.024849914,0.026707366,0.027962528,0.028709216,
one hundred five,two,0.031083632,0.034191206,0.035396248,0.035814792,
one hundred five,three,0.020393118,0.022390923,0.023836093,0.024908222,
one hundred five,four,0.023335017,0.02103454,0.020090055,0.019772759,
one hundred five,five,0.029565025,0.02892617,0.02841072,0.028014427,
one hundred five,six,0.03454054,0.03709347,0.038798187,0.039992936,
one hundred five,seven,0.044683933,0.0422091,0.040327005,0.0391866,
one hundred five,eight,0.03135963,0.031515934,0.031130835,0.030704375,
one hundred five,nine,0.02721035,0.028195955,0.028681306,0.028923417,
one hundred five,ten,0.023424326,0.02356039,0.023674553,0.023790935,
one hundred five,eleven,0.031143542,0.027581505,0.02607425,0.025342075,
one hundred five,twelve,0.03389345,0.034629975,0.035433028,0.035941664,
one hundred five,thirteen,0.026123194,0.023317896,0.02207432,0.021470863,
one hundred five,fourteen,0.029252004,0.0315271,0.032905392,0.03363077,
one hundred five,fifteen,0.038799897,0.035895597,0.03407159,0.0332165,
one hundred five,sixteen,0.028072722,0.029958213,0.030653955,0.031014841,
one hundred five,seventeen,0.028851103,0.032775287,0.03400734,0.034484312,
one hundred five,eighteen,0.027827809,0.02756392,0.02724864,0.027074581,
one hundred five,nineteen,0.028821696,0.030439056,0.03198041,0.03310764,
one hundred five,twenty,0.028809855,0.028420532,0.02769793,0.026969245,
one hundred five,thirty,0.032504536,0.03125127,0.029898752,0.028878463,
one hundred five,forty,0.03173737,0.026076114,0.023564821,0.022367096,
one hundred five,fifty,0.031406447,0.031517632,0.031588838,0.03168944,
one hundred five,sixty,0.033780888,0.032451835,0.032419417,0.032626487,
one hundred five,seventy,0.033603106,0.031269517,0.030350335,0.02996351,
one hundred five,eighty,0.03136915,0.0360625,0.037927665,0.038836624,
one hundred five,ninety,0.02873233,0.03148691,0.03274178,0.03329204,
one hundred five,hundred,0.030907921,0.032092128,0.032757506,0.03307305,
one hundred five,thousand,0.032609608,0.031430718,0.03137655,0.031610467,
one hundred five,<unk>,0.033958502,0.029116072,0.0269942,0.025872141,
one hundred five,<start>,0.02732437,0.027905412,0.028023042,0.02797663,
one hundred five,<end>,0.027746731,0.029319145,0.030064577,0.030395074,
one hundred twenty five,<pad>,0.030939616,0.03229317,0.03313848,0.03328886,0.03316557
one hundred twenty five,one,0.024777846,0.025853325,0.026769847,0.027307382,0.027620012
one hundred twenty five,two,0.028456116,0.030703004,0.03144019,0.031643584,0.03169788
one hundred twenty five,three,0.019617105,0.021100769,0.022233285,0.023108685,0.023726504
one hundred twenty five,four,0.023646062,0.02124912,0.020225896,0.019860292,0.01972999
one hundred twenty five,five,0.0292715,0.02957846,0.029374741,0.029107617,0.028901063
one hundred twenty five,six,0.03372574,0.036108643,0.037586685,0.038600996,0.039206225
one hundred twenty five,seven,0.043253765,0.040789336,0.038741913,0.037467606,0.03676747
one hundred twenty five,eight,0.030985013,0.032105856,0.032138895,0.03190953,0.03166123
one hundred twenty five,nine,0.027254738,0.028087653,0.02854435,0.02874382,0.028856017
one hundred twenty five,ten,0.026138589,0.026403783,0.026517492,0.026642686,0.02672871
one hundred twenty five,eleven,0.0323347,0.027901055,0.025993565,0.025105644,0.024650354
one hundred twenty five,twelve,0.030215535,0.031302102,0.0322914,0.03293123,0.033332683
one hundred twenty five,thirteen,0.02593181,0.022837834,0.021519013,0.020909883,0.020623893
one hundred twenty five,fourteen,0.029282227,0.031389363,0.032872055,0.03368679,0.03410225
one hundred twenty five,fifteen,0.04086214,0.036664806,0.03404814,0.032719005,0.032086637
one hundred twenty five,sixteen,0.027906567,0.030076414,0.030928576,0.031478383,0.031838875
one hundred twenty five,seventeen,0.028920298,0.033247698,0.034774944,0.035425298,0.035715077
one hundred twenty five,eighteen,0.028313382,0.02873922,0.02876485,0.02871065,0.028683268
one hundred twenty five,nineteen,0.03026783,0.030560546,0.031276733,0.031874493,0.032293286
one hundred twenty five,twenty,0.029598847,0.029051192,0.028218118,0.027388737,0.02678289
one hundred twenty five,thirty,0.03325937,0.031674854,0.03049001,0.029581212,0.028990192
one hundred twenty five,forty,0.03350576,0.027885793,0.025354069,0.024143716,0.023519725
one hundred twenty five,fifty,0.033740066,0.033519354,0.03357907,0.033696882,0.03378417
one hundred twenty five,sixty,0.03208941,0.030713296,0.030557971,0.030639634,0.030756827
one hundred twenty five,seventy,0.035285167,0.034650035,0.034438934,0.03440863,0.034371704
one hundred twenty five,eighty,0.033863798,0.039860133,0.042225022,0.04344426,0.044110954
one hundred twenty five,ninety,0.028120218,0.03031801,0.03142707,0.03198231,0.03227381
one hundred twenty five,hundred,0.029999385,0.033102453,0.03453229,0.035214435,0.035585172
one hundred twenty five,thousand,0.033251934,0.030895269,0.030252995,0.030189166,0.030286705
one hundred twenty five,<unk>,0.034289654,0.027817022,0.02509289,0.02373783,0.023013216
one hundred twenty five,<start>,0.025341948,0.026210014,0.026541177,0.02660624,0.02655374
one hundred twenty five,<end>,0.025553962,0.027310416,0.028109392,0.028444454,0.028584026
