,,Time_0,Time_1,Time_2
three hundred seven,<pad>,-0.22977658,-0.18098357,-0.1839863
three hundred seven,one,-0.1624716,-0.17918639,-0.1769591
three hundred seven,two,-0.17392811,-0.18033922,-0.1806039
three hundred seven,three,5.5288053,-0.15095651,-0.15861401
three hundred seven,four,0.0164477,-0.17996234,-0.18270756
three hundred seven,five,0.99481386,-0.15439755,-0.13026538
three hundred seven,six,-0.18953684,-0.17791533,-0.18099658
three hundred seven,seven,-0.22567599,-0.18100661,-0.18295445
three hundred seven,eight,-0.22579516,-0.1807237,-0.18407428
three hundred seven,nine,-0.22800454,-0.18092784,-0.18390743
three hundred seven,ten,-0.23009394,-0.18107897,-0.18434103
three hundred seven,eleven,-0.23149782,-0.18107338,-0.18448436
three hundred seven,twelve,-0.23090467,-0.18110333,-0.18442774
three hundred seven,thirteen,-0.23021388,-0.18111126,-0.18422347
three hundred seven,fourteen,-0.23069842,-0.1809479,-0.18433738
three hundred seven,fifteen,-0.22012618,-0.17925,-0.15945122
three hundred seven,sixteen,-0.22851595,-0.18076918,-0.1835216
three hundred seven,seventeen,-0.23091608,-0.18077378,-0.18266037
three hundred seven,eighteen,-0.23062111,-0.18110928,-0.183743
three hundred seven,nineteen,-0.22499238,-0.18042466,-0.1839021
three hundred seven,twenty,-0.22969265,-0.18054445,-0.16580729
three hundred seven,thirty,-0.13101487,-0.17567962,-0.16284606
three hundred seven,forty,-0.21555746,-0.1797199,-0.18170092
three hundred seven,fifty,-0.22745435,-0.1717351,-0.1416703
three hundred seven,sixty,-0.22974227,-0.18007438,-0.17897446
three hundred seven,seventy,-0.2098989,-0.17927146,-0.1805758
three hundred seven,eighty,-0.22703645,-0.18063936,-0.18261339
three hundred seven,ninety,-0.23098956,-0.1810552,-0.18445624
three hundred seven,hundred,-0.1988632,5.6566443,-0.16566864
three hundred seven,thousand,-0.22330941,-0.15191428,-0.1842597
three hundred seven,<unk>,-0.23004535,-0.1806361,-0.18386286
three hundred seven,<start>,-0.2308982,-0.18097939,-0.18378706
three hundred seven,<end>,-0.23179519,-0.16035475,5.656384
three hundred sixty seven,<pad>,-0.21156965,-0.17919043,-0.22239807
three hundred sixty seven,one,-0.16057198,-0.1786077,-0.19602561
three hundred sixty seven,two,-0.12675564,-0.17890385,-0.21161652
three hundred sixty seven,three,5.6202474,-0.1615469,-0.07547695
three hundred sixty seven,four,-0.04669415,-0.17865649,-0.21649654
three hundred sixty seven,five,0.43618074,-0.16782333,0.11891568
three hundred sixty seven,six,-0.15133567,-0.17573614,-0.18742885
three hundred sixty seven,seven,-0.20795457,-0.17920662,-0.21586955
three hundred sixty seven,eight,-0.20526762,-0.1789069,-0.22089228
three hundred sixty seven,nine,-0.21097021,-0.17920405,-0.22201402
three hundred sixty seven,ten,-0.2126479,-0.17925385,-0.22386572
three hundred sixty seven,eleven,-0.21365951,-0.17921832,-0.22455637
three hundred sixty seven,twelve,-0.21297811,-0.17925835,-0.22473304
three hundred sixty seven,thirteen,-0.21256755,-0.17925794,-0.22331883
three hundred sixty seven,fourteen,-0.21316911,-0.17918488,-0.22409095
three hundred sixty seven,fifteen,-0.20122713,-0.17856754,-0.120317265
three hundred sixty seven,sixteen,-0.20977746,-0.17893678,-0.21380633
three hundred sixty seven,seventeen,-0.21316305,-0.17910665,-0.21612568
three hundred sixty seven,eighteen,-0.21315975,-0.17927271,-0.22079472
three hundred sixty seven,nineteen,-0.2061852,-0.17891473,-0.22218537
three hundred sixty seven,twenty,-0.210766,-0.17858413,0.025192345
three hundred sixty seven,thirty,-0.13551918,-0.17637461,-0.056601
three hundred sixty seven,forty,-0.20136708,-0.17858553,-0.20807439
three hundred sixty seven,fifty,-0.2109399,-0.17706491,-0.1358442
three hundred sixty seven,sixty,-0.21114479,-0.17867231,-0.1915635
three hundred sixty seven,seventy,-0.2026563,-0.1787619,-0.21745892
three hundred sixty seven,eighty,-0.21063231,-0.17904638,-0.21507809
three hundred sixty seven,ninety,-0.21314707,-0.17922704,-0.22455823
three hundred sixty seven,hundred,-0.18663189,5.65674,0.017132962
three hundred sixty seven,thousand,-0.2045309,-0.14685501,-0.22295125
three hundred sixty seven,<unk>,-0.2124541,-0.1790374,-0.22125015
three hundred sixty seven,<start>,-0.21303083,-0.1791948,-0.22233793
three hundred sixty seven,<end>,-0.2139539,-0.17658249,5.6364894
