,,Time_0,Time_1,Time_2
eighty five,<pad>,-0.36512122,-0.17896882,
eighty five,one,-0.30592376,-0.17858778,
eighty five,two,0.6786375,-0.17751148,
eighty five,three,-0.22423781,-0.178681,
eighty five,four,-0.20422089,-0.17847596,
eighty five,five,0.5728769,-0.1766299,
eighty five,six,0.24663265,-0.17738232,
eighty five,seven,-0.3469211,-0.17900886,
eighty five,eight,1.2478774,-0.17813216,
eighty five,nine,0.071992815,-0.17814724,
eighty five,ten,-0.34965554,-0.1790107,
eighty five,eleven,-0.36670536,-0.17898798,
eighty five,twelve,-0.36657608,-0.17907205,
eighty five,thirteen,-0.37022525,-0.17903686,
eighty five,fourteen,-0.3423947,-0.17874345,
eighty five,fifteen,-0.34529907,-0.17861927,
eighty five,sixteen,-0.31517342,-0.1785225,
eighty five,seventeen,-0.3719345,-0.17896064,
eighty five,eighteen,-0.37477648,-0.17908926,
eighty five,nineteen,0.07996239,-0.17755504,
eighty five,twenty,-0.35200173,-0.17888647,
eighty five,thirty,-0.2610969,-0.17834932,
eighty five,forty,-0.15930915,-0.17820151,
eighty five,fifty,-0.35098878,-0.17834611,
eighty five,sixty,-0.12403591,-0.17338766,
eighty five,seventy,-0.22197267,-0.1779623,
eighty five,eighty,5.28042,-0.16762635,
eighty five,ninety,-0.36871567,-0.17907804,
eighty five,hundred,-0.3060474,-0.1413937,
eighty five,thousand,-0.31051558,-0.17640604,
eighty five,<unk>,-0.3711502,-0.17901312,
eighty five,<start>,-0.36456993,-0.17895702,
eighty five,<end>,-0.3388308,5.6567307,
eight hundred fifty,<pad>,-0.202843,-0.18266119,-0.24299753
eight hundred fifty,one,-0.19123264,-0.18237801,-0.2411895
eight hundred fifty,two,5.646915,-0.1615588,0.16243201
eight hundred fifty,three,-0.15980232,-0.18079194,-0.22824442
eight hundred fifty,four,-0.07260958,-0.18107013,-0.23186217
eight hundred fifty,five,-0.081665725,-0.17617749,-0.14531903
eight hundred fifty,six,0.10230272,-0.17341349,-0.21391815
eight hundred fifty,seven,-0.20183322,-0.18282348,-0.24557677
eight hundred fifty,eight,-0.14880796,-0.181527,-0.2404615
eight hundred fifty,nine,-0.19123504,-0.18230109,-0.23364149
eight hundred fifty,ten,-0.2028461,-0.18267423,-0.24605891
eight hundred fifty,eleven,-0.20395519,-0.18252653,-0.24672873
eight hundred fifty,twelve,-0.2028934,-0.18261829,-0.2469132
eight hundred fifty,thirteen,-0.20381817,-0.1826616,-0.24471691
eight hundred fifty,fourteen,-0.20304585,-0.18225995,-0.24416581
eight hundred fifty,fifteen,-0.2042544,-0.18274942,-0.23826174
eight hundred fifty,sixteen,-0.20274995,-0.18233712,-0.23669593
eight hundred fifty,seventeen,-0.20489872,-0.18273453,-0.2450637
eight hundred fifty,eighteen,-0.20485632,-0.18285735,-0.2465248
eight hundred fifty,nineteen,-0.17363064,-0.18041058,-0.23626249
eight hundred fifty,twenty,-0.20154828,-0.18164644,0.063656874
eight hundred fifty,thirty,-0.19667925,-0.1822543,-0.23101868
eight hundred fifty,forty,-0.19255221,-0.1811865,-0.22720973
eight hundred fifty,fifty,-0.20310737,-0.17934474,-0.18088718
eight hundred fifty,sixty,-0.1903617,-0.164707,0.6617714
eight hundred fifty,seventy,-0.1877609,-0.17703775,-0.109976225
eight hundred fifty,eighty,-0.121441044,-0.17508768,-0.06461631
eight hundred fifty,ninety,-0.20428269,-0.18269661,-0.24773635
eight hundred fifty,hundred,-0.18923905,5.656017,-0.20571156
eight hundred fifty,thousand,-0.19232173,-0.08356384,-0.24587344
eight hundred fifty,<unk>,-0.203906,-0.18256421,-0.24791402
eight hundred fifty,<start>,-0.20374556,-0.18256405,-0.24355352
eight hundred fifty,<end>,-0.20529415,-0.17483138,5.571239
