,,Time_0,Time_1
one,<pad>,0.027243318,0.025818534
one,one,0.028995978,0.027778322
one,two,0.019450368,0.02232253
one,three,0.029242016,0.02801446
one,four,0.035888363,0.03815819
one,five,0.02490208,0.023803426
one,six,0.027713425,0.032188326
one,seven,0.034379173,0.032671597
one,eight,0.026614925,0.025010332
one,nine,0.026101166,0.025729662
one,ten,0.030899769,0.029670939
one,eleven,0.033599515,0.03170274
one,twelve,0.029177053,0.030343337
one,thirteen,0.024593525,0.023220425
one,fourteen,0.02601158,0.027992044
one,fifteen,0.034935843,0.034450296
one,sixteen,0.03375676,0.031256236
one,seventeen,0.027009403,0.028107462
one,eighteen,0.03242595,0.033864386
one,nineteen,0.03425101,0.033492062
one,twenty,0.029445207,0.03139724
one,thirty,0.035742007,0.034980033
one,forty,0.03661331,0.03686254
one,fifty,0.017101407,0.019299757
one,sixty,0.027525388,0.030339587
one,seventy,0.035184912,0.034073528
one,eighty,0.034069527,0.033220634
one,ninety,0.033563938,0.034245774
one,hundred,0.027277073,0.02501046
one,thousand,0.030393798,0.030258251
one,<unk>,0.03698176,0.034892343
one,<start>,0.03754892,0.038378
one,<end>,0.031361554,0.031446453
nine,<pad>,0.026271468,0.026445467
nine,one,0.031137615,0.032584462
nine,two,0.020171378,0.024777217
nine,three,0.030702727,0.028437415
nine,four,0.03128518,0.03020491
nine,five,0.028045844,0.026192168
nine,six,0.028713284,0.03224445
nine,seven,0.031546485,0.028880307
nine,eight,0.031592958,0.032326907
nine,nine,0.02569101,0.02775325
nine,ten,0.028987814,0.028461345
nine,eleven,0.033895854,0.030074188
nine,twelve,0.024788208,0.030623108
nine,thirteen,0.026106166,0.02604072
nine,fourteen,0.02641437,0.026470456
nine,fifteen,0.032722056,0.031329256
nine,sixteen,0.028229808,0.027056893
nine,seventeen,0.028190082,0.028431788
nine,eighteen,0.029569898,0.030631082
nine,nineteen,0.03778222,0.03702863
nine,twenty,0.031082403,0.029775577
nine,thirty,0.034713116,0.03614091
nine,forty,0.03632962,0.033676546
nine,fifty,0.01804718,0.01917933
nine,sixty,0.027756998,0.033934373
nine,seventy,0.032746974,0.032184996
nine,eighty,0.034887023,0.032827165
nine,ninety,0.03539161,0.036510304
nine,hundred,0.022681866,0.020985126
nine,thousand,0.035644762,0.03395544
nine,<unk>,0.03761316,0.037186034
nine,<start>,0.03935742,0.036626544
nine,<end>,0.03190346,0.031023525
