,,Time_0,Time_1
one,<pad>,0.035298023,0.03322846
one,one,0.022920368,0.025412986
one,two,0.028398683,0.024205964
one,three,0.030979315,0.030228697
one,four,0.027078588,0.029264301
one,five,0.0297153,0.030425804
one,six,0.030969512,0.03148599
one,seven,0.03280493,0.031640437
one,eight,0.02987281,0.026578974
one,nine,0.032808743,0.031244049
one,ten,0.031223772,0.033188757
one,eleven,0.027111666,0.027358368
one,twelve,0.026277427,0.030917509
one,thirteen,0.028863316,0.030861296
one,fourteen,0.032800533,0.0341649
one,fifteen,0.028388081,0.032123793
one,sixteen,0.028762285,0.027693864
one,seventeen,0.02726468,0.029004253
one,eighteen,0.028093943,0.028203383
one,nineteen,0.033276174,0.03155502
one,twenty,0.026736813,0.028528076
one,thirty,0.031931095,0.031256385
one,forty,0.026531642,0.026893154
one,fifty,0.030371374,0.031336255
one,sixty,0.03507643,0.032688342
one,seventy,0.032986045,0.031098252
one,eighty,0.029687434,0.026267935
one,ninety,0.033077084,0.033334263
one,hundred,0.02855135,0.028563675
one,thousand,0.034867942,0.035787646
one,<unk>,0.03352719,0.039052896
one,<start>,0.034300536,0.030282643
one,<end>,0.029446859,0.026123596
nine,<pad>,0.03574401,0.03611738
nine,one,0.028377602,0.028971422
nine,two,0.02702919,0.023228766
nine,three,0.031039527,0.032489147
nine,four,0.032864355,0.03332506
nine,five,0.02842725,0.027592339
nine,six,0.03647893,0.03781178
nine,seven,0.026110774,0.025836762
nine,eight,0.027775919,0.026419573
nine,nine,0.030238753,0.028029567
nine,ten,0.035165686,0.037804484
nine,eleven,0.030581694,0.030364595
nine,twelve,0.028162831,0.034394357
nine,thirteen,0.033669475,0.03229469
nine,fourteen,0.030048467,0.03109749
nine,fifteen,0.02764732,0.03050092
nine,sixteen,0.030337768,0.0316723
nine,seventeen,0.027122488,0.027878052
nine,eighteen,0.028468752,0.02826633
nine,nineteen,0.03073662,0.030536111
nine,twenty,0.028339067,0.02688927
nine,thirty,0.030148113,0.026195262
nine,forty,0.030977119,0.030119983
nine,fifty,0.030880522,0.033246797
nine,sixty,0.033537265,0.031361505
nine,seventy,0.032382745,0.031963393
nine,eighty,0.037558407,0.033223473
nine,ninety,0.029877534,0.029939203
nine,hundred,0.024784183,0.025826821
nine,thousand,0.033818513,0.0335204
nine,<unk>,0.024580035,0.031716853
nine,<start>,0.030189892,0.027094517
nine,<end>,0.026899016,0.02427147
