,,Time_0,Time_1,Time_2,Time_3,Time_4
five hundred sixty seven,<pad>,0.031949833,0.031063795,0.03071129,0.030541737,0.030440638
five hundred sixty seven,one,0.028701404,0.029427696,0.028904133,0.028240863,0.027715927
five hundred sixty seven,two,0.025667507,0.024547242,0.023991434,0.023709793,0.023569055
five hundred sixty seven,three,0.029656947,0.02737615,0.026539851,0.026247498,0.026171533
five hundred sixty seven,four,0.030294945,0.027763547,0.026885442,0.026572138,0.026460582
five hundred sixty seven,five,0.029769087,0.03559667,0.038467024,0.03991501,0.040714227
five hundred sixty seven,six,0.03223005,0.031951617,0.032130085,0.032137226,0.03208562
five hundred sixty seven,seven,0.0311743,0.029177003,0.028881852,0.028861945,0.028920095
five hundred sixty seven,eight,0.028119622,0.028487677,0.028344857,0.028124938,0.027985202
five hundred sixty seven,nine,0.03040945,0.031938504,0.032975174,0.033740934,0.03427596
five hundred sixty seven,ten,0.023972178,0.02235821,0.02161609,0.021338584,0.021242185
five hundred sixty seven,eleven,0.03625767,0.04157774,0.04445746,0.04575066,0.046309583
five hundred sixty seven,twelve,0.03759304,0.039411616,0.03990899,0.040083677,0.04015732
five hundred sixty seven,thirteen,0.033017527,0.032851584,0.032846466,0.03290706,0.032989923
five hundred sixty seven,fourteen,0.03262638,0.029795298,0.02828225,0.027335646,0.02673816
five hundred sixty seven,fifteen,0.036486175,0.03423321,0.033135094,0.032498647,0.032146994
five hundred sixty seven,sixteen,0.028960278,0.031159159,0.03256652,0.033309586,0.033698987
five hundred sixty seven,seventeen,0.024317723,0.029068353,0.03161678,0.033039473,0.033802014
five hundred sixty seven,eighteen,0.028611254,0.026167117,0.02492444,0.024278307,0.023940016
five hundred sixty seven,nineteen,0.026694031,0.024020279,0.022631599,0.021915305,0.021519115
five hundred sixty seven,twenty,0.02756932,0.027274072,0.02713875,0.027133124,0.027175682
five hundred sixty seven,thirty,0.032301836,0.0294487,0.027701512,0.026726779,0.026146146
five hundred sixty seven,forty,0.024014225,0.022233568,0.021240342,0.02075107,0.020509526
five hundred sixty seven,fifty,0.02449938,0.023619443,0.023464821,0.023444569,0.02347141
five hundred sixty seven,sixty,0.026837945,0.026620016,0.026005963,0.025610883,0.025334504
five hundred sixty seven,seventy,0.04141376,0.035921972,0.033662472,0.032619715,0.0320826
five hundred sixty seven,eighty,0.030259471,0.033659417,0.034366194,0.034259647,0.033972405
five hundred sixty seven,ninety,0.029700728,0.032460637,0.034346554,0.035460472,0.036081735
five hundred sixty seven,hundred,0.037735946,0.038456213,0.038717408,0.039263673,0.039825067
five hundred sixty seven,thousand,0.026242996,0.028570887,0.029555961,0.03003502,0.03023189
five hundred sixty seven,<unk>,0.03228125,0.033285365,0.033964045,0.03442256,0.03471286
five hundred sixty seven,<start>,0.033630747,0.033795044,0.033905752,0.034029704,0.03416755
five hundred sixty seven,<end>,0.027002912,0.026682101,0.02611357,0.025693493,0.025405465
five hundred seventy six,<pad>,0.032178868,0.03130414,0.031124048,0.031128068,0.031151421
five hundred seventy six,one,0.026990235,0.027997324,0.027621122,0.027041696,0.026582576
five hundred seventy six,two,0.02699879,0.024968062,0.023991067,0.023472039,0.02318665
five hundred seventy six,three,0.029776854,0.028032495,0.02729003,0.027014665,0.026933456
five hundred seventy six,four,0.031504944,0.027710754,0.026370052,0.025815228,0.025556285
five hundred seventy six,five,0.029652113,0.035205636,0.03819046,0.039813228,0.040799253
five hundred seventy six,six,0.030404836,0.030707646,0.0311907,0.03129069,0.031253755
five hundred seventy six,seven,0.02827363,0.026193578,0.026048496,0.02614659,0.026272636
five hundred seventy six,eight,0.027947135,0.02861468,0.028662281,0.028538775,0.028441776
five hundred seventy six,nine,0.031570967,0.032458898,0.03289783,0.033222254,0.033439834
five hundred seventy six,ten,0.022995945,0.021071905,0.020184224,0.019833919,0.019696416
five hundred seventy six,eleven,0.034174304,0.039405655,0.04236355,0.043609895,0.04409051
five hundred seventy six,twelve,0.03805129,0.038961805,0.038931802,0.038890745,0.03888733
five hundred seventy six,thirteen,0.03384754,0.032886565,0.03233098,0.032051634,0.031939212
five hundred seventy six,fourteen,0.033279344,0.030391043,0.028965637,0.028060524,0.027475499
five hundred seventy six,fifteen,0.03775731,0.034670588,0.033197906,0.032337464,0.031834763
five hundred seventy six,sixteen,0.029400412,0.032247424,0.033911977,0.034733612,0.03514357
five hundred seventy six,seventeen,0.02392521,0.028599728,0.031044286,0.032507118,0.033363152
five hundred seventy six,eighteen,0.028347235,0.025480216,0.024188194,0.023515873,0.023159718
five hundred seventy six,nineteen,0.026644034,0.023708062,0.022078821,0.021180248,0.020653224
five hundred seventy six,twenty,0.027824158,0.028532032,0.029215967,0.02974395,0.030126793
five hundred seventy six,thirty,0.03352084,0.032253712,0.030884547,0.029959068,0.029330475
five hundred seventy six,forty,0.02257252,0.021263814,0.020294473,0.019806819,0.019571353
five hundred seventy six,fifty,0.023325289,0.022780592,0.023021553,0.023263764,0.023454495
five hundred seventy six,sixty,0.024523271,0.024231369,0.023468753,0.022971626,0.022638103
five hundred seventy six,seventy,0.045015443,0.040064,0.03794414,0.037010565,0.036542945
five hundred seventy six,eighty,0.030369816,0.03601775,0.037742145,0.038177487,0.038175896
five hundred seventy six,ninety,0.028270718,0.030883819,0.032701135,0.033773072,0.034372877
five hundred seventy six,hundred,0.038365796,0.03850089,0.038202725,0.03841196,0.03878378
