,,Time_0,Time_1
seventeen,<pad>,0.0002684954,7.0954893e-06
seventeen,one,0.7035292,0.0005393451
seventeen,two,0.017786402,0.0001531468
seventeen,three,0.016169557,8.019992e-05
seventeen,four,0.010661987,0.00017459165
seventeen,five,0.049403355,0.0002671855
seventeen,six,0.0032951345,2.737584e-05
seventeen,seven,0.07100943,0.00013337994
seventeen,eight,0.0032896225,1.9439298e-05
seventeen,nine,0.0050537833,2.439062e-05
seventeen,ten,0.00018282577,6.8557583e-06
seventeen,eleven,0.0002441178,6.023696e-06
seventeen,twelve,0.0003956727,6.3091443e-06
seventeen,thirteen,0.00059984915,5.906134e-06
seventeen,fourteen,0.01762443,5.6690802e-05
seventeen,fifteen,0.029164296,0.00018110703
seventeen,sixteen,0.0011414487,2.6471449e-05
seventeen,seventeen,0.00028071683,7.1236072e-06
seventeen,eighteen,0.0004308662,4.474301e-06
seventeen,nineteen,0.0011703387,1.4588229e-05
seventeen,twenty,0.022265866,2.8589671e-05
seventeen,thirty,0.0065189404,0.0001648267
seventeen,forty,0.0069641885,0.00013243985
seventeen,fifty,0.0005660943,2.5517382e-05
seventeen,sixty,0.0010100425,4.262482e-05
seventeen,seventy,0.0117719555,0.00017311375
seventeen,eighty,0.0028771365,2.3410641e-05
seventeen,ninety,0.00027647943,3.3932802e-06
seventeen,hundred,0.010316523,0.0073834322
seventeen,thousand,0.0028989252,0.00047317252
seventeen,<unk>,0.00029745835,8.4283765e-06
seventeen,<start>,0.00028590809,6.7640262e-06
seventeen,<end>,0.0022490055,0.98979306
twenty eight,<pad>,6.4931e-05,2.9438277e-05
twenty eight,one,0.010694945,0.0007068802
twenty eight,two,0.88426673,0.0038287414
twenty eight,three,0.0027614748,0.00018085209
twenty eight,four,0.0056721773,0.000557103
twenty eight,five,0.003554032,0.0016287325
twenty eight,six,0.0062234327,0.0005668832
twenty eight,seven,0.0019816223,0.0004328176
twenty eight,eight,0.008388637,0.0005823664
twenty eight,nine,0.0066942573,0.00036349267
twenty eight,ten,8.147613e-05,5.0454462e-05
twenty eight,eleven,0.000120802,0.00010072235
twenty eight,twelve,6.15419e-05,2.4778805e-05
twenty eight,thirteen,0.00017785521,9.475498e-05
twenty eight,fourteen,0.00023559606,3.7077647e-05
twenty eight,fifteen,0.002194279,0.00041979816
twenty eight,sixteen,0.00096978265,0.00027122567
twenty eight,seventeen,8.427228e-05,2.9956547e-05
twenty eight,eighteen,0.00030117104,3.0263334e-05
twenty eight,nineteen,0.0048526074,0.00047765704
twenty eight,twenty,0.004406613,0.00035803052
twenty eight,thirty,0.0011785984,0.0004138702
twenty eight,forty,0.00088912813,0.0005453987
twenty eight,fifty,0.00024430105,0.00033016672
twenty eight,sixty,0.00247597,0.0028089208
twenty eight,seventy,0.0011766269,0.0011107463
twenty eight,eighty,0.046089806,0.0036396878
twenty eight,ninety,4.7568636e-05,4.4678265e-05
twenty eight,hundred,0.0009765804,0.113279596
twenty eight,thousand,0.0028028225,0.026951563
twenty eight,<unk>,7.887334e-05,3.646527e-05
twenty eight,<start>,0.00011411004,3.2499604e-05
twenty eight,<end>,0.00013741829,0.8400345
