,,Time_0,Time_1,Time_2
four hundred,<pad>,0.029096939,0.03475158,0.03784366
four hundred,one,0.026275543,0.023345277,0.02193359
four hundred,two,0.031163495,0.029532915,0.028464457
four hundred,three,0.029309938,0.027764019,0.027457666
four hundred,four,0.02971452,0.030337114,0.031059492
four hundred,five,0.037455704,0.035761297,0.0350763
four hundred,six,0.030316787,0.028910339,0.028178455
four hundred,seven,0.03739461,0.037102874,0.03675896
four hundred,eight,0.031020388,0.03192142,0.032044478
four hundred,nine,0.03683762,0.037466068,0.03760489
four hundred,ten,0.030457221,0.030357497,0.03005299
four hundred,eleven,0.026014645,0.025686258,0.025725456
four hundred,twelve,0.028361894,0.031031976,0.03333278
four hundred,thirteen,0.021916522,0.023399407,0.024446493
four hundred,fourteen,0.032145504,0.037055824,0.03844392
four hundred,fifteen,0.028480746,0.027637722,0.027225304
four hundred,sixteen,0.022465337,0.02316367,0.023406753
four hundred,seventeen,0.03124746,0.030623931,0.030429503
four hundred,eighteen,0.030962443,0.029588552,0.028767733
four hundred,nineteen,0.037709888,0.03541682,0.03430273
four hundred,twenty,0.023124138,0.02180606,0.020893293
four hundred,thirty,0.02532001,0.026319586,0.026696442
four hundred,forty,0.034200124,0.036914635,0.037716698
four hundred,fifty,0.03107842,0.032266643,0.033012375
four hundred,sixty,0.028182667,0.026438685,0.025983319
four hundred,seventy,0.026202826,0.024021799,0.022639966
four hundred,eighty,0.037462268,0.035404775,0.033881906
four hundred,ninety,0.04497407,0.041744284,0.041156866
four hundred,hundred,0.032160025,0.035180263,0.03706863
four hundred,thousand,0.031031752,0.030798348,0.030353349
four hundred,<unk>,0.029338049,0.030055445,0.029710075
four hundred,<start>,0.023069162,0.023105815,0.023341466
four hundred,<end>,0.02550941,0.025089178,0.02499003
four thousand,<pad>,0.028872142,0.033728424,0.03645304
four thousand,one,0.027151015,0.024746593,0.0234257
four thousand,two,0.030804025,0.029637948,0.028659731
four thousand,three,0.029579274,0.027728375,0.027293
four thousand,four,0.030353857,0.031643882,0.03261023
four thousand,five,0.036350437,0.03412994,0.033304907
four thousand,six,0.03055154,0.029558472,0.02916421
four thousand,seven,0.03676757,0.0366734,0.03644811
four thousand,eight,0.031768728,0.03233182,0.032251805
four thousand,nine,0.033458035,0.034852117,0.03536402
four thousand,ten,0.027802126,0.028887993,0.029304968
four thousand,eleven,0.025300032,0.025999123,0.026338713
four thousand,twelve,0.02664695,0.028343398,0.029669741
four thousand,thirteen,0.022359762,0.023861397,0.024983324
four thousand,fourteen,0.033614997,0.037182823,0.038244456
four thousand,fifteen,0.028553423,0.027456686,0.026737433
four thousand,sixteen,0.025223019,0.02646984,0.027336858
four thousand,seventeen,0.031860236,0.030385185,0.029505944
four thousand,eighteen,0.032125592,0.030631956,0.02975804
four thousand,nineteen,0.036341026,0.03362769,0.032036815
four thousand,twenty,0.023012253,0.022506269,0.022092639
four thousand,thirty,0.025162434,0.02623085,0.026562186
four thousand,forty,0.036787733,0.039798543,0.04090804
four thousand,fifty,0.030414155,0.029857367,0.029827109
four thousand,sixty,0.028456828,0.026564162,0.02583372
four thousand,seventy,0.026565563,0.02424507,0.022761112
four thousand,eighty,0.037185133,0.035462312,0.0340694
four thousand,ninety,0.043803304,0.03983721,0.039302293
four thousand,hundred,0.031496145,0.03371008,0.03512287
four thousand,thousand,0.030284464,0.030510915,0.030277649
four thousand,<unk>,0.030144528,0.031864528,0.03202463
four thousand,<start>,0.02535257,0.025976608,0.026620256
four thousand,<end>,0.025851144,0.025558967,0.025707029
