,,Time_0,Time_1,Time_2,Time_3
two thousand three,<pad>,0.025727885,0.026712652,0.02786465,0.028686333
two thousand three,one,0.03471532,0.035218447,0.035668373,0.035875253
two thousand three,two,0.031035185,0.032798294,0.03333543,0.03342838
two thousand three,three,0.029281156,0.028252635,0.027855707,0.027612224
two thousand three,four,0.029252067,0.03044652,0.030765045,0.030755363
two thousand three,five,0.036682796,0.038671553,0.039559737,0.040148962
two thousand three,six,0.024297073,0.024971366,0.025613628,0.025988739
two thousand three,seven,0.033814624,0.03319456,0.032303266,0.031812645
two thousand three,eight,0.03137263,0.03521184,0.03789916,0.03955553
two thousand three,nine,0.02755964,0.028806455,0.028963737,0.02891416
two thousand three,ten,0.028491257,0.032648787,0.034659438,0.035696518
two thousand three,eleven,0.027246632,0.02504123,0.023999898,0.023377439
two thousand three,twelve,0.033217188,0.030645102,0.029370777,0.028776772
two thousand three,thirteen,0.03776057,0.041030817,0.042742986,0.04402852
two thousand three,fourteen,0.028807668,0.027091833,0.02640576,0.026148759
two thousand three,fifteen,0.03235928,0.030585423,0.029308526,0.02853945
two thousand three,sixteen,0.029290661,0.026083758,0.024177255,0.023108926
two thousand three,seventeen,0.033761345,0.03181411,0.031110615,0.030742567
two thousand three,eighteen,0.024046455,0.02241469,0.021283926,0.02060559
two thousand three,nineteen,0.04061764,0.043005057,0.043655846,0.043716703
two thousand three,twenty,0.030729916,0.031262044,0.03153779,0.031721663
two thousand three,thirty,0.02950882,0.03149045,0.032929055,0.033838235
two thousand three,forty,0.029647306,0.029539844,0.029505417,0.029487042
two thousand three,fifty,0.027142774,0.027807789,0.028160147,0.028337268
two thousand three,sixty,0.035212442,0.031776305,0.030972755,0.030645935
two thousand three,seventy,0.022124382,0.021096474,0.02042888,0.019951953
two thousand three,eighty,0.02895656,0.029678235,0.030317856,0.030665312
two thousand three,ninety,0.03423545,0.030445538,0.027956784,0.026652174
two thousand three,hundred,0.025262417,0.023481488,0.02264576,0.022140397
two thousand three,thousand,0.035505638,0.03314684,0.031827196,0.031110886
two thousand three,<unk>,0.030098295,0.031889427,0.032537416,0.03278965
two thousand three,<start>,0.027303271,0.028886046,0.029625159,0.029943459
two thousand three,<end>,0.024935763,0.024854323,0.025012223,0.025197351
two thousand thirty,<pad>,0.026354298,0.026855197,0.027733814,0.028404685
two thousand thirty,one,0.03429202,0.034894932,0.035432454,0.035731073
two thousand thirty,two,0.03161478,0.032918166,0.033329576,0.033384852
two thousand thirty,three,0.02946825,0.028205758,0.02764752,0.027294438
two thousand thirty,four,0.02971753,0.031203896,0.031663213,0.031704392
two thousand thirty,five,0.03628187,0.038118675,0.038890686,0.03940998
two thousand thirty,six,0.0244341,0.024452003,0.024775337,0.024969496
two thousand thirty,seven,0.032891616,0.033114213,0.032610334,0.032288965
two thousand thirty,eight,0.031750817,0.035916124,0.038666975,0.040276952
two thousand thirty,nine,0.027642878,0.028681895,0.028748667,0.028663453
two thousand thirty,ten,0.028752396,0.032592244,0.034380894,0.035292372
two thousand thirty,eleven,0.027346525,0.0249164,0.023852102,0.023243148
two thousand thirty,twelve,0.033700883,0.031118246,0.02985666,0.029289728
two thousand thirty,thirteen,0.03806973,0.041587994,0.04338537,0.04470737
two thousand thirty,fourteen,0.029137406,0.027109018,0.02630024,0.025978364
two thousand thirty,fifteen,0.032345645,0.030920137,0.029889043,0.029265655
two thousand thirty,sixteen,0.028591318,0.02537312,0.02347538,0.022409165
two thousand thirty,seventeen,0.033141498,0.031232014,0.030500064,0.030100117
two thousand thirty,eighteen,0.024264105,0.022760209,0.021667333,0.02099667
two thousand thirty,nineteen,0.04109689,0.043015353,0.04332682,0.043207224
two thousand thirty,twenty,0.030348761,0.03062562,0.03085136,0.031039273
two thousand thirty,thirty,0.029372236,0.03146897,0.032900207,0.03381603
two thousand thirty,forty,0.029054541,0.029036708,0.02908807,0.029123442
two thousand thirty,fifty,0.0276947,0.028269723,0.028567543,0.028702129
two thousand thirty,sixty,0.034311015,0.031319786,0.030680336,0.030433744
two thousand thirty,seventy,0.021924522,0.021091236,0.020558761,0.020160964
two thousand thirty,eighty,0.029389476,0.03023357,0.031029087,0.03149244
two thousand thirty,ninety,0.033556115,0.029791376,0.02742686,0.026187006
two thousand thirty,hundred,0.025680088,0.024424525,0.023826225,0.023435278
two thousand thirty,thousand,0.035234287,0.033394046,0.0322498,0.031604204
two thousand thirty,<unk>,0.029627705,0.031050486,0.031497605,0.031674307
two thousand thirty,<start>,0.027099077,0.028455602,0.029132025,0.029456833
two thousand thirty,<end>,0.02581304,0.025852785,0.026059682,0.026256194
