,,Time_0,Time_1,Time_2,Time_3
twenty one,<pad>,0.03012864,0.031127565,0.031807356,
twenty one,one,0.025581414,0.02461301,0.02435661,
twenty one,two,0.031682897,0.033547107,0.03412516,
twenty one,three,0.026981724,0.029199699,0.030523099,
twenty one,four,0.030660808,0.029438563,0.028817398,
twenty one,five,0.030868076,0.033003833,0.033725403,
twenty one,six,0.038844652,0.035988588,0.03445952,
twenty one,seven,0.028034735,0.027588775,0.026979582,
twenty one,eight,0.024861285,0.026342211,0.027448846,
twenty one,nine,0.032614447,0.028107017,0.026921347,
twenty one,ten,0.022039194,0.02461144,0.026158191,
twenty one,eleven,0.040981065,0.044328377,0.045172416,
twenty one,twelve,0.030749975,0.031459417,0.03131231,
twenty one,thirteen,0.034135815,0.034396734,0.033460833,
twenty one,fourteen,0.027929628,0.026244974,0.0258605,
twenty one,fifteen,0.033063192,0.034286477,0.03453686,
twenty one,sixteen,0.027289517,0.026937699,0.026777614,
twenty one,seventeen,0.022242866,0.022082593,0.022413401,
twenty one,eighteen,0.02696028,0.029804941,0.030702114,
twenty one,nineteen,0.031992834,0.034269094,0.035552077,
twenty one,twenty,0.028000327,0.029571772,0.030409155,
twenty one,thirty,0.031246645,0.03187724,0.03213568,
twenty one,forty,0.02637538,0.027537659,0.02822671,
twenty one,fifty,0.030741582,0.028333925,0.027932683,
twenty one,sixty,0.033579558,0.029014617,0.0260014,
twenty one,seventy,0.024969457,0.02602703,0.026887406,
twenty one,eighty,0.025779957,0.02878869,0.029813737,
twenty one,ninety,0.033698242,0.031756446,0.030799652,
twenty one,hundred,0.029636145,0.028662123,0.028583039,
twenty one,thousand,0.03292828,0.0323123,0.032391615,
twenty one,<unk>,0.03273697,0.032855246,0.032736782,
twenty one,<start>,0.040234387,0.0350675,0.03234912,
twenty one,<end>,0.032430045,0.030817442,0.030622462,
two hundred ten,<pad>,0.032108087,0.03326432,0.03394771,0.03419816
two hundred ten,one,0.027247112,0.025925035,0.025583891,0.025582919
two hundred ten,two,0.03192396,0.032586236,0.032809995,0.033137407
two hundred ten,three,0.0288469,0.031615704,0.033168025,0.034082044
two hundred ten,four,0.033929072,0.029547794,0.027349044,0.02626696
two hundred ten,five,0.033239212,0.03265969,0.03218714,0.03187678
two hundred ten,six,0.038654648,0.038537823,0.038054932,0.037644956
two hundred ten,seven,0.026022308,0.025970303,0.025713274,0.02556398
two hundred ten,eight,0.023639057,0.023838814,0.024715576,0.025502184
two hundred ten,nine,0.034277312,0.030251924,0.028744956,0.027952526
two hundred ten,ten,0.023275912,0.024902925,0.026007945,0.026810726
two hundred ten,eleven,0.03572459,0.039295938,0.041086692,0.042053528
two hundred ten,twelve,0.03214873,0.031171981,0.030205084,0.029666949
two hundred ten,thirteen,0.026682563,0.026445547,0.026112897,0.025855068
two hundred ten,fourteen,0.028131701,0.026129464,0.025352018,0.024763243
two hundred ten,fifteen,0.035133768,0.03567587,0.03579827,0.035642687
two hundred ten,sixteen,0.027650058,0.027883906,0.028167196,0.028358193
two hundred ten,seventeen,0.022242399,0.02275429,0.023467807,0.024022687
two hundred ten,eighteen,0.027511481,0.030307682,0.031038828,0.03098828
two hundred ten,nineteen,0.02814399,0.031739775,0.03383556,0.034930218
two hundred ten,twenty,0.030212918,0.031895157,0.032771397,0.03325519
two hundred ten,thirty,0.031236222,0.031549625,0.031771246,0.03187235
two hundred ten,forty,0.027683154,0.029120985,0.029985752,0.030453317
two hundred ten,fifty,0.029092425,0.026942052,0.026417831,0.026477672
two hundred ten,sixty,0.0326014,0.027751163,0.02469355,0.022893293
two hundred ten,seventy,0.02289426,0.024734521,0.02583332,0.02632329
two hundred ten,eighty,0.02670465,0.029212197,0.030139586,0.030636618
two hundred ten,ninety,0.033879977,0.034602404,0.034215547,0.03392333
two hundred ten,hundred,0.033471644,0.03198289,0.031459156,0.031226944
two hundred ten,thousand,0.03534691,0.034513757,0.034348812,0.034404285
two hundred ten,<unk>,0.031705692,0.030956494,0.030495185,0.03020145
two hundred ten,<start>,0.038298927,0.036817946,0.034844447,0.033503316
two hundred ten,<end>,0.030338898,0.029415786,0.029677218,0.029929439
