,,Time_0,Time_1
one,<pad>,0.031035803,0.031978212
one,one,0.03962929,0.037766762
one,two,0.021524383,0.019945528
one,three,0.031887908,0.029717667
one,four,0.037383813,0.039755795
one,five,0.03046423,0.029071389
one,six,0.02687086,0.02485372
one,seven,0.031698443,0.033267856
one,eight,0.022084182,0.021554258
one,nine,0.027079912,0.026108522
one,ten,0.031566236,0.028461408
one,eleven,0.034986906,0.034761693
one,twelve,0.024274329,0.024468048
one,thirteen,0.025525961,0.023975577
one,fourteen,0.029596964,0.029629165
one,fifteen,0.031349324,0.031877954
one,sixteen,0.031679638,0.03535095
one,seventeen,0.028051872,0.030510096
one,eighteen,0.03331879,0.033416547
one,nineteen,0.03192189,0.028460372
one,twenty,0.034655295,0.039246343
one,thirty,0.037824262,0.04002192
one,forty,0.035696786,0.039514355
one,fifty,0.029705467,0.02983458
one,sixty,0.025136234,0.024895968
one,seventy,0.029024934,0.029187577
one,eighty,0.033486754,0.03607519
one,ninety,0.02182495,0.019212281
one,hundred,0.03384029,0.034767523
one,thousand,0.02737463,0.026025187
one,<unk>,0.035076592,0.031717148
one,<start>,0.028720953,0.027231183
one,<end>,0.02570203,0.027339274
nine,<pad>,0.031226037,0.030213494
nine,one,0.038876534,0.038437307
nine,two,0.022667678,0.020079225
nine,three,0.03672192,0.031697493
nine,four,0.03691953,0.038070373
nine,five,0.03542378,0.036184333
nine,six,0.029624742,0.027282119
nine,seven,0.028788865,0.030586246
nine,eight,0.027073108,0.02777165
nine,nine,0.029837621,0.03326865
nine,ten,0.026165634,0.026157858
nine,eleven,0.03828025,0.03806014
nine,twelve,0.024240974,0.024118166
nine,thirteen,0.026258627,0.02707969
nine,fourteen,0.03139544,0.030425837
nine,fifteen,0.031704962,0.03430846
nine,sixteen,0.03289432,0.035548363
nine,seventeen,0.03006221,0.030013623
nine,eighteen,0.029515289,0.029597912
nine,nineteen,0.03483316,0.02908876
nine,twenty,0.032156613,0.036570113
nine,thirty,0.031745896,0.033794653
nine,forty,0.027627897,0.03148962
nine,fifty,0.030199388,0.03135107
nine,sixty,0.02117942,0.021289667
nine,seventy,0.026058929,0.02582444
nine,eighty,0.027871897,0.029106826
nine,ninety,0.023841163,0.020267257
nine,hundred,0.033355393,0.03420405
nine,thousand,0.031589296,0.028695391
nine,<unk>,0.037830092,0.03619627
nine,<start>,0.02890585,0.026988622
nine,<end>,0.025127612,0.026232395
