,,Time_0,Time_1,Time_2
four hundred,<pad>,0.0328508,0.03398015,0.03368952
four hundred,one,0.03469883,0.03488141,0.035149947
four hundred,two,0.02673352,0.024308635,0.023135792
four hundred,three,0.03348021,0.032278225,0.03209663
four hundred,four,0.03532296,0.035596408,0.03546177
four hundred,five,0.031314302,0.030553155,0.03013625
four hundred,six,0.032094393,0.029268539,0.027869482
four hundred,seven,0.02726626,0.028806856,0.029631572
four hundred,eight,0.027824178,0.029449105,0.030751362
four hundred,nine,0.02905719,0.031410452,0.03293202
four hundred,ten,0.029110884,0.027924705,0.027434256
four hundred,eleven,0.037694428,0.038411636,0.038496897
four hundred,twelve,0.024823977,0.026843099,0.027525797
four hundred,thirteen,0.025200197,0.024806214,0.02439265
four hundred,fourteen,0.031323414,0.029172562,0.02822059
four hundred,fifteen,0.03313748,0.033772465,0.034296297
four hundred,sixteen,0.0302046,0.032236427,0.03324473
four hundred,seventeen,0.03104192,0.031762462,0.03231616
four hundred,eighteen,0.029849792,0.028458297,0.02712149
four hundred,nineteen,0.033125177,0.027436556,0.025598787
four hundred,twenty,0.035601847,0.040377762,0.042410683
four hundred,thirty,0.035823252,0.037012924,0.036926366
four hundred,forty,0.028667444,0.03126161,0.033202246
four hundred,fifty,0.03272937,0.033111118,0.033092335
four hundred,sixty,0.022699375,0.023410857,0.024044104
four hundred,seventy,0.026869854,0.026160821,0.025929758
four hundred,eighty,0.025386995,0.02731596,0.027571749
four hundred,ninety,0.021465246,0.019166695,0.018173665
four hundred,hundred,0.037339993,0.03881922,0.039270833
four hundred,thousand,0.0293107,0.02695898,0.026167253
four hundred,<unk>,0.033840787,0.031976428,0.031512786
four hundred,<start>,0.029694209,0.027234562,0.025739117
four hundred,<end>,0.024416488,0.025835741,0.026457094
four thousand,<pad>,0.032808043,0.034409754,0.034649648
four thousand,one,0.034069914,0.034125555,0.0343831
four thousand,two,0.025149157,0.022754198,0.021494983
four thousand,three,0.033851635,0.033279933,0.03309944
four thousand,four,0.033397324,0.03419834,0.03443594
four thousand,five,0.03177075,0.031673554,0.031483117
four thousand,six,0.030461926,0.028149284,0.026861431
four thousand,seven,0.026639279,0.028986238,0.030306252
four thousand,eight,0.029015748,0.030229677,0.031284098
four thousand,nine,0.028876374,0.031134905,0.03281307
four thousand,ten,0.028746197,0.026989264,0.026175326
four thousand,eleven,0.037224837,0.037380178,0.03720058
four thousand,twelve,0.025990477,0.028435813,0.02914741
four thousand,thirteen,0.02673444,0.025466228,0.024780318
four thousand,fourteen,0.031492192,0.029013999,0.028012605
four thousand,fifteen,0.03327965,0.033443067,0.033722833
four thousand,sixteen,0.030289378,0.03176613,0.03262228
four thousand,seventeen,0.030745022,0.031612717,0.03230363
four thousand,eighteen,0.030435389,0.027947413,0.02622953
four thousand,nineteen,0.03170647,0.026699346,0.025004657
four thousand,twenty,0.035184834,0.040155474,0.042411596
four thousand,thirty,0.036067538,0.037923127,0.038160972
four thousand,forty,0.029272916,0.03123291,0.032643434
four thousand,fifty,0.033364587,0.032372035,0.03152188
four thousand,sixty,0.024187516,0.026004601,0.02728877
four thousand,seventy,0.027702816,0.026927376,0.026480252
four thousand,eighty,0.026705818,0.027825788,0.02773717
four thousand,ninety,0.021160282,0.018791365,0.017838094
four thousand,hundred,0.037968297,0.039998323,0.040875603
four thousand,thousand,0.03006803,0.02813466,0.027374709
four thousand,<unk>,0.031711057,0.030538771,0.030374402
four thousand,<start>,0.02894851,0.026762487,0.025402986
four thousand,<end>,0.024973722,0.025637403,0.02587999
