,desired_label,target_image,target_model_generated_label,foil_image,foil_word,foil_model_generated_label,correct,true_target_numbers,true_foil_numbers,predicted_target_numbers,predicted_foil_numbers
0,seventy eight,0.png,<unk> ninety,1.png,eight hundred seven,<start> ninety sixty,True,0,0,0,0
1,sixty four,2.png,<unk> eighty,3.png,six hundred four,<unk> ninety sixty,False,0,0,0,0
2,eighty five,4.png,<start> ninety,5.png,eight hundred fifty,<unk> ninety sixty,True,0,0,0,0
3,thirty six,6.png,<start> <start>,7.png,three hundred six,<start> ninety sixty,False,0,0,0,0
4,twelve,8.png,nineteen,9.png,twenty two,nineteen thirty,True,0,0,0,0
5,four hundred,10.png,nineteen sixty,11.png,four thousand,<start> forty,True,0,0,0,0
6,seventy six,12.png,<unk> ninety,13.png,seven hundred sixty,<unk> sixty sixty,True,0,0,0,0
7,thirty one,14.png,<start> <start>,15.png,three hundred one,<start> eighty sixty,True,0,0,0,0
8,eighty nine,16.png,<start> ninety,17.png,eight hundred nine,<start> ninety sixty,True,0,0,0,0
9,three hundred seven,18.png,<start> <start> sixty,19.png,three hundred sixty seven,<start> <start> sixty sixty,True,0,0,0,0
10,thirteen,20.png,<start>,21.png,forty two,nineteen forty,True,0,0,0,0
11,five hundred eight,22.png,<start> ninety sixty,23.png,five hundred eighty,<start> <start> sixty,True,0,0,0,0
12,two thousand three,24.png,<unk> ninety sixty,25.png,two thousand thirty,<unk> sixty sixty,True,0,0,0,0
13,three hundred six,26.png,<start> ninety sixty,27.png,three hundred sixty,<start> ninety sixty,False,0,0,0,0
14,seven,28.png,<start>,29.png,eighteen,<start>,False,0,0,0,0
15,five,30.png,<start>,31.png,eight,<start>,True,0,0,0,0
16,five hundred,32.png,<start> sixty,33.png,five thousand,<start> <end>,True,0,0,0,0
17,thirty six,34.png,<start> <start>,35.png,five hundred nine,<start> ninety ninety,False,0,0,0,0
18,forty two,36.png,nineteen forty,37.png,four hundred twenty,nineteen nineteen sixty,True,0,0,0,0
19,twenty seven,38.png,eleven nineteen,39.png,two hundred seven,nineteen sixty sixty,True,0,0,0,0
20,six hundred eight,40.png,<start> ninety sixty,41.png,six hundred fifty eight,<start> ninety sixty sixty,True,0,0,0,0
21,seventeen,42.png,eleven,43.png,twenty eight,nineteen ninety,False,0,0,0,0
22,five hundred sixty seven,44.png,eleven <start> sixty sixty,45.png,five hundred seventy six,<start> <start> sixty sixty,False,0,0,0,0
23,one,46.png,<start>,47.png,nine,<start>,False,0,0,0,0
