,,Time_0,Time_1,Time_2
thirty six,<pad>,-0.2114965,-0.17851306,
thirty six,one,-0.18725933,-0.1755976,
thirty six,two,-0.20274092,-0.17836528,
thirty six,three,0.13421345,-0.17722934,
thirty six,four,-0.1892684,-0.17778121,
thirty six,five,0.031282295,-0.16152802,
thirty six,six,-0.18564396,-0.17833328,
thirty six,seven,-0.20842277,-0.17847389,
thirty six,eight,-0.204591,-0.17844702,
thirty six,nine,-0.20401499,-0.17840897,
thirty six,ten,-0.21157926,-0.17841402,
thirty six,eleven,-0.21141164,-0.1784872,
thirty six,twelve,-0.21237393,-0.17850895,
thirty six,thirteen,-0.21194455,-0.1785072,
thirty six,fourteen,-0.20599519,-0.17832048,
thirty six,fifteen,0.028756933,-0.17679405,
thirty six,sixteen,-0.18439357,-0.1780697,
thirty six,seventeen,-0.21124499,-0.17845286,
thirty six,eighteen,-0.211705,-0.17848489,
thirty six,nineteen,-0.1833228,-0.17842446,
thirty six,twenty,-0.1953666,-0.17782316,
thirty six,thirty,5.639328,-0.17100744,
thirty six,forty,-0.20496653,-0.1780976,
thirty six,fifty,-0.20502314,-0.17812975,
thirty six,sixty,-0.19078876,-0.17716302,
thirty six,seventy,-0.19899578,-0.1780284,
thirty six,eighty,-0.20047307,-0.1783559,
thirty six,ninety,-0.21115772,-0.17850506,
thirty six,hundred,-0.15553728,-0.15983021,
thirty six,thousand,-0.20152205,-0.1777144,
thirty six,<unk>,-0.21134856,-0.17849657,
thirty six,<start>,-0.21231413,-0.17850877,
thirty six,<end>,-0.20867822,5.6568017,
five hundred nine,<pad>,-0.31823283,-0.17999446,-0.17895949
five hundred nine,one,-0.096644744,-0.17474884,-0.16721569
five hundred nine,two,0.80566126,-0.1780803,-0.17563294
five hundred nine,three,1.3433982,-0.17886116,-0.17846549
five hundred nine,four,0.022010794,-0.17923816,-0.17839395
five hundred nine,five,5.285914,-0.16539794,-0.16346525
five hundred nine,six,0.5038863,-0.17796414,-0.17878202
five hundred nine,seven,-0.32084295,-0.1799971,-0.17894825
five hundred nine,eight,-0.2927251,-0.17996937,-0.1789511
five hundred nine,nine,-0.21993843,-0.17977057,-0.17870557
five hundred nine,ten,-0.32790154,-0.17996003,-0.17887056
five hundred nine,eleven,-0.32350653,-0.17992921,-0.1788264
five hundred nine,twelve,-0.3305023,-0.18006827,-0.17904615
five hundred nine,thirteen,-0.33036035,-0.1800069,-0.17899206
five hundred nine,fourteen,-0.30835316,-0.17972508,-0.17891221
five hundred nine,fifteen,-0.29435503,-0.17855273,-0.17834803
five hundred nine,sixteen,-0.3124192,-0.17995708,-0.17856857
five hundred nine,seventeen,-0.321186,-0.17994004,-0.178923
five hundred nine,eighteen,-0.325362,-0.1799789,-0.1789446
five hundred nine,nineteen,-0.22365609,-0.17995147,-0.17893445
five hundred nine,twenty,-0.297481,-0.17924003,-0.16489027
five hundred nine,thirty,-0.18849768,-0.17752716,-0.17727059
five hundred nine,forty,-0.2725928,-0.17904116,-0.17311521
five hundred nine,fifty,-0.3182427,-0.17917866,-0.17713813
five hundred nine,sixty,-0.23948517,-0.17033769,-0.1686227
five hundred nine,seventy,-0.2763289,-0.17900729,-0.17683177
five hundred nine,eighty,-0.21634248,-0.1797839,-0.17890735
five hundred nine,ninety,-0.3256828,-0.17996025,-0.1789783
five hundred nine,hundred,-0.2195159,5.6566424,-0.17865391
five hundred nine,thousand,-0.2708323,-0.13188508,-0.17851897
five hundred nine,<unk>,-0.3284094,-0.18005523,-0.17901143
five hundred nine,<start>,-0.3271969,-0.18001612,-0.17897992
five hundred nine,<end>,-0.33427638,-0.16851796,5.656804
