,,Time_0,Time_1,Time_2,Time_3
twenty one,<pad>,0.027551806,0.027209442,0.026843367,
twenty one,one,0.033517715,0.03433705,0.035021268,
twenty one,two,0.03931203,0.03618706,0.034951977,
twenty one,three,0.03929103,0.040438782,0.040960856,
twenty one,four,0.030220302,0.026634874,0.025294397,
twenty one,five,0.027876541,0.027621612,0.027283812,
twenty one,six,0.028000556,0.028776921,0.028982263,
twenty one,seven,0.031891756,0.03125801,0.029920293,
twenty one,eight,0.032433253,0.037451074,0.040549785,
twenty one,nine,0.04440549,0.042342838,0.040844392,
twenty one,ten,0.029531216,0.02439598,0.022810515,
twenty one,eleven,0.027835231,0.026128871,0.024665035,
twenty one,twelve,0.028821638,0.028264014,0.02744097,
twenty one,thirteen,0.022913573,0.023752201,0.02368879,
twenty one,fourteen,0.03247982,0.03014479,0.02864946,
twenty one,fifteen,0.0321162,0.03110728,0.030476796,
twenty one,sixteen,0.026827374,0.030364119,0.032168556,
twenty one,seventeen,0.02735112,0.02819469,0.02845628,
twenty one,eighteen,0.028902309,0.031568322,0.032785162,
twenty one,nineteen,0.028232232,0.023363316,0.02145232,
twenty one,twenty,0.034023855,0.035488065,0.036156736,
twenty one,thirty,0.03152617,0.035124708,0.037200015,
twenty one,forty,0.028689297,0.02707008,0.026002847,
twenty one,fifty,0.026837172,0.02520988,0.02455101,
twenty one,sixty,0.03634789,0.03421555,0.03330709,
twenty one,seventy,0.026902717,0.028474424,0.030346783,
twenty one,eighty,0.029077645,0.031110816,0.032586753,
twenty one,ninety,0.027662596,0.027048366,0.026583418,
twenty one,hundred,0.027317364,0.029534481,0.030289093,
twenty one,thousand,0.02895748,0.031804927,0.03313348,
twenty one,<unk>,0.026337575,0.028432954,0.029626032,
twenty one,<start>,0.028443228,0.026669348,0.026240094,
twenty one,<end>,0.028365811,0.03027521,0.030730296,
two hundred one,<pad>,0.027143892,0.027122863,0.026991542,0.026950056
two hundred one,one,0.0339784,0.035757873,0.03674744,0.0372644
two hundred one,two,0.036649168,0.035956178,0.035674915,0.035622206
two hundred one,three,0.03740105,0.03815702,0.0384056,0.03831821
two hundred one,four,0.03428727,0.0308731,0.029623643,0.0292646
two hundred one,five,0.029693238,0.02922464,0.029046658,0.02898881
two hundred one,six,0.02673379,0.026498506,0.026049558,0.025592713
two hundred one,seven,0.028692244,0.029689535,0.029550783,0.029282583
two hundred one,eight,0.03134678,0.035217885,0.03749955,0.03889588
two hundred one,nine,0.036793597,0.03648653,0.036090016,0.03575328
two hundred one,ten,0.025678935,0.022031987,0.020768,0.020304948
two hundred one,eleven,0.027139101,0.025125178,0.023981301,0.023304703
two hundred one,twelve,0.030651368,0.030504534,0.029429067,0.028466709
two hundred one,thirteen,0.024274657,0.024398385,0.024191085,0.023999466
two hundred one,fourteen,0.03390718,0.033436768,0.032768313,0.03230573
two hundred one,fifteen,0.03164752,0.03013788,0.029343162,0.029056784
two hundred one,sixteen,0.028197564,0.03185268,0.033711087,0.03449879
two hundred one,seventeen,0.02576809,0.026554521,0.027058516,0.02739806
two hundred one,eighteen,0.034103256,0.03648066,0.037646867,0.03830502
two hundred one,nineteen,0.026864288,0.023222536,0.021649739,0.0209854
two hundred one,twenty,0.030144557,0.03177262,0.032487217,0.03292074
two hundred one,thirty,0.035562865,0.03656755,0.037358563,0.03776605
two hundred one,forty,0.02954227,0.028487053,0.027931755,0.027630242
two hundred one,fifty,0.02677892,0.026314467,0.026257949,0.026293974
two hundred one,sixty,0.03653232,0.03525586,0.03450153,0.034062445
two hundred one,seventy,0.030027559,0.02966629,0.030033708,0.030460825
two hundred one,eighty,0.031070676,0.031904154,0.03263324,0.03321138
two hundred one,ninety,0.027360598,0.026879158,0.026690692,0.026531195
two hundred one,hundred,0.026198043,0.027166933,0.027724477,0.02802526
two hundred one,thousand,0.030189766,0.031595644,0.032053493,0.03222184
two hundred one,<unk>,0.028501358,0.029808488,0.03070595,0.031370923
two hundred one,<start>,0.027342368,0.025665998,0.025132421,0.024973674
two hundred one,<end>,0.029797453,0.030186528,0.030262219,0.029973088
