,,Time_0,Time_1
one,<pad>,0.034239862,0.03484172
one,one,0.027096275,0.027785823
one,two,0.029041696,0.027242245
one,three,0.028703885,0.027998481
one,four,0.026131082,0.026646705
one,five,0.027591242,0.024483379
one,six,0.032679003,0.03330824
one,seven,0.033468217,0.03648325
one,eight,0.034355227,0.03436076
one,nine,0.02870297,0.023775863
one,ten,0.02562898,0.023081785
one,eleven,0.033410415,0.03221527
one,twelve,0.033518754,0.03046738
one,thirteen,0.033633936,0.035653453
one,fourteen,0.031025644,0.030852435
one,fifteen,0.02903624,0.02832478
one,sixteen,0.032420795,0.031191774
one,seventeen,0.025415018,0.026636453
one,eighteen,0.029788224,0.03273309
one,nineteen,0.028761819,0.028714035
one,twenty,0.030614913,0.03708233
one,thirty,0.031140914,0.033987086
one,forty,0.028898323,0.029368002
one,fifty,0.029190302,0.026639625
one,sixty,0.02936543,0.029484931
one,seventy,0.031432863,0.032850754
one,eighty,0.028852465,0.030080222
one,ninety,0.02848854,0.030226083
one,hundred,0.027506946,0.0278844
one,thousand,0.0333459,0.033310406
one,<unk>,0.025726737,0.02699681
one,<start>,0.033808924,0.031731818
one,<end>,0.036978383,0.033560626
nine,<pad>,0.029300313,0.027248584
nine,one,0.02810203,0.03054979
nine,two,0.028981218,0.02855013
nine,three,0.032752533,0.030336844
nine,four,0.027754562,0.028199533
nine,five,0.029632539,0.026801676
nine,six,0.025855124,0.027731664
nine,seven,0.031169325,0.03561759
nine,eight,0.03241476,0.033778444
nine,nine,0.028583294,0.024147488
nine,ten,0.028147813,0.026272984
nine,eleven,0.030281208,0.02985645
nine,twelve,0.034241553,0.031734712
nine,thirteen,0.026464775,0.02870225
nine,fourteen,0.027630657,0.028872434
nine,fifteen,0.03366823,0.030851876
nine,sixteen,0.031235132,0.03281676
nine,seventeen,0.025742844,0.026237221
nine,eighteen,0.033176895,0.034857664
nine,nineteen,0.036914326,0.0361046
nine,twenty,0.032188524,0.039462626
nine,thirty,0.02723324,0.032252636
nine,forty,0.029094422,0.027774027
nine,fifty,0.030037891,0.027889095
nine,sixty,0.031229114,0.029624369
nine,seventy,0.029205853,0.03240119
nine,eighty,0.027113393,0.029552175
nine,ninety,0.026651615,0.026262568
nine,hundred,0.02903029,0.02633731
nine,thousand,0.029471178,0.029421177
nine,<unk>,0.027601259,0.027602999
nine,<start>,0.041005466,0.036131047
nine,<end>,0.038088664,0.036020074
