,,Time_0,Time_1,Time_2,Time_3,Time_4
five hundred sixty seven,<pad>,0.03361625,0.030472774,0.02999145,0.030085847,0.030258302
five hundred sixty seven,one,0.030030362,0.032418,0.033433467,0.034114677,0.034569114
five hundred sixty seven,two,0.024716588,0.02139839,0.01991453,0.019121572,0.01868687
five hundred sixty seven,three,0.028482797,0.027043104,0.02640355,0.026128272,0.026015239
five hundred sixty seven,four,0.023548936,0.022557419,0.022287749,0.022222908,0.022220796
five hundred sixty seven,five,0.026513295,0.026901908,0.027298523,0.02771369,0.02807929
five hundred sixty seven,six,0.024291178,0.023577496,0.023526145,0.02362845,0.02373581
five hundred sixty seven,seven,0.02461224,0.025761811,0.026460575,0.027000032,0.027394583
five hundred sixty seven,eight,0.042223744,0.042544156,0.04216551,0.04188736,0.04174656
five hundred sixty seven,nine,0.027660854,0.028537007,0.02878139,0.028785242,0.028744576
five hundred sixty seven,ten,0.03252264,0.032439005,0.0327801,0.032999173,0.033135388
five hundred sixty seven,eleven,0.029461296,0.030346368,0.030109173,0.029822797,0.029585682
five hundred sixty seven,twelve,0.038080506,0.037859876,0.037364967,0.036765836,0.03628342
five hundred sixty seven,thirteen,0.037318587,0.037010916,0.036427174,0.036074635,0.035883754
five hundred sixty seven,fourteen,0.037863106,0.03667744,0.036398247,0.036414348,0.036473673
five hundred sixty seven,fifteen,0.028913097,0.03056309,0.031352542,0.03164413,0.03172521
five hundred sixty seven,sixteen,0.032365978,0.030628651,0.030003255,0.029761273,0.02965802
five hundred sixty seven,seventeen,0.028654825,0.02926795,0.02985174,0.0303484,0.030716494
five hundred sixty seven,eighteen,0.029376432,0.03262568,0.034552865,0.035770632,0.036587745
five hundred sixty seven,nineteen,0.02875817,0.028078293,0.027819214,0.02758253,0.027377117
five hundred sixty seven,twenty,0.037548203,0.03980037,0.041418962,0.04244681,0.04304572
five hundred sixty seven,thirty,0.030120056,0.03188505,0.032561403,0.032694124,0.032672066
five hundred sixty seven,forty,0.026958628,0.024400953,0.023352332,0.02269783,0.022269187
five hundred sixty seven,fifty,0.028968412,0.027452828,0.026676401,0.026158415,0.025800796
five hundred sixty seven,sixty,0.026228918,0.025845686,0.025391059,0.025105627,0.02491862
