,,Time_0,Time_1,Time_2,Time_3,Time_4
one hundred five,<pad>,-0.19056827,-0.17732473,-0.27382258,-0.255123,-0.17690085
one hundred five,one,5.6546683,-0.17624196,-0.24475613,-0.24883167,-0.17686348
one hundred five,two,-0.095800966,-0.17718688,-0.26234648,-0.25380918,-0.17689228
one hundred five,three,-0.16890708,-0.1771748,-0.26275265,-0.25303844,-0.17689386
one hundred five,four,-0.12097363,-0.17719196,-0.2698464,-0.25443074,-0.17689833
one hundred five,five,-0.06939284,-0.17385945,5.1883745,4.310811,-0.17308939
one hundred five,six,-0.1687289,-0.17698406,-0.26603192,-0.25488922,-0.17690375
one hundred five,seven,-0.1893076,-0.17730531,-0.26866007,-0.25421968,-0.17689787
one hundred five,eight,-0.1881965,-0.1773127,-0.27175033,-0.2545635,-0.17689888
one hundred five,nine,-0.18670556,-0.17729266,-0.27172473,-0.2547922,-0.17690246
one hundred five,ten,-0.19062042,-0.17731866,-0.27271113,-0.25526342,-0.1769045
one hundred five,eleven,-0.19037749,-0.17731221,-0.27163458,-0.25486258,-0.1769038
one hundred five,twelve,-0.19069527,-0.17732388,-0.27338907,-0.25539503,-0.17690553
one hundred five,thirteen,-0.18995588,-0.17730834,-0.26966092,-0.25495702,-0.17690545
one hundred five,fourteen,-0.18758671,-0.17731628,-0.2735148,-0.25523224,-0.1769013
one hundred five,fifteen,-0.17804486,-0.17706364,-0.24089074,-0.25130817,-0.17687772
one hundred five,sixteen,-0.18981406,-0.17730844,-0.26716337,-0.25347614,-0.17688344
one hundred five,seventeen,-0.19051795,-0.17731956,-0.2731808,-0.2553346,-0.17690527
one hundred five,eighteen,-0.18938492,-0.17731735,-0.27340737,-0.25542042,-0.17690597
one hundred five,nineteen,-0.18848138,-0.1772751,-0.27000386,-0.2539216,-0.17689502
one hundred five,twenty,-0.18478547,-0.17704535,2.004843,-0.24867612,-0.1768954
one hundred five,thirty,-0.17097236,-0.17544365,0.09876447,-0.24185915,-0.17688307
one hundred five,forty,-0.18328246,-0.1751596,0.2572146,-0.23661627,-0.1768733
one hundred five,fifty,-0.18886195,-0.17685372,-0.24746108,-0.2531813,-0.17689028
one hundred five,sixty,-0.18770449,-0.17637537,-0.1644431,-0.25099993,-0.17689933
one hundred five,seventy,-0.18923868,-0.17721456,-0.26456684,-0.2519626,-0.17686206
one hundred five,eighty,-0.1852641,-0.1772826,-0.27219656,-0.25490353,-0.17690153
one hundred five,ninety,-0.19068515,-0.17731856,-0.27339658,-0.2552205,-0.1769053
one hundred five,hundred,-0.15233652,5.6568503,-0.17243657,-0.24967137,-0.17690022
one hundred five,thousand,-0.1855843,-0.1714619,-0.2629652,-0.25449333,-0.17690384
one hundred five,<unk>,-0.19048275,-0.17732227,-0.27360886,-0.2553018,-0.1769036
one hundred five,<start>,-0.1905275,-0.17732234,-0.27360004,-0.25539577,-0.17690605
one hundred five,<end>,-0.19088222,-0.1773123,-0.2672738,3.5263395,5.656853
one hundred twenty five,<pad>,-0.18585481,-0.17738703,-0.2738731,-0.18551815,-0.1789218
one hundred twenty five,one,5.6554203,-0.17438747,-0.2103725,-0.1753331,-0.17865342
one hundred twenty five,two,-0.06610449,-0.17704467,-0.2489785,-0.18401533,-0.17885946
one hundred twenty five,three,-0.18024324,-0.17728132,-0.268807,-0.18458493,-0.17889719
