,,Time_0,Time_1
seven,<pad>,0.03295401,0.03344428
seven,one,0.033641554,0.036984794
seven,two,0.030183006,0.03027851
seven,three,0.038811166,0.03833344
seven,four,0.023686986,0.023400301
seven,five,0.022685964,0.023609672
seven,six,0.028028557,0.031645685
seven,seven,0.028275015,0.030117571
seven,eight,0.028321752,0.02403094
seven,nine,0.03701343,0.035161804
seven,ten,0.030601684,0.031274233
seven,eleven,0.02238481,0.028478403
seven,twelve,0.036506306,0.033717137
seven,thirteen,0.034419,0.036158722
seven,fourteen,0.03633826,0.034236196
seven,fifteen,0.02494562,0.022982903
seven,sixteen,0.023635633,0.020880124
seven,seventeen,0.026902717,0.029806623
seven,eighteen,0.03151522,0.02959904
seven,nineteen,0.031372167,0.033960864
seven,twenty,0.024247713,0.026726002
seven,thirty,0.02744578,0.026102021
seven,forty,0.03567327,0.03337044
seven,fifty,0.031072585,0.029331537
seven,sixty,0.03601649,0.03521841
seven,seventy,0.023086123,0.021955037
seven,eighty,0.033733036,0.028129458
seven,ninety,0.027633127,0.030631185
seven,hundred,0.028915765,0.028077858
seven,thousand,0.03639751,0.035596315
seven,<unk>,0.027244804,0.027248455
seven,<start>,0.03303702,0.033010982
seven,<end>,0.033273872,0.03650095
eighteen,<pad>,0.0367866,0.040096845
eighteen,one,0.035054885,0.03418618
eighteen,two,0.033177614,0.032364
eighteen,three,0.03611353,0.03885006
eighteen,four,0.021688806,0.022716759
eighteen,five,0.020684235,0.023703186
eighteen,six,0.021276848,0.026028238
eighteen,seven,0.027080687,0.027518252
eighteen,eight,0.028809289,0.024933703
eighteen,nine,0.038458418,0.034989145
eighteen,ten,0.03308156,0.033375647
eighteen,eleven,0.019939782,0.023926828
eighteen,twelve,0.03834405,0.034307886
eighteen,thirteen,0.031143803,0.03340236
eighteen,fourteen,0.03332369,0.03337563
eighteen,fifteen,0.021708405,0.020061605
eighteen,sixteen,0.026794065,0.021846713
eighteen,seventeen,0.025229458,0.027873462
eighteen,eighteen,0.03262649,0.03293082
eighteen,nineteen,0.031237317,0.033984177
eighteen,twenty,0.027051006,0.027972309
eighteen,thirty,0.026881332,0.025695488
eighteen,forty,0.03835962,0.036156792
eighteen,fifty,0.029987179,0.030467583
eighteen,sixty,0.038469963,0.03260727
eighteen,seventy,0.021405948,0.020790206
eighteen,eighty,0.035481762,0.030026304
eighteen,ninety,0.03318798,0.034087334
eighteen,hundred,0.030745002,0.030498222
eighteen,thousand,0.032902207,0.031691723
eighteen,<unk>,0.025985738,0.02610199
eighteen,<start>,0.0341477,0.035328247
eighteen,<end>,0.03283513,0.03810511
