,,Time_0,Time_1,Time_2,Time_3,Time_4
five hundred sixty seven,<pad>,0.033664517,0.03594749,0.036966395,0.037445325,0.03772733
five hundred sixty seven,one,0.034111246,0.034949783,0.03527635,0.035673648,0.03602355
five hundred sixty seven,two,0.02547896,0.025581712,0.025729327,0.025888117,0.026022872
five hundred sixty seven,three,0.0352979,0.036707595,0.037996754,0.038845006,0.039379675
five hundred sixty seven,four,0.025101561,0.0258782,0.025794158,0.025602603,0.025462285
five hundred sixty seven,five,0.024227733,0.02694291,0.028240476,0.028953794,0.029344663
five hundred sixty seven,six,0.025822798,0.03040725,0.03317954,0.034762155,0.03563538
five hundred sixty seven,seven,0.026019594,0.026734922,0.026865663,0.026985217,0.027088733
five hundred sixty seven,eight,0.02973017,0.026718006,0.025161814,0.024281677,0.02374247
five hundred sixty seven,nine,0.0379862,0.03567226,0.034203406,0.033632055,0.033430815
five hundred sixty seven,ten,0.032789066,0.030949168,0.029665465,0.028889565,0.028438669
five hundred sixty seven,eleven,0.022917772,0.027026372,0.029319346,0.030443253,0.03102466
five hundred sixty seven,twelve,0.038798213,0.035730425,0.03408769,0.033213053,0.032721475
five hundred sixty seven,thirteen,0.031023864,0.032153025,0.033129927,0.033629157,0.033897944
five hundred sixty seven,fourteen,0.033306163,0.03164105,0.031412426,0.03147218,0.031549804
five hundred sixty seven,fifteen,0.022865081,0.020849315,0.01997726,0.01949502,0.019221695
five hundred sixty seven,sixteen,0.026402496,0.022978446,0.021168953,0.020220283,0.019687511
five hundred sixty seven,seventeen,0.025707718,0.027338034,0.027438829,0.027270371,0.027096525
five hundred sixty seven,eighteen,0.03207876,0.030387716,0.029595729,0.02914006,0.028869461
five hundred sixty seven,nineteen,0.032297403,0.036718745,0.039787456,0.041629106,0.04272028
five hundred sixty seven,twenty,0.025839891,0.027053677,0.027231753,0.02728884,0.027315097
five hundred sixty seven,thirty,0.027240057,0.025291845,0.02419528,0.02373601,0.023557942
five hundred sixty seven,forty,0.03689994,0.03536523,0.034871865,0.03480479,0.034881767
five hundred sixty seven,fifty,0.031262293,0.030341377,0.02931084,0.028615594,0.028173443
five hundred sixty seven,sixty,0.036299165,0.03397802,0.03245556,0.03151261,0.030926548
five hundred sixty seven,seventy,0.023269823,0.02181714,0.020904694,0.020367086,0.020043245
five hundred sixty seven,eighty,0.030719329,0.02771788,0.026426218,0.025937917,0.025760368
five hundred sixty seven,ninety,0.03424247,0.036687165,0.038281966,0.038887687,0.03905858
five hundred sixty seven,hundred,0.032322608,0.03167873,0.031436414,0.031153273,0.030922852
five hundred sixty seven,thousand,0.033031628,0.033002917,0.032394197,0.031871747,0.03149746
five hundred sixty seven,<unk>,0.02780463,0.028119463,0.028856957,0.029304901,0.029585617
five hundred sixty seven,<start>,0.033209976,0.032600205,0.0324899,0.032468423,0.03246009
five hundred sixty seven,<end>,0.03223101,0.035033904,0.03614751,0.03657946,0.036731195
five hundred seventy six,<pad>,0.03332517,0.035647713,0.0367717,0.03723078,0.037467185
five hundred seventy six,one,0.033440463,0.034481876,0.034537636,0.03470615,0.034890328
five hundred seventy six,two,0.025632408,0.025528574,0.025719782,0.026035361,0.02633519
five hundred seventy six,three,0.034934755,0.03824431,0.04066754,0.042181507,0.04309889
five hundred seventy six,four,0.023005666,0.023400253,0.02328772,0.023179738,0.023138061
five hundred seventy six,five,0.022959247,0.025826633,0.027433256,0.028351748,0.028859556
five hundred seventy six,six,0.024732023,0.029804913,0.03274174,0.034312975,0.035144255
five hundred seventy six,seven,0.024711205,0.02530411,0.025459904,0.025601888,0.025721284
five hundred seventy six,eight,0.031511407,0.028151331,0.026273074,0.02520901,0.024554512
five hundred seventy six,nine,0.03823621,0.036556263,0.034883857,0.034130003,0.033806674
five hundred seventy six,ten,0.03288759,0.031840887,0.03101437,0.03048057,0.030168688
five hundred seventy six,eleven,0.021765659,0.026160976,0.0287159,0.029940635,0.030556964
five hundred seventy six,twelve,0.04061547,0.037290182,0.03549425,0.03458554,0.03411
five hundred seventy six,thirteen,0.033355325,0.03334128,0.03385828,0.034090288,0.034188237
five hundred seventy six,fourteen,0.032996718,0.03222014,0.03237009,0.032642897,0.03283407
five hundred seventy six,fifteen,0.023557872,0.021549588,0.020543793,0.019925876,0.019553307
five hundred seventy six,sixteen,0.027978597,0.023119235,0.020712454,0.019495301,0.018828832
five hundred seventy six,seventeen,0.025284253,0.02755323,0.027780086,0.027527792,0.027231658
five hundred seventy six,eighteen,0.03227983,0.031476688,0.031314846,0.031293184,0.03132136
five hundred seventy six,nineteen,0.031897604,0.03720324,0.04083984,0.043049663,0.044379853
five hundred seventy six,twenty,0.027163234,0.028829524,0.029158935,0.029272448,0.029327773
five hundred seventy six,thirty,0.02671063,0.024535913,0.02343483,0.02299001,0.022818545
five hundred seventy six,forty,0.035352875,0.033922907,0.033386637,0.03324184,0.033251494
five hundred seventy six,fifty,0.031578295,0.031134615,0.03023233,0.02960076,0.029192382
five hundred seventy six,sixty,0.03706772,0.03327083,0.031212434,0.03006664,0.029396323
five hundred seventy six,seventy,0.023514185,0.02170177,0.020523177,0.019832104,0.019431192
five hundred seventy six,eighty,0.031679824,0.028160661,0.02632833,0.025486173,0.025076719
five hundred seventy six,ninety,0.033828795,0.03558567,0.036717966,0.037132107,0.037229896
five hundred seventy six,hundred,0.032907017,0.031155087,0.030513236,0.030017983,0.029665075
five hundred seventy six,thousand,0.031990245,0.03209015,0.03132808,0.030657863,0.030160481
five hundred seventy six,<unk>,0.027235199,0.027696181,0.028560977,0.029070515,0.029373478
five hundred seventy six,<start>,0.033845756,0.03256917,0.032418553,0.032434538,0.032474324
five hundred seventy six,<end>,0.032018565,0.034646124,0.03576449,0.036226172,0.03641334
