,,Time_0,Time_1,Time_2,Time_3
seventy six,<pad>,0.029297626,0.031410277,0.032970887,
seventy six,one,0.031584408,0.030559773,0.029830778,
seventy six,two,0.031714004,0.030349335,0.029144919,
seventy six,three,0.028597105,0.029935563,0.030514074,
seventy six,four,0.029982582,0.031905886,0.032813784,
seventy six,five,0.037457895,0.03829259,0.038699277,
seventy six,six,0.029130353,0.029597232,0.030044166,
seventy six,seven,0.022684708,0.023676246,0.023795871,
seventy six,eight,0.02741837,0.02870854,0.028418241,
seventy six,nine,0.037249096,0.039279334,0.038717464,
seventy six,ten,0.02308273,0.021918146,0.021120412,
seventy six,eleven,0.03158846,0.031219458,0.030798903,
seventy six,twelve,0.029660631,0.030246373,0.03071061,
seventy six,thirteen,0.02969848,0.028214568,0.027907798,
seventy six,fourteen,0.030691558,0.029870758,0.029572487,
seventy six,fifteen,0.030767718,0.02875019,0.028404359,
seventy six,sixteen,0.035053648,0.03219994,0.03099843,
seventy six,seventeen,0.04033193,0.038375635,0.03704416,
seventy six,eighteen,0.030777967,0.030047402,0.030201016,
seventy six,nineteen,0.029916441,0.03349999,0.03548517,
seventy six,twenty,0.025106987,0.02480628,0.024823325,
seventy six,thirty,0.028593823,0.030227322,0.030593678,
seventy six,forty,0.034685917,0.031968947,0.030711612,
seventy six,fifty,0.031854037,0.0313741,0.031375255,
seventy six,sixty,0.031013379,0.0318741,0.032197043,
seventy six,seventy,0.031177271,0.029670907,0.029279137,
seventy six,eighty,0.03275688,0.029056147,0.026984658,
seventy six,ninety,0.030039016,0.02602934,0.024995072,
seventy six,hundred,0.025472358,0.024590816,0.023920637,
seventy six,thousand,0.030964557,0.032142915,0.032934386,
seventy six,<unk>,0.02841755,0.03059847,0.032255277,
seventy six,<start>,0.026294336,0.028672192,0.030147094,
seventy six,<end>,0.026938247,0.030931288,0.032590147,
seven hundred sixty,<pad>,0.029271707,0.030849628,0.031893328,0.03254239
seven hundred sixty,one,0.03119108,0.030539967,0.030154703,0.030034214
seven hundred sixty,two,0.028965315,0.027981501,0.027017567,0.026290428
seven hundred sixty,three,0.02963707,0.030845534,0.0314439,0.03161815
seven hundred sixty,four,0.03217338,0.032272886,0.032345243,0.03231533
seven hundred sixty,five,0.035436176,0.037118785,0.037647408,0.037833232
seven hundred sixty,six,0.02996838,0.031112324,0.031671926,0.031897534
seven hundred sixty,seven,0.022836618,0.023946848,0.024038935,0.02393748
seven hundred sixty,eight,0.026721697,0.02738153,0.026982518,0.026415303
seven hundred sixty,nine,0.035748553,0.037860204,0.037983235,0.037750546
seven hundred sixty,ten,0.024298124,0.023061864,0.022164062,0.02163732
seven hundred sixty,eleven,0.033416547,0.032586563,0.0320504,0.031706516
seven hundred sixty,twelve,0.029671645,0.03059824,0.031162791,0.03159978
seven hundred sixty,thirteen,0.030279005,0.029160121,0.028902642,0.028864281
seven hundred sixty,fourteen,0.028623752,0.029165035,0.029522348,0.029704943
seven hundred sixty,fifteen,0.030739747,0.029589284,0.029607741,0.029782863
seven hundred sixty,sixteen,0.033226196,0.030509543,0.029208982,0.02859843
seven hundred sixty,seventeen,0.03948497,0.0368643,0.035393264,0.034643784
seven hundred sixty,eighteen,0.028936643,0.027518485,0.02729708,0.027340818
seven hundred sixty,nineteen,0.029844413,0.03318278,0.035134573,0.036330488
seven hundred sixty,twenty,0.02534472,0.025087383,0.0249999,0.025022188
seven hundred sixty,thirty,0.029425167,0.030759273,0.03103028,0.03104427
seven hundred sixty,forty,0.035129096,0.031913728,0.030627012,0.030118505
seven hundred sixty,fifty,0.032374125,0.030843547,0.030310184,0.030093087
seven hundred sixty,sixty,0.030894263,0.031946093,0.032312755,0.03238056
seven hundred sixty,seventy,0.029784644,0.028805176,0.028776363,0.02910875
seven hundred sixty,eighty,0.032559898,0.030237788,0.028565224,0.027474271
seven hundred sixty,ninety,0.031521846,0.028551288,0.027835142,0.027654937
seven hundred sixty,hundred,0.025925754,0.025305483,0.024982216,0.02482143
seven hundred sixty,thousand,0.032313522,0.033317234,0.033963036,0.034302056
seven hundred sixty,<unk>,0.03001972,0.0313432,0.03242701,0.033210516
seven hundred sixty,<start>,0.026217634,0.028550055,0.030120565,0.031038348
seven hundred sixty,<end>,0.028018765,0.031194367,0.032427773,0.032887347
