,,Time_0,Time_1,Time_2,Time_3
five hundred sixty seven,<pad>,-0.32050076,-0.17760374,-0.28957102,-0.17679822
five hundred sixty seven,one,-0.12314307,-0.17754146,-0.26297167,-0.17664254
five hundred sixty seven,two,0.75915205,-0.17749746,-0.23663568,-0.17674944
five hundred sixty seven,three,3.1596482,-0.17714216,-0.24795869,-0.176781
five hundred sixty seven,four,-0.031388666,-0.1772806,-0.18626331,-0.17663251
five hundred sixty seven,five,4.463969,-0.17728858,-0.16869666,-0.17669529
five hundred sixty seven,six,-0.057645626,-0.17713122,-0.26702526,-0.17679538
five hundred sixty seven,seven,-0.30915624,-0.1775921,-0.28824937,-0.1767983
five hundred sixty seven,eight,-0.3016458,-0.17758161,-0.2883564,-0.17679466
five hundred sixty seven,nine,-0.30273014,-0.17755988,-0.28870398,-0.17679703
five hundred sixty seven,ten,-0.3227974,-0.17762291,-0.2905353,-0.17679718
five hundred sixty seven,eleven,-0.31916714,-0.17761832,-0.28758115,-0.17679435
five hundred sixty seven,twelve,-0.32244825,-0.17760064,-0.28772163,-0.17679653
five hundred sixty seven,thirteen,-0.32179475,-0.17761976,-0.2875991,-0.17679624
five hundred sixty seven,fourteen,-0.3097177,-0.17761348,-0.28717032,-0.17679839
five hundred sixty seven,fifteen,-0.28466752,-0.17716779,0.25644323,-0.17674087
five hundred sixty seven,sixteen,-0.30141595,-0.17753898,-0.2869639,-0.17679697
five hundred sixty seven,seventeen,-0.32244763,-0.17761314,-0.28405896,-0.17679207
five hundred sixty seven,eighteen,-0.31847715,-0.17760833,-0.28952098,-0.17679787
five hundred sixty seven,nineteen,-0.28835922,-0.17741242,-0.2794481,-0.17679618
five hundred sixty seven,twenty,-0.27780107,-0.17684846,5.29099,-0.17678633
five hundred sixty seven,thirty,-0.28230065,-0.17583646,-0.14194454,-0.17677861
five hundred sixty seven,forty,-0.30622962,-0.1775228,-0.2738827,-0.1767956
five hundred sixty seven,fifty,-0.32176128,-0.17751658,-0.2599089,-0.17679252
five hundred sixty seven,sixty,-0.2092562,-0.17630917,0.49391356,-0.17677437
five hundred sixty seven,seventy,-0.30706024,-0.17748892,-0.25273132,-0.1767622
five hundred sixty seven,eighty,-0.31401333,-0.17761296,-0.28721645,-0.17679328
five hundred sixty seven,ninety,-0.32230774,-0.1776195,-0.28885174,-0.17679635
five hundred sixty seven,hundred,-0.22178386,5.6568213,-0.19768713,-0.17679143
five hundred sixty seven,thousand,-0.2995583,-0.157727,-0.27469447,-0.17679529
five hundred sixty seven,<unk>,-0.31743708,-0.17761083,-0.28964323,-0.17679894
five hundred sixty seven,<start>,-0.3205971,-0.17762513,-0.2902408,-0.17679852
five hundred sixty seven,<end>,-0.32515955,-0.17746861,1.6204861,5.6568546
five hundred seventy six,<pad>,-0.24093306,-0.17779243,-0.29793903,-0.17678721
five hundred seventy six,one,-0.17889453,-0.17771947,-0.25622416,-0.17670558
five hundred seventy six,two,-0.06355658,-0.17774315,-0.26110655,-0.17677265
five hundred seventy six,three,5.557694,-0.17712009,-0.2746939,-0.17678173
five hundred seventy six,four,0.017755575,-0.17708509,-0.15206423,-0.17669554
five hundred seventy six,five,0.82007945,-0.17684461,-0.009204217,-0.17672479
five hundred seventy six,six,-0.059210695,-0.1770904,-0.28038713,-0.17678612
five hundred seventy six,seven,-0.23422676,-0.17779915,-0.29769367,-0.17678727
five hundred seventy six,eight,-0.23839234,-0.17781335,-0.29846486,-0.17678581
five hundred seventy six,nine,-0.23242016,-0.17776355,-0.29864696,-0.1767869
five hundred seventy six,ten,-0.24370024,-0.17783214,-0.29900292,-0.17678688
five hundred seventy six,eleven,-0.2421709,-0.17783071,-0.2974067,-0.17678566
five hundred seventy six,twelve,-0.24379562,-0.17780614,-0.29742408,-0.17678674
five hundred seventy six,thirteen,-0.24236175,-0.17782776,-0.2972017,-0.17678648
five hundred seventy six,fourteen,-0.23392923,-0.17781179,-0.2971582,-0.17678738
five hundred seventy six,fifteen,-0.20846117,-0.17688194,0.061948057,-0.17677273
five hundred seventy six,sixteen,-0.22621807,-0.17767818,-0.2940577,-0.1767866
five hundred seventy six,seventeen,-0.24386506,-0.17781432,-0.2942068,-0.17678502
five hundred seventy six,eighteen,-0.2412739,-0.1778156,-0.29846272,-0.1767869
five hundred seventy six,nineteen,-0.21286047,-0.17750476,-0.28997603,-0.17678641
five hundred seventy six,twenty,-0.21782781,-0.17608568,4.6918106,-0.17678317
five hundred seventy six,thirty,-0.17196742,-0.17502509,-0.16792464,-0.17678036
five hundred seventy six,forty,-0.23728694,-0.17762129,-0.2790077,-0.17678584
five hundred seventy six,fifty,-0.24300401,-0.17748758,-0.20623545,-0.17678176
five hundred seventy six,sixty,-0.17583181,-0.17697395,-0.03715044,-0.17678152
five hundred seventy six,seventy,-0.22205773,-0.17740846,-0.20562455,-0.17675865
five hundred seventy six,eighty,-0.24137148,-0.17782587,-0.29688385,-0.17678528
five hundred seventy six,ninety,-0.24338484,-0.17782551,-0.2972584,-0.17678648
five hundred seventy six,hundred,-0.1072306,5.6568146,-0.2524362,-0.17678533
five hundred seventy six,thousand,-0.21946153,-0.15584536,-0.29355854,-0.1767868
five hundred seventy six,<unk>,-0.2417363,-0.1778111,-0.29855216,-0.17678751
five hundred seventy six,<start>,-0.24243136,-0.17783645,-0.29930395,-0.17678729
five hundred seventy six,<end>,-0.24566609,-0.17749348,2.9714987,5.656854
