,,Time_0,Time_1
two,<pad>,-0.20251904,-0.17701161
two,one,0.012306121,-0.17381628
two,two,5.6501346,-0.17569387
two,three,-0.16011144,-0.1769515
two,four,-0.17849049,-0.1767873
two,five,-0.18323909,-0.1767593
two,six,-0.09158592,-0.1767796
two,seven,-0.13310662,-0.17686234
two,eight,-0.150938,-0.17693996
two,nine,-0.18039384,-0.17695045
two,ten,-0.20258817,-0.17701373
two,eleven,-0.2026628,-0.17701519
two,twelve,-0.20147109,-0.17697579
two,thirteen,-0.20245151,-0.17702185
two,fourteen,-0.19659586,-0.17697075
two,fifteen,-0.19799359,-0.17700168
two,sixteen,-0.19532552,-0.17698781
two,seventeen,-0.20279595,-0.17699738
two,eighteen,-0.20227368,-0.17701668
two,nineteen,-0.18983875,-0.17698313
two,twenty,-0.030861212,-0.17680065
two,thirty,-0.19727103,-0.17694332
two,forty,-0.18042009,-0.17682968
two,fifty,-0.2010199,-0.1769897
two,sixty,-0.19950734,-0.176895
two,seventy,-0.19051123,-0.17687373
two,eighty,-0.18667407,-0.1769701
two,ninety,-0.20236583,-0.17701891
two,hundred,-0.20242777,-0.17657764
two,thousand,-0.19631074,-0.17640112
two,<unk>,-0.20200156,-0.17700821
two,<start>,-0.20209002,-0.17700958
two,<end>,-0.19659866,5.6568537
eight,<pad>,-0.18743972,-0.17738654
eight,one,-0.18359673,-0.1765689
eight,two,-0.119126245,-0.17696245
eight,three,-0.18453377,-0.1773288
eight,four,-0.14423262,-0.17572808
eight,five,-0.17542797,-0.1763082
eight,six,-0.13119541,-0.17667544
eight,seven,-0.18321489,-0.17730938
eight,eight,5.655897,-0.1691169
eight,nine,-0.15123901,-0.1769456
eight,ten,-0.18720324,-0.17740086
eight,eleven,-0.18757255,-0.17740797
eight,twelve,-0.18675989,-0.17730907
eight,thirteen,-0.18725939,-0.17740647
eight,fourteen,-0.18588254,-0.17729363
eight,fifteen,-0.18558623,-0.17737938
eight,sixteen,-0.18073067,-0.17725
eight,seventeen,-0.18760297,-0.17738347
eight,eighteen,-0.18735185,-0.17740035
eight,nineteen,-0.18338826,-0.1773514
eight,twenty,-0.16932605,-0.17722668
eight,thirty,-0.18402427,-0.1772902
eight,forty,-0.18419142,-0.17727123
eight,fifty,-0.18668367,-0.17732638
eight,sixty,-0.17969146,-0.17607632
eight,seventy,-0.18392089,-0.17705372
eight,eighty,-0.13162135,-0.17666548
eight,ninety,-0.18734863,-0.17741066
eight,hundred,-0.18621702,-0.17526332
eight,thousand,-0.18594751,-0.17654356
eight,<unk>,-0.18744713,-0.17740624
eight,<start>,-0.18750104,-0.17740154
eight,<end>,-0.18263255,5.6568484
