,,Time_0,Time_1
fifty three,<pad>,-0.21949264,-0.17736812
fifty three,one,-0.20597434,-0.17624852
fifty three,two,-0.21075073,-0.17728096
fifty three,three,0.071330756,-0.17689723
fifty three,four,-0.21589525,-0.17714217
fifty three,five,0.72151375,-0.17461935
fifty three,six,-0.21457139,-0.17727149
fifty three,seven,-0.21778896,-0.17734894
fifty three,eight,-0.21873103,-0.17734078
fifty three,nine,-0.2189014,-0.17731975
fifty three,ten,-0.2203835,-0.17736773
fifty three,eleven,-0.22043708,-0.17737654
fifty three,twelve,-0.22018704,-0.17736624
fifty three,thirteen,-0.21992373,-0.17734873
fifty three,fourteen,-0.21813917,-0.1772644
fifty three,fifteen,-0.16811135,-0.17588185
fifty three,sixteen,-0.205371,-0.1773212
fifty three,seventeen,-0.22044845,-0.17737967
fifty three,eighteen,-0.21974982,-0.17731422
fifty three,nineteen,-0.2191439,-0.17737556
fifty three,twenty,-0.203972,-0.17706756
fifty three,thirty,5.5782213,-0.17248076
fifty three,forty,-0.21810555,-0.17725125
fifty three,fifty,-0.21505332,-0.17703384
fifty three,sixty,-0.2147042,-0.17690837
fifty three,seventy,-0.21154563,-0.17725223
fifty three,eighty,-0.21800064,-0.1773468
fifty three,ninety,-0.22021234,-0.17736004
fifty three,hundred,-0.17780283,-0.17143704
fifty three,thousand,-0.2093405,-0.1771703
fifty three,<unk>,-0.21928981,-0.17736587
fifty three,<start>,-0.22014956,-0.17734164
fifty three,<end>,-0.18888994,5.656849
eighty,<pad>,-0.18180245,-0.17683832
eighty,one,-0.18193324,-0.17682126
eighty,two,-0.17836514,-0.17682916
eighty,three,-0.18162474,-0.17683977
eighty,four,-0.17975472,-0.17677061
eighty,five,-0.18167901,-0.17682417
eighty,six,-0.14790748,-0.17677684
eighty,seven,-0.18055102,-0.17683055
eighty,eight,-0.16038449,-0.17678067
eighty,nine,-0.16167954,-0.17677906
eighty,ten,-0.18223426,-0.17684358
eighty,eleven,-0.18181819,-0.17684111
eighty,twelve,-0.181913,-0.17684157
eighty,thirteen,-0.18209063,-0.17684089
eighty,fourteen,-0.18126397,-0.17682947
eighty,fifteen,-0.18147054,-0.17682055
eighty,sixteen,-0.17899162,-0.17683801
eighty,seventeen,-0.181989,-0.17684206
eighty,eighteen,-0.182032,-0.17683834
eighty,nineteen,-0.1804851,-0.17683937
eighty,twenty,-0.18136685,-0.1768413
eighty,thirty,-0.18025611,-0.17683259
eighty,forty,-0.17532118,-0.17678532
eighty,fifty,-0.18198144,-0.17683946
eighty,sixty,-0.1571366,-0.17673402
eighty,seventy,-0.1723232,-0.17681679
eighty,eighty,5.6565995,-0.17538796
eighty,ninety,-0.18172441,-0.17683646
eighty,hundred,-0.1815435,-0.17680791
eighty,thousand,-0.1808747,-0.17682464
eighty,<unk>,-0.18187834,-0.17684145
eighty,<start>,-0.18206874,-0.1768411
eighty,<end>,-0.15015478,5.656854
