,,Time_0,Time_1,Time_2,Time_3
twenty five,<pad>,-0.26879722,-0.18780363,,
twenty five,one,-0.07339969,-0.18154283,,
twenty five,two,5.5577703,-0.17092718,,
twenty five,three,0.398134,-0.18504454,,
twenty five,four,-0.22518095,-0.18047887,,
twenty five,five,-0.106855705,-0.18506742,,
twenty five,six,-0.2588739,-0.18732186,,
twenty five,seven,-0.25329745,-0.187633,,
twenty five,eight,-0.24841504,-0.18747722,,
twenty five,nine,-0.24982718,-0.1870758,,
twenty five,ten,-0.2678741,-0.18765804,,
twenty five,eleven,-0.26481384,-0.18773413,,
twenty five,twelve,-0.26737908,-0.18771425,,
twenty five,thirteen,-0.26934502,-0.1877742,,
twenty five,fourteen,-0.23875006,-0.18663749,,
twenty five,fifteen,0.06912171,-0.18028185,,
twenty five,sixteen,-0.21793887,-0.18674983,,
twenty five,seventeen,-0.26937392,-0.18785007,,
twenty five,eighteen,-0.26836675,-0.18758562,,
twenty five,nineteen,-0.25598037,-0.18769698,,
twenty five,twenty,0.26101628,-0.1833395,,
twenty five,thirty,0.44418555,-0.1750636,,
twenty five,forty,-0.26301524,-0.187105,,
twenty five,fifty,-0.24653848,-0.18458974,,
twenty five,sixty,-0.2607655,-0.18627495,,
twenty five,seventy,-0.23630176,-0.18733251,,
twenty five,eighty,-0.2639114,-0.18749821,,
twenty five,ninety,-0.26868296,-0.187734,,
twenty five,hundred,-0.15356456,0.09600014,,
twenty five,thousand,-0.23249228,-0.18382213,,
twenty five,<unk>,-0.2694228,-0.18780698,,
twenty five,<start>,-0.26808795,-0.18761466,,
twenty five,<end>,-0.2629765,5.6502357,,
four hundred five,<pad>,-0.18412592,-0.17927144,-0.2001506,-0.17713606
four hundred five,one,-0.16410884,-0.1791035,-0.19912264,-0.17691399
four hundred five,two,-0.10744869,-0.17897022,-0.17053452,-0.1770233
four hundred five,three,-0.11158309,-0.17887843,-0.19361307,-0.1771244
four hundred five,four,5.6559386,-0.17555135,-0.19037119,-0.177026
four hundred five,five,-0.16855712,-0.173673,5.650043,-0.16665374
four hundred five,six,-0.16534135,-0.17773046,-0.18355788,-0.177141
four hundred five,seven,-0.18365514,-0.17928547,-0.20080806,-0.1771212
four hundred five,eight,-0.18385491,-0.17929329,-0.2004392,-0.17712379
four hundred five,nine,-0.18414144,-0.17929858,-0.20213689,-0.17713596
four hundred five,ten,-0.18448439,-0.17930076,-0.20217986,-0.17715655
four hundred five,eleven,-0.18412991,-0.17929916,-0.20227788,-0.17715508
four hundred five,twelve,-0.184246,-0.17926526,-0.2025917,-0.17715745
four hundred five,thirteen,-0.18456125,-0.17930537,-0.20152663,-0.17714769
four hundred five,fourteen,-0.18369809,-0.17925335,-0.2004018,-0.17711487
four hundred five,fifteen,-0.18340008,-0.17914926,-0.18601789,-0.17696582
four hundred five,sixteen,-0.18406914,-0.17928943,-0.20220427,-0.17715913
four hundred five,seventeen,-0.18411633,-0.17928568,-0.20271502,-0.17716007
four hundred five,eighteen,-0.1844667,-0.17929377,-0.20159508,-0.17711864
four hundred five,nineteen,-0.18309826,-0.17925651,-0.20092183,-0.17715514
four hundred five,twenty,-0.18389542,-0.17925656,0.056944747,-0.17711772
four hundred five,thirty,-0.18301624,-0.17898825,-0.17438444,-0.17712052
four hundred five,forty,-0.18136519,-0.17840046,-0.120264046,-0.17706807
four hundred five,fifty,-0.18412279,-0.17904949,-0.1301194,-0.17696272
four hundred five,sixty,-0.18366666,-0.17877333,-0.10739929,-0.17706904
four hundred five,seventy,-0.17025392,-0.17874345,-0.15600742,-0.17707108
four hundred five,eighty,-0.18327276,-0.17913337,-0.19741973,-0.17712988
four hundred five,ninety,-0.18422121,-0.1792894,-0.20268193,-0.17714971
four hundred five,hundred,-0.17865288,5.656494,-0.13162822,-0.17703101
four hundred five,thousand,-0.17683549,-0.11329664,-0.18745218,-0.177154
four hundred five,<unk>,-0.18435834,-0.17927901,-0.20160583,-0.17715259
four hundred five,<start>,-0.18445699,-0.1792441,-0.2018411,-0.17712931
four hundred five,<end>,-0.1847338,-0.1792863,-0.15301837,5.6568456
