,,Time_0,Time_1,Time_2,Time_3
three hundred five,<pad>,0.023500813,0.025088683,0.025894843,0.026201712
three hundred five,one,0.035101496,0.035046916,0.033983164,0.033133797
three hundred five,two,0.030622512,0.032477025,0.033452034,0.034035757
three hundred five,three,0.021800065,0.023837004,0.025365131,0.026284121
three hundred five,four,0.03686811,0.033814695,0.031833626,0.030726416
three hundred five,five,0.023343489,0.02925832,0.03171203,0.03278997
three hundred five,six,0.03202713,0.032587152,0.032188747,0.031710282
three hundred five,seven,0.031273775,0.028419847,0.026501797,0.025338966
three hundred five,eight,0.026997475,0.024904817,0.024507027,0.024342481
three hundred five,nine,0.028430218,0.02547911,0.024078228,0.023482585
three hundred five,ten,0.026511101,0.027546367,0.029021312,0.030168328
three hundred five,eleven,0.02474493,0.024887696,0.025683258,0.02631897
three hundred five,twelve,0.03488801,0.038758527,0.040639203,0.041684408
three hundred five,thirteen,0.03510549,0.03161685,0.030391838,0.029839434
three hundred five,fourteen,0.042883936,0.043079503,0.042985007,0.042713292
three hundred five,fifteen,0.031792406,0.0309082,0.030715302,0.030817376
three hundred five,sixteen,0.028081397,0.03059478,0.03189118,0.03240988
three hundred five,seventeen,0.025273753,0.025413217,0.025512528,0.025579283
three hundred five,eighteen,0.023186762,0.025924824,0.027093627,0.027642578
three hundred five,nineteen,0.037401434,0.039663926,0.04080843,0.041247837
three hundred five,twenty,0.028344221,0.02717859,0.026057301,0.025392566
three hundred five,thirty,0.029012382,0.026063107,0.024917997,0.024517536
three hundred five,forty,0.03485325,0.0338113,0.034448672,0.0350416
three hundred five,fifty,0.027795723,0.02536831,0.023564046,0.022486126
three hundred five,sixty,0.03269556,0.032813054,0.03306684,0.03319482
three hundred five,seventy,0.03785045,0.037825353,0.037901778,0.038133837
three hundred five,eighty,0.027713958,0.028765652,0.029151008,0.029365864
three hundred five,ninety,0.025667401,0.027647609,0.028078746,0.028123995
three hundred five,hundred,0.027443912,0.030742055,0.032266956,0.033026453
three hundred five,thousand,0.032464974,0.0324749,0.032387882,0.032386243
three hundred five,<unk>,0.023868768,0.024017682,0.023988312,0.023953395
three hundred five,<start>,0.02931642,0.025967995,0.024128525,0.023150647
three hundred five,<end>,0.04313859,0.038016833,0.03578361,0.03475941
three hundred fifty,<pad>,0.023008836,0.024579823,0.025429914,0.025819309
three hundred fifty,one,0.035457682,0.034720637,0.0334975,0.03260857
three hundred fifty,two,0.030888792,0.033201013,0.034281787,0.03487069
three hundred fifty,three,0.021962428,0.023949627,0.025455132,0.026364228
three hundred fifty,four,0.037248444,0.03405262,0.03195275,0.030763581
three hundred fifty,five,0.022949113,0.029113851,0.031739816,0.032930803
three hundred fifty,six,0.032316744,0.032923583,0.032566875,0.03214106
three hundred fifty,seven,0.031233788,0.028612332,0.026802422,0.025693612
three hundred fifty,eight,0.027354013,0.025013747,0.024501896,0.024271926
three hundred fifty,nine,0.028768076,0.025860865,0.024490817,0.023918806
three hundred fifty,ten,0.0266747,0.027545335,0.028995581,0.030183654
three hundred fifty,eleven,0.025242232,0.025681539,0.0266443,0.027376935
three hundred fifty,twelve,0.034136213,0.038129106,0.0401628,0.04133557
three hundred fifty,thirteen,0.034686748,0.031563796,0.030535433,0.030065564
three hundred fifty,fourteen,0.04280602,0.042460147,0.041997384,0.041503936
three hundred fifty,fifteen,0.031519905,0.030558882,0.030207077,0.030165944
three hundred fifty,sixteen,0.028048761,0.030551706,0.03187687,0.03240083
three hundred fifty,seventeen,0.02495296,0.025326204,0.025556613,0.025688792
three hundred fifty,eighteen,0.02349653,0.026258655,0.027376307,0.027867476
three hundred fifty,nineteen,0.036956802,0.0398301,0.04132718,0.04191794
three hundred fifty,twenty,0.027707217,0.026742406,0.025790626,0.025235496
three hundred fifty,thirty,0.028967608,0.025961967,0.024763811,0.024357006
three hundred fifty,forty,0.033650886,0.032777313,0.033344682,0.033827618
three hundred fifty,fifty,0.028141867,0.025349787,0.02342278,0.022326624
three hundred fifty,sixty,0.033133063,0.03339481,0.033599507,0.033661146
three hundred fifty,seventy,0.038288616,0.038654484,0.03884356,0.039116107
three hundred fifty,eighty,0.027171219,0.02850584,0.029023178,0.029316606
three hundred fifty,ninety,0.026150243,0.027865995,0.028209228,0.02825374
three hundred fifty,hundred,0.02772505,0.031188514,0.032673005,0.033338573
three hundred fifty,thousand,0.033171855,0.032672055,0.032326747,0.03214659
three hundred fifty,<unk>,0.02344487,0.023524724,0.023558326,0.023594674
three hundred fifty,<start>,0.029597733,0.025765657,0.023774331,0.022757472
three hundred fifty,<end>,0.043141104,0.037662838,0.035271782,0.034179214
