,,Time_0,Time_1,Time_2
eleven,<pad>,0.023435779,0.028260222,
eleven,one,0.03502011,0.034890074,
eleven,two,0.02767257,0.02793027,
eleven,three,0.025351297,0.027705733,
eleven,four,0.037880976,0.035487857,
eleven,five,0.026897756,0.03149409,
eleven,six,0.035283443,0.03455658,
eleven,seven,0.029382851,0.028273907,
eleven,eight,0.023849217,0.023632543,
eleven,nine,0.03149673,0.023611067,
eleven,ten,0.02338024,0.02414854,
eleven,eleven,0.022856763,0.023105055,
eleven,twelve,0.030059814,0.03048316,
eleven,thirteen,0.035332695,0.032930274,
eleven,fourteen,0.048492495,0.049287558,
eleven,fifteen,0.03637658,0.036428113,
eleven,sixteen,0.030446833,0.031621434,
eleven,seventeen,0.02578334,0.025590805,
eleven,eighteen,0.026015786,0.028011447,
eleven,nineteen,0.03950761,0.04018943,
eleven,twenty,0.026137425,0.027054003,
eleven,thirty,0.025186224,0.025654737,
eleven,forty,0.028833656,0.028092785,
eleven,fifty,0.028484793,0.024186404,
eleven,sixty,0.028451724,0.0261345,
eleven,seventy,0.035785165,0.03769382,
eleven,eighty,0.03297847,0.03487458,
eleven,ninety,0.02494405,0.026604535,
eleven,hundred,0.025694313,0.028136082,
eleven,thousand,0.02677976,0.027948253,
eleven,<unk>,0.02325287,0.023720436,
eleven,<start>,0.036079396,0.03233842,
eleven,<end>,0.04286926,0.039923288,
twenty four,<pad>,0.024559148,0.02640074,0.027466787
twenty four,one,0.03634045,0.034434434,0.032325838
twenty four,two,0.029567685,0.030315256,0.029994538
twenty four,three,0.022613963,0.026035527,0.028104123
twenty four,four,0.036064837,0.03512117,0.034302853
twenty four,five,0.02379392,0.030393494,0.03341159
twenty four,six,0.031868313,0.031691834,0.030837804
twenty four,seven,0.0306952,0.028763724,0.027185202
twenty four,eight,0.02782316,0.02615725,0.025534425
twenty four,nine,0.033063874,0.028074361,0.026304083
twenty four,ten,0.024521388,0.025200706,0.02613802
twenty four,eleven,0.024683699,0.025374524,0.026806213
twenty four,twelve,0.03257201,0.031935196,0.03174786
twenty four,thirteen,0.03205602,0.031307407,0.03143354
twenty four,fourteen,0.042482127,0.043809,0.044495516
twenty four,fifteen,0.036798086,0.03564748,0.034756485
twenty four,sixteen,0.027245611,0.031326573,0.03385913
twenty four,seventeen,0.027971346,0.026947467,0.026143981
twenty four,eighteen,0.022757316,0.026214352,0.02705892
twenty four,nineteen,0.037185956,0.040212426,0.041763283
twenty four,twenty,0.02511612,0.025517726,0.025123172
twenty four,thirty,0.030710913,0.028186088,0.026945267
twenty four,forty,0.031649332,0.03198019,0.03273955
twenty four,fifty,0.027519148,0.022754466,0.020284163
twenty four,sixty,0.03192804,0.030005194,0.029505007
twenty four,seventy,0.036079463,0.03678427,0.037553214
twenty four,eighty,0.030065665,0.03237606,0.033504635
twenty four,ninety,0.02664833,0.02959251,0.03072374
twenty four,hundred,0.024029888,0.027662523,0.03003292
twenty four,thousand,0.030246755,0.028696684,0.027943546
twenty four,<unk>,0.02398274,0.022516832,0.021559421
twenty four,<start>,0.030943414,0.026748294,0.024508268
twenty four,<end>,0.046415884,0.04181624,0.03990701
