,,Time_0,Time_1,Time_2
three hundred six,<pad>,-0.18503293,-0.18405004,-0.20889555
three hundred six,one,-0.17916116,-0.18379731,-0.20528094
three hundred six,two,-0.14882883,-0.18178767,-0.14724076
three hundred six,three,5.6554747,-0.17377841,-0.16782568
three hundred six,four,-0.16040498,-0.18338738,-0.20625862
three hundred six,five,-0.06278414,-0.16498423,0.16586488
three hundred six,six,-0.1576123,-0.17871414,-0.19659959
three hundred six,seven,-0.18371575,-0.18386167,-0.20841172
three hundred six,eight,-0.1844957,-0.18391573,-0.20835929
three hundred six,nine,-0.18318176,-0.18362743,-0.20578064
three hundred six,ten,-0.18496358,-0.18393739,-0.2091488
three hundred six,eleven,-0.18513244,-0.18396111,-0.20881858
three hundred six,twelve,-0.18466245,-0.18368998,-0.20806256
three hundred six,thirteen,-0.18501742,-0.18404768,-0.20962882
three hundred six,fourteen,-0.18499933,-0.18399607,-0.20911378
three hundred six,fifteen,-0.18291508,-0.18165006,-0.15367995
three hundred six,sixteen,-0.1842741,-0.18389004,-0.2020375
three hundred six,seventeen,-0.18504587,-0.18398345,-0.20770887
three hundred six,eighteen,-0.18496217,-0.18399349,-0.2082351
three hundred six,nineteen,-0.18410024,-0.18388845,-0.20755202
three hundred six,twenty,-0.1845338,-0.1835733,-0.05015367
three hundred six,thirty,-0.16074736,-0.17817879,-0.15275018
three hundred six,forty,-0.18316032,-0.18373579,-0.2074901
three hundred six,fifty,-0.18384832,-0.1824576,-0.10683767
three hundred six,sixty,-0.18222867,-0.181235,-0.14373183
three hundred six,seventy,-0.18413442,-0.18249936,-0.13421357
three hundred six,eighty,-0.18395151,-0.18389061,-0.2028329
three hundred six,ninety,-0.18507408,-0.18399362,-0.20910907
three hundred six,hundred,-0.18136477,5.6542134,-0.20056668
three hundred six,thousand,-0.18038839,-0.005246317,-0.20683546
three hundred six,<unk>,-0.18486583,-0.18400866,-0.2072102
three hundred six,<start>,-0.18469115,-0.18400182,-0.20827532
three hundred six,<end>,-0.18519552,-0.18245113,5.642781
three hundred sixty,<pad>,-0.18401478,-0.19293335,-0.20568556
three hundred sixty,one,-0.18069127,-0.19246502,-0.2013309
three hundred sixty,two,-0.1477908,-0.18533748,-0.05688818
three hundred sixty,three,5.6559744,-0.18527539,-0.19600087
three hundred sixty,four,-0.15029247,-0.19170077,-0.20311219
three hundred sixty,five,-0.09234452,-0.17888303,-0.1147521
three hundred sixty,six,-0.16581042,-0.16811109,-0.15927802
three hundred sixty,seven,-0.18321192,-0.192788,-0.2058262
three hundred sixty,eight,-0.18366072,-0.19281302,-0.20588216
three hundred sixty,nine,-0.18268096,-0.19250889,-0.20507649
three hundred sixty,ten,-0.18396823,-0.1928302,-0.2061855
three hundred sixty,eleven,-0.18408889,-0.1927995,-0.20558959
three hundred sixty,twelve,-0.1836231,-0.19254874,-0.20574981
three hundred sixty,thirteen,-0.18396159,-0.19294076,-0.20641372
three hundred sixty,fourteen,-0.18390957,-0.19283286,-0.20551322
three hundred sixty,fifteen,-0.18104297,-0.190481,-0.18951733
three hundred sixty,sixteen,-0.18301547,-0.19267562,-0.20071357
three hundred sixty,seventeen,-0.18399607,-0.19285764,-0.20526995
three hundred sixty,eighteen,-0.183991,-0.19287914,-0.20536457
three hundred sixty,nineteen,-0.18325746,-0.1927198,-0.20487596
three hundred sixty,twenty,-0.18332225,-0.19211166,0.31637684
three hundred sixty,thirty,-0.15755574,-0.18867213,-0.19259423
three hundred sixty,forty,-0.18233985,-0.19253503,-0.20535226
three hundred sixty,fifty,-0.18303977,-0.19229521,-0.19810155
three hundred sixty,sixty,-0.18076032,-0.19041206,-0.17613938
three hundred sixty,seventy,-0.18336385,-0.1912449,-0.16195087
three hundred sixty,eighty,-0.18345639,-0.19288504,-0.20522662
three hundred sixty,ninety,-0.18402731,-0.19286808,-0.20618188
three hundred sixty,hundred,-0.18162932,5.6393385,-0.19835703
three hundred sixty,thousand,-0.17945543,0.26749954,-0.20557542
three hundred sixty,<unk>,-0.18381214,-0.19289206,-0.20515591
three hundred sixty,<start>,-0.18372221,-0.1928857,-0.20548297
three hundred sixty,<end>,-0.18413748,-0.1896556,5.632767
