,,Time_0,Time_1,Time_2,Time_3
two thousand three,<pad>,-0.1958699,-0.17997435,-0.3373294,-0.1770195
two thousand three,one,-0.058563974,-0.17973837,-0.29426983,-0.1767068
two thousand three,two,5.6465135,-0.17267103,4.712103,-0.17318249
two thousand three,three,0.13334726,-0.1788166,-0.24533662,-0.17689984
two thousand three,four,-0.13669889,-0.17990206,-0.33411634,-0.17701901
two thousand three,five,-0.17168564,-0.17729512,2.802299,-0.17518637
two thousand three,six,-0.17687641,-0.17685902,0.4624513,-0.17689855
two thousand three,seven,-0.19499978,-0.17996068,-0.33380553,-0.17704448
two thousand three,eight,-0.19530128,-0.17997266,-0.3372295,-0.1770338
two thousand three,nine,-0.19438627,-0.17994551,-0.3357828,-0.1770478
two thousand three,ten,-0.19576888,-0.17995816,-0.33690915,-0.17702036
two thousand three,eleven,-0.19595222,-0.17997028,-0.3360585,-0.17701653
two thousand three,twelve,-0.19553867,-0.17990404,-0.33581463,-0.17704226
two thousand three,thirteen,-0.1957807,-0.17996965,-0.338811,-0.17704606
two thousand three,fourteen,-0.19574833,-0.17996278,-0.3369201,-0.1770371
two thousand three,fifteen,-0.19455431,-0.17983644,-0.2994074,-0.17683896
two thousand three,sixteen,-0.19583133,-0.17997465,-0.33381277,-0.17700946
two thousand three,seventeen,-0.19559957,-0.1799684,-0.33815312,-0.1770293
two thousand three,eighteen,-0.19567434,-0.17994887,-0.332829,-0.17701465
two thousand three,nineteen,-0.1952128,-0.17995101,-0.33531064,-0.17703606
two thousand three,twenty,-0.19395025,-0.17988203,0.20004444,-0.17633665
two thousand three,thirty,-0.19243884,-0.17971551,-0.2672879,-0.17696883
two thousand three,forty,-0.18846676,-0.17972308,-0.31766102,-0.1770399
two thousand three,fifty,-0.19466336,-0.17992167,-0.2933558,-0.17681745
two thousand three,sixty,-0.19430521,-0.17966364,-0.10787443,-0.176764
two thousand three,seventy,-0.19526118,-0.17990112,-0.2790031,-0.17693573
two thousand three,eighty,-0.19503959,-0.1799574,-0.32561633,-0.17701072
two thousand three,ninety,-0.19588147,-0.17993091,-0.33485827,-0.17701434
two thousand three,hundred,-0.19554602,-0.09305174,-0.23355006,-0.17685299
two thousand three,thousand,-0.16692501,5.656229,0.15058684,-0.17690803
two thousand three,<unk>,-0.1957532,-0.17997536,-0.33526218,-0.17703234
two thousand three,<start>,-0.19556662,-0.17997749,-0.33923608,-0.17704214
two thousand three,<end>,-0.19601974,-0.17994978,0.048116457,5.6568527
two thousand thirty,<pad>,-0.22008096,-0.17791659,-0.2947533,-0.20748869
two thousand thirty,one,-0.15065497,-0.17785297,-0.28664482,-0.2035936
two thousand thirty,two,5.5680575,-0.17432426,1.0378311,-0.050541602
two thousand thirty,three,0.7957531,-0.17738225,-0.26398802,-0.206634
two thousand thirty,four,0.011125536,-0.17785567,-0.2892758,-0.20618924
two thousand thirty,five,-0.17313647,-0.17491783,5.3209,-0.10162296
two thousand thirty,six,-0.1735037,-0.17482035,1.1559266,-0.17830923
two thousand thirty,seven,-0.21899799,-0.17790785,-0.29281002,-0.20861126
two thousand thirty,eight,-0.2191439,-0.17791356,-0.29410267,-0.20778191
two thousand thirty,nine,-0.2155114,-0.17786917,-0.28916645,-0.20700127
two thousand thirty,ten,-0.21993852,-0.17790644,-0.29371342,-0.20719948
two thousand thirty,eleven,-0.2201516,-0.17791244,-0.29298216,-0.20539841
two thousand thirty,twelve,-0.21950129,-0.17788099,-0.29316506,-0.20804182
two thousand thirty,thirteen,-0.2198702,-0.17791153,-0.29402503,-0.20816512
two thousand thirty,fourteen,-0.21989231,-0.17790629,-0.29194754,-0.20702359
two thousand thirty,fifteen,-0.21897632,-0.17786872,-0.2822405,-0.20139335
two thousand thirty,sixteen,-0.22009179,-0.17791753,-0.29379869,-0.20787562
two thousand thirty,seventeen,-0.21975364,-0.17791346,-0.29449934,-0.20763531
two thousand thirty,eighteen,-0.21981747,-0.17790249,-0.29313484,-0.20770723
two thousand thirty,nineteen,-0.21926889,-0.17790431,-0.29368702,-0.20815723
two thousand thirty,twenty,-0.21787687,-0.17786734,0.0506537,0.009466923
two thousand thirty,thirty,-0.21598211,-0.17782663,-0.27009854,-0.20551926
two thousand thirty,forty,-0.2121006,-0.17784446,-0.29088584,-0.20862995
two thousand thirty,fifty,-0.21826859,-0.17790335,-0.28466454,-0.20371689
two thousand thirty,sixty,-0.21881495,-0.17784058,-0.25566489,-0.20224126
two thousand thirty,seventy,-0.21928807,-0.17788357,-0.26034158,-0.19285974
two thousand thirty,eighty,-0.21847855,-0.17790739,-0.28888395,-0.20695733
two thousand thirty,ninety,-0.2200412,-0.17789169,-0.29295436,-0.20786856
two thousand thirty,hundred,-0.21962933,-0.15230085,-0.029890595,0.24657528
two thousand thirty,thousand,-0.18633577,5.656799,0.21204646,-0.20048162
two thousand thirty,<unk>,-0.21993665,-0.17791653,-0.2932882,-0.20755835
two thousand thirty,<start>,-0.21960267,-0.17791772,-0.2951757,-0.20847188
two thousand thirty,<end>,-0.22028941,-0.17791435,-0.2815756,5.6346335
