,,Time_0,Time_1
seven,<pad>,0.024893625,0.025232503
seven,one,0.03021037,0.02946027
seven,two,0.027261877,0.03220984
seven,three,0.029416952,0.031566072
seven,four,0.025159625,0.02742905
seven,five,0.039377898,0.035789486
seven,six,0.024227655,0.024975715
seven,seven,0.03707707,0.03521608
seven,eight,0.026671637,0.027253935
seven,nine,0.031552166,0.027333109
seven,ten,0.021827132,0.021291489
seven,eleven,0.032909818,0.03254474
seven,twelve,0.028942572,0.032957427
seven,thirteen,0.029174015,0.029416695
seven,fourteen,0.028683934,0.03142209
seven,fifteen,0.03761942,0.037218213
seven,sixteen,0.032576576,0.02921106
seven,seventeen,0.03262927,0.033592273
seven,eighteen,0.028682986,0.026990993
seven,nineteen,0.031452607,0.03151524
seven,twenty,0.030583749,0.029892141
seven,thirty,0.029913757,0.026816374
seven,forty,0.034944814,0.03354501
seven,fifty,0.0316078,0.030885333
seven,sixty,0.02774308,0.026622074
seven,seventy,0.03146508,0.037481103
seven,eighty,0.036198568,0.04208806
seven,ninety,0.02740584,0.026348198
seven,hundred,0.030766562,0.02968409
seven,thousand,0.02369608,0.021121496
seven,<unk>,0.03647427,0.035065405
seven,<start>,0.026840623,0.02577572
seven,<end>,0.03201254,0.032048844
eighteen,<pad>,0.02351209,0.023798704
eighteen,one,0.036816575,0.035860322
eighteen,two,0.026097868,0.03195234
eighteen,three,0.024863705,0.026763584
eighteen,four,0.023714501,0.024985554
eighteen,five,0.04116075,0.037743237
eighteen,six,0.027934255,0.029633768
eighteen,seven,0.033450443,0.031721275
eighteen,eight,0.02964731,0.026945379
eighteen,nine,0.03260481,0.028748812
eighteen,ten,0.022842372,0.021805782
eighteen,eleven,0.033022135,0.029301554
eighteen,twelve,0.03114004,0.036647007
eighteen,thirteen,0.028294457,0.028189708
eighteen,fourteen,0.027507074,0.029814344
eighteen,fifteen,0.037700184,0.03782939
eighteen,sixteen,0.033488568,0.031482767
eighteen,seventeen,0.03155468,0.035394866
eighteen,eighteen,0.027044363,0.025646675
eighteen,nineteen,0.03566814,0.03599119
eighteen,twenty,0.027454523,0.025757374
eighteen,thirty,0.02972413,0.02555749
eighteen,forty,0.033837438,0.031916484
eighteen,fifty,0.035003375,0.03310294
eighteen,sixty,0.027454438,0.027938493
eighteen,seventy,0.027679322,0.03160716
eighteen,eighty,0.036303982,0.042696714
eighteen,ninety,0.02739402,0.026493672
eighteen,hundred,0.03513889,0.032755855
eighteen,thousand,0.021403452,0.02043967
eighteen,<unk>,0.034092333,0.03460482
eighteen,<start>,0.027671488,0.02752391
eighteen,<end>,0.028778158,0.029349035
