,,Time_0,Time_1
five,<pad>,0.026280735,0.025461284
five,one,0.033103626,0.030910444
five,two,0.028019072,0.032159925
five,three,0.027391916,0.029319437
five,four,0.022008631,0.024085773
five,five,0.04618513,0.041471913
five,six,0.024507575,0.024446892
five,seven,0.039123543,0.03883248
five,eight,0.029125445,0.0276996
five,nine,0.032821685,0.029417772
five,ten,0.018493628,0.017069148
five,eleven,0.031202544,0.0292388
five,twelve,0.030100666,0.035474204
five,thirteen,0.026486166,0.02484707
five,fourteen,0.030166082,0.03236937
five,fifteen,0.037833612,0.0386895
five,sixteen,0.03373655,0.03350042
five,seventeen,0.031438284,0.03570321
five,eighteen,0.028169893,0.027223859
five,nineteen,0.03790494,0.03931696
five,twenty,0.03302054,0.031864617
five,thirty,0.02995708,0.02521508
five,forty,0.029355451,0.028891847
five,fifty,0.031131927,0.029621297
five,sixty,0.027925402,0.023649102
five,seventy,0.025209196,0.028669057
five,eighty,0.03354444,0.04399631
five,ninety,0.027435062,0.026089845
five,hundred,0.033980772,0.03342739
five,thousand,0.020843903,0.018866409
five,<unk>,0.03477923,0.036342967
five,<start>,0.025437517,0.024077961
five,<end>,0.03327976,0.032050002
eight,<pad>,0.024937531,0.023896035
eight,one,0.03375406,0.033505812
eight,two,0.026970984,0.030273763
eight,three,0.02636326,0.028048558
eight,four,0.024487482,0.025130488
eight,five,0.040110618,0.036903344
eight,six,0.02715259,0.026448129
eight,seven,0.034758426,0.03237951
eight,eight,0.032255802,0.02849763
eight,nine,0.030844498,0.02854729
eight,ten,0.022586772,0.02154477
eight,eleven,0.028802969,0.028306594
eight,twelve,0.031028576,0.036095828
eight,thirteen,0.027786354,0.027514724
eight,fourteen,0.028829977,0.030797362
eight,fifteen,0.036657892,0.035685424
eight,sixteen,0.033793867,0.03352179
eight,seventeen,0.032423556,0.036105916
eight,eighteen,0.030766357,0.029362109
eight,nineteen,0.036323115,0.038333435
eight,twenty,0.030820472,0.029627701
eight,thirty,0.029529303,0.027442459
eight,forty,0.03155515,0.031251274
eight,fifty,0.03344547,0.031478148
eight,sixty,0.02726183,0.025502408
eight,seventy,0.025316557,0.028305147
eight,eighty,0.03198308,0.03933363
eight,ninety,0.031923044,0.03069269
eight,hundred,0.037900336,0.03602776
eight,thousand,0.021943182,0.021153158
eight,<unk>,0.03150725,0.032625638
eight,<start>,0.025680998,0.02475543
eight,<end>,0.030498533,0.030906029
