,,Time_0,Time_1
two,<pad>,0.037644874,0.03310723
two,one,0.029290883,0.02703952
two,two,0.037018772,0.036691923
two,three,0.03184696,0.031833503
two,four,0.0263733,0.027061205
two,five,0.02830449,0.029740885
two,six,0.03120443,0.036967054
two,seven,0.034275677,0.032312747
two,eight,0.027562704,0.028342642
two,nine,0.029881254,0.03086981
two,ten,0.025016164,0.029456163
two,eleven,0.02496097,0.026981713
two,twelve,0.03138966,0.03281108
two,thirteen,0.028058184,0.02502384
two,fourteen,0.027092503,0.028010618
two,fifteen,0.031262774,0.02768024
two,sixteen,0.029421836,0.028285645
two,seventeen,0.02863928,0.028726045
two,eighteen,0.028889993,0.032309156
two,nineteen,0.03424533,0.032864727
two,twenty,0.032416314,0.032980233
two,thirty,0.02946456,0.027406113
two,forty,0.02805243,0.0290561
two,fifty,0.03217917,0.029209942
two,sixty,0.033443224,0.03490791
two,seventy,0.033406716,0.03059539
two,eighty,0.025645819,0.026147276
two,ninety,0.027573276,0.026631316
two,hundred,0.02594901,0.024175981
two,thousand,0.024682682,0.028028565
two,<unk>,0.039146464,0.040577203
two,<start>,0.034757394,0.034835167
two,<end>,0.030902913,0.029333072
eight,<pad>,0.03791319,0.03270167
eight,one,0.026295029,0.026095435
eight,two,0.038666036,0.03860613
eight,three,0.030512102,0.030852111
eight,four,0.02430756,0.025187654
eight,five,0.028546972,0.030294431
eight,six,0.032780726,0.037044067
eight,seven,0.031346455,0.030762801
eight,eight,0.028505841,0.028250922
eight,nine,0.030556712,0.03136597
eight,ten,0.026408818,0.028660785
eight,eleven,0.026019456,0.028670173
eight,twelve,0.03393214,0.03408307
eight,thirteen,0.03233228,0.026358355
eight,fourteen,0.026447168,0.029310355
eight,fifteen,0.02790048,0.02497136
eight,sixteen,0.02519506,0.028030403
eight,seventeen,0.028225815,0.02843212
eight,eighteen,0.02971104,0.033129945
eight,nineteen,0.037411526,0.03591311
eight,twenty,0.031566985,0.0315984
eight,thirty,0.027764782,0.02505074
eight,forty,0.02744542,0.027396495
eight,fifty,0.032793593,0.029761383
eight,sixty,0.03576126,0.03755414
eight,seventy,0.033540215,0.033687584
eight,eighty,0.027247043,0.027313711
eight,ninety,0.027860537,0.02717766
eight,hundred,0.026415303,0.024588624
eight,thousand,0.022266038,0.026111305
eight,<unk>,0.03608275,0.036817797
eight,<start>,0.03553748,0.03372356
eight,<end>,0.0327043,0.030497566
